simulation_id,champion,runner_up,semi_finalists
2839,Croatia,Denmark,Argentina|Croatia|Denmark|Italy
2840,France,Spain,France|Italy|Spain|Wales
2841,England,Argentina,Argentina|Croatia|England|Italy
2842,Germany,Brazil,Brazil|Germany|Ivory Coast|Norway
2843,Portugal,Brazil,Brazil|Netherlands|Portugal|Spain
2844,France,Germany,Croatia|England|France|Germany
2845,Spain,England,Brazil|England|Germany|Spain
2846,Argentina,Brazil,Argentina|Brazil|Germany|Uruguay
2847,Brazil,Argentina,Argentina|Brazil|Spain|Sweden
2848,Mexico,Portugal,Argentina|France|Mexico|Portugal
2849,Argentina,Netherlands,Argentina|Italy|Netherlands|Portugal
2850,Spain,Germany,England|Germany|Portugal|Spain
2851,Argentina,Mexico,Argentina|France|Italy|Mexico
2852,Portugal,England,Argentina|England|Japan|Portugal
2853,Portugal,England,England|Japan|Mexico|Portugal
2854,Argentina,Netherlands,Argentina|Brazil|Italy|Netherlands
2855,France,Croatia,Croatia|France|Mexico|Switzerland
2856,Netherlands,Germany,Austria|Germany|Netherlands|South Korea
2857,Germany,Mexico,Germany|Italy|Mexico|Spain
2858,Germany,England,Chile|England|Germany|Italy
2859,Argentina,Brazil,Argentina|Belgium|Brazil|Iran
2860,Argentina,Croatia,Argentina|Brazil|Croatia|Uruguay
2861,England,Argentina,Argentina|Denmark|England|Mexico
2862,France,Japan,Denmark|France|Japan|Portugal
2863,Italy,Croatia,Argentina|Croatia|England|Italy
2864,Italy,Brazil,Argentina|Brazil|Croatia|Italy
2865,Italy,England,Belgium|England|Italy|Nigeria
2866,England,Wales,England|Germany|Netherlands|Wales
2867,Brazil,Argentina,Argentina|Brazil|England|USA
2868,Croatia,Portugal,Croatia|France|Portugal|Turkey
2869,France,USA,France|Nigeria|Spain|USA
2870,England,Brazil,Brazil|England|Germany|Netherlands
2871,Argentina,Spain,Argentina|Brazil|England|Spain
2872,Brazil,Germany,Brazil|Colombia|Croatia|Germany
2873,England,Brazil,Argentina|Brazil|England|USA
2874,Netherlands,Portugal,France|Japan|Netherlands|Portugal
2875,Italy,France,Argentina|Australia|France|Italy
2876,Brazil,Morocco,Brazil|Morocco|Netherlands|Switzerland
2877,Brazil,England,Belgium|Brazil|England|Mexico
2878,Morocco,Portugal,France|Morocco|Portugal|Serbia
2879,France,Portugal,France|Germany|Italy|Portugal
2880,Brazil,Argentina,Argentina|Brazil|Ecuador|England
2881,Argentina,Brazil,Argentina|Brazil|England|Spain
2882,England,France,Brazil|England|France|Portugal
2883,Switzerland,Brazil,Argentina|Brazil|Netherlands|Switzerland
2884,Portugal,France,France|Mexico|Netherlands|Portugal
2885,England,Argentina,Argentina|England|Germany|Italy
2886,Argentina,Norway,Argentina|Austria|Norway|Spain
2887,Italy,Spain,Cameroon|France|Italy|Spain
2888,Brazil,Sweden,Austria|Brazil|Senegal|Sweden
2889,Netherlands,Germany,Cameroon|Germany|Italy|Netherlands
2890,Brazil,Germany,Brazil|Germany|Netherlands|Switzerland
2891,Brazil,Morocco,Argentina|Brazil|Morocco|USA
2892,Argentina,Germany,Argentina|Brazil|Germany|USA
2893,USA,Portugal,Argentina|Morocco|Portugal|USA
2894,Spain,Germany,Brazil|England|Germany|Spain
2895,France,England,Argentina|England|France|Netherlands
2896,Argentina,France,Argentina|England|France|Netherlands
2897,England,Portugal,Colombia|England|Portugal|Spain
2898,Argentina,Brazil,Argentina|Brazil|France|Mexico
2899,Portugal,England,Belgium|England|Portugal|Spain
2900,Italy,Argentina,Argentina|Italy|Portugal|Turkey
2901,Germany,France,England|France|Germany|Portugal
2902,Brazil,Croatia,Brazil|Croatia|Germany|Uruguay
2903,Italy,Norway,Italy|Morocco|Norway|Spain
2904,Brazil,Colombia,Brazil|Colombia|Germany|Mexico
2905,France,Italy,Belgium|France|Italy|Netherlands
2906,Netherlands,Spain,Brazil|France|Netherlands|Spain
2907,Portugal,Netherlands,France|Germany|Netherlands|Portugal
2908,Brazil,Uruguay,Argentina|Brazil|Netherlands|Uruguay
2909,Portugal,Denmark,Denmark|Mexico|Netherlands|Portugal
2910,Netherlands,Sweden,Brazil|Morocco|Netherlands|Sweden
2911,Germany,Mexico,England|Germany|Italy|Mexico
2912,Nigeria,Brazil,Argentina|Austria|Brazil|Nigeria
2913,Spain,Germany,Cameroon|France|Germany|Spain
2914,Portugal,Uruguay,Argentina|Netherlands|Portugal|Uruguay
2915,Brazil,Argentina,Argentina|Brazil|France|South Korea
2916,Brazil,Germany,Argentina|Brazil|Germany|Switzerland
2917,Argentina,Belgium,Argentina|Belgium|England|Wales
2918,England,Italy,Argentina|England|Italy|Netherlands
2919,Argentina,France,Argentina|France|Italy|Japan
2920,Argentina,Portugal,Argentina|France|Netherlands|Portugal
2921,Brazil,France,Brazil|Croatia|France|Japan
2922,France,Argentina,Argentina|France|Germany|Portugal
2923,Germany,Spain,Germany|Spain|Switzerland|Turkey
2924,Netherlands,England,Austria|Brazil|England|Netherlands
2925,Argentina,Croatia,Argentina|Croatia|Italy|Portugal
2926,Colombia,Uruguay,Colombia|Mexico|Morocco|Uruguay
2927,Brazil,England,Brazil|Chile|England|Germany
2928,Argentina,France,Argentina|France|Italy|Spain
2929,Brazil,England,Belgium|Brazil|England|Germany
2930,Croatia,Argentina,Argentina|Croatia|France|USA
2931,Argentina,Uruguay,Argentina|Belgium|France|Uruguay
2932,Brazil,Germany,Brazil|Germany|Italy|Spain
2933,Netherlands,Croatia,Brazil|Croatia|Netherlands|Uruguay
2934,Netherlands,Portugal,France|Germany|Netherlands|Portugal
2935,England,Portugal,Belgium|England|Germany|Portugal
2936,Argentina,Spain,Argentina|Norway|Spain|Uruguay
2937,Brazil,Argentina,Argentina|Brazil|Denmark|Italy
2938,Brazil,Germany,Belgium|Brazil|Germany|Portugal
2939,France,Italy,Argentina|France|Italy|Spain
2940,Argentina,Netherlands,Argentina|Brazil|Iran|Netherlands
2941,Netherlands,Brazil,Brazil|Croatia|France|Netherlands
2942,Netherlands,Japan,Denmark|France|Japan|Netherlands
2943,Argentina,Brazil,Argentina|Brazil|Italy|USA
2944,Brazil,Portugal,Austria|Brazil|Netherlands|Portugal
2945,Argentina,Brazil,Argentina|Brazil|Croatia|Italy
2946,Germany,Belgium,Belgium|France|Germany|Norway
2947,Argentina,England,Argentina|Australia|England|France
2948,Germany,Croatia,Croatia|England|Germany|Portugal
2949,Brazil,Argentina,Argentina|Brazil|England|Netherlands
2950,Germany,France,Croatia|France|Germany|Sweden
2951,Argentina,Portugal,Argentina|Croatia|Italy|Portugal
2952,Portugal,Argentina,Argentina|Netherlands|Portugal|Wales
2953,France,Argentina,Argentina|England|France|Netherlands
2954,Argentina,Spain,Argentina|Austria|Italy|Spain
2955,Brazil,Italy,Argentina|Brazil|Italy|Mexico
2956,Argentina,Germany,Argentina|France|Germany|Uruguay
2957,Argentina,France,Argentina|Egypt|France|Spain
2958,Germany,Mexico,England|France|Germany|Mexico
2959,Portugal,Argentina,Argentina|Denmark|Portugal|Scotland
2960,Mexico,Germany,France|Germany|Mexico|Portugal
2961,Spain,USA,Argentina|Germany|Spain|USA
2962,France,Brazil,Brazil|France|Japan|Poland
2963,Netherlands,Germany,Brazil|England|Germany|Netherlands
2964,Germany,Croatia,Croatia|France|Germany|Italy
2965,Belgium,Italy,Belgium|Germany|Italy|Netherlands
2966,Argentina,Brazil,Argentina|Brazil|Italy|Spain
2967,Brazil,Italy,Brazil|Italy|Mexico|Spain
2968,France,Germany,Colombia|France|Germany|Spain
2969,Argentina,France,Argentina|France|Portugal|Spain
2970,Argentina,Italy,Argentina|Italy|Spain|Wales
2971,England,Germany,England|France|Germany|Spain
2972,Brazil,Italy,Argentina|Brazil|Italy|Morocco
2973,Argentina,Japan,Argentina|Brazil|England|Japan
2974,France,Spain,Brazil|France|Germany|Spain
2975,England,Spain,Argentina|Brazil|England|Spain
2976,Brazil,Switzerland,Brazil|Croatia|Morocco|Switzerland
2977,Argentina,France,Argentina|France|Uruguay|Wales
2978,Spain,Italy,Argentina|Italy|Spain|Ukraine
2979,Spain,South Korea,England|South Korea|Spain|Sweden
2980,England,Germany,Argentina|England|Germany|Portugal
2981,Argentina,Netherlands,Argentina|Brazil|Netherlands|Turkey
2982,France,Italy,France|Italy|Morocco|Serbia
2983,Netherlands,Mexico,Mexico|Netherlands|Senegal|Uruguay
2984,Norway,Croatia,Croatia|Italy|Norway|Portugal
2985,Argentina,England,Argentina|Belgium|Colombia|England
2986,Wales,Germany,Germany|Netherlands|Turkey|Wales
2987,Colombia,Argentina,Argentina|Colombia|South Korea|USA
2988,Japan,Argentina,Argentina|England|Japan|Ukraine
2989,Germany,Spain,Argentina|Germany|Portugal|Spain
2990,France,Croatia,Brazil|Croatia|France|Netherlands
2991,Uruguay,Croatia,Australia|Croatia|Portugal|Uruguay
2992,England,Chile,Chile|England|Spain|Uruguay
2993,Brazil,Italy,Brazil|Denmark|Italy|Spain
2994,England,France,Argentina|Austria|England|France
2995,Spain,Morocco,Italy|Morocco|Portugal|Spain
2996,Italy,Austria,Argentina|Austria|Ecuador|Italy
2997,France,Spain,Colombia|France|Germany|Spain
2998,France,Germany,France|Germany|Italy|USA
2999,Spain,France,France|Portugal|Spain|Turkey
3000,England,France,Belgium|England|France|Germany
3001,Spain,Portugal,Brazil|Netherlands|Portugal|Spain
3002,Argentina,Netherlands,Argentina|Cameroon|France|Netherlands
3003,Netherlands,Italy,Argentina|England|Italy|Netherlands
3004,England,Brazil,Argentina|Brazil|England|Germany
3005,Turkey,Japan,France|Iran|Japan|Turkey
3006,France,Brazil,Belgium|Brazil|France|Germany
3007,Brazil,Portugal,Argentina|Brazil|Netherlands|Portugal
3008,Netherlands,Brazil,Belgium|Brazil|Netherlands|Turkey
3009,England,Brazil,Brazil|England|Spain|Turkey
3010,Brazil,England,Brazil|England|Netherlands|Spain
3011,Brazil,England,Brazil|England|Germany|Spain
3012,Spain,Morocco,Colombia|Italy|Morocco|Spain
3013,Brazil,Ukraine,Brazil|Egypt|France|Ukraine
3014,Ecuador,Argentina,Argentina|Ecuador|France|Uruguay
3015,Brazil,Argentina,Argentina|Belgium|Brazil|England
3016,Portugal,England,Argentina|England|Morocco|Portugal
3017,England,France,Austria|England|France|Morocco
3018,Brazil,England,Argentina|Brazil|England|Morocco
3019,Argentina,Italy,Argentina|Belgium|Italy|Switzerland
3020,France,Netherlands,Austria|France|Netherlands|Serbia
3021,Argentina,Netherlands,Argentina|England|Netherlands|Tunisia
3022,Argentina,Brazil,Argentina|Brazil|Italy|Spain
3023,Brazil,Uruguay,Argentina|Brazil|Japan|Uruguay
3024,Brazil,Germany,Brazil|Germany|Japan|Mexico
3025,Brazil,England,Argentina|Brazil|England|Portugal
3026,Spain,Mexico,Brazil|Mexico|Spain|Uruguay
3027,Brazil,Algeria,Algeria|Brazil|Japan|Norway
3028,England,France,Argentina|England|France|Portugal
3029,Portugal,Brazil,Argentina|Brazil|Netherlands|Portugal
3030,Argentina,France,Argentina|England|France|Morocco
3031,Germany,Ghana,Germany|Ghana|Uruguay|Wales
3032,Spain,England,England|France|Germany|Spain
3033,Argentina,Brazil,Argentina|Brazil|Ivory Coast|Uruguay
3034,Italy,Argentina,Argentina|Brazil|Italy|Spain
3035,Portugal,Argentina,Argentina|England|Portugal|Spain
3036,Argentina,Belgium,Argentina|Belgium|Italy|Switzerland
3037,Argentina,Italy,Argentina|England|Italy|Poland
3038,Belgium,Netherlands,Belgium|Brazil|England|Netherlands
3039,Portugal,England,Ecuador|England|Japan|Portugal
3040,Argentina,France,Argentina|Brazil|France|Germany
3041,Brazil,Turkey,Algeria|Brazil|Spain|Turkey
3042,Spain,Italy,Argentina|France|Italy|Spain
3043,England,Uruguay,England|Germany|Netherlands|Uruguay
3044,Portugal,Argentina,Argentina|Colombia|Norway|Portugal
3045,Croatia,Italy,Croatia|Ecuador|Italy|Portugal
3046,Argentina,France,Argentina|England|France|Spain
3047,Brazil,Argentina,Argentina|Brazil|Denmark|Netherlands
3048,France,Netherlands,Colombia|France|Japan|Netherlands
3049,Argentina,England,Argentina|England|Norway|Spain
3050,Argentina,USA,Argentina|Portugal|USA|Uruguay
3051,Argentina,England,Argentina|England|France|Norway
3052,Argentina,Switzerland,Argentina|Morocco|Nigeria|Switzerland
3053,Portugal,England,England|Japan|Portugal|Serbia
3054,England,Nigeria,Argentina|England|Nigeria|Portugal
3055,England,Brazil,Belgium|Brazil|England|Spain
3056,Croatia,Spain,Croatia|Japan|Spain|Ukraine
3057,Brazil,Denmark,Brazil|Denmark|Germany|Poland
3058,Spain,Ivory Coast,Brazil|England|Ivory Coast|Spain
3059,Serbia,France,France|Serbia|South Korea|Spain
3060,Denmark,Uruguay,Denmark|France|Germany|Uruguay
3061,Argentina,Croatia,Argentina|Croatia|France|Italy
3062,France,Belgium,Belgium|France|Scotland|Spain
3063,France,Uruguay,France|Spain|Turkey|Uruguay
3064,Portugal,Italy,Argentina|Croatia|Italy|Portugal
3065,Uruguay,England,Argentina|Belgium|England|Uruguay
3066,France,Switzerland,Argentina|Denmark|France|Switzerland
3067,Germany,Spain,Colombia|Germany|Italy|Spain
3068,France,Brazil,Brazil|Canada|France|Uruguay
3069,Portugal,Belgium,Belgium|France|Norway|Portugal
3070,England,Italy,England|Italy|Mexico|USA
3071,Ukraine,Belgium,Austria|Belgium|Brazil|Ukraine
3072,Sweden,Germany,Brazil|France|Germany|Sweden
3073,France,Colombia,Colombia|France|Japan|Senegal
3074,France,Spain,Argentina|Egypt|France|Spain
3075,Belgium,Sweden,Belgium|Brazil|Sweden|Turkey
3076,Argentina,Brazil,Argentina|Brazil|Italy|Spain
3077,Argentina,Netherlands,Argentina|Brazil|Netherlands|Switzerland
3078,France,Germany,Egypt|France|Germany|Nigeria
3079,Argentina,Morocco,Argentina|England|Morocco|Portugal
3080,Argentina,Netherlands,Argentina|England|Netherlands|Uruguay
3081,Portugal,Switzerland,Netherlands|Portugal|Senegal|Switzerland
3082,France,Italy,Croatia|France|Germany|Italy
3083,Italy,Spain,Italy|Japan|Portugal|Spain
3084,Argentina,Croatia,Argentina|Croatia|Germany|Italy
3085,Argentina,Brazil,Argentina|Brazil|Denmark|Germany
3086,Argentina,Sweden,Argentina|Japan|Portugal|Sweden
3087,Argentina,Germany,Argentina|Brazil|Germany|Italy
3088,Brazil,Italy,Brazil|Italy|Netherlands|Spain
3089,Germany,Croatia,Croatia|Germany|Serbia|Switzerland
3090,Portugal,Brazil,Brazil|Ghana|Portugal|Spain
3091,Belgium,Turkey,Belgium|France|Norway|Turkey
3092,Argentina,France,Argentina|Ecuador|France|Italy
3093,Spain,Argentina,Argentina|France|Spain|Uruguay
3094,Portugal,France,France|Italy|Portugal|Spain
3095,Germany,England,Brazil|Ecuador|England|Germany
3096,England,Austria,Austria|England|Mexico|Morocco
3097,Portugal,Netherlands,Italy|Netherlands|Nigeria|Portugal
3098,Uruguay,France,France|Scotland|Ukraine|Uruguay
3099,France,England,Argentina|England|France|Germany
3100,Brazil,Mexico,Brazil|Mexico|Netherlands|Uruguay
3101,England,Belgium,Belgium|England|Morocco|Portugal
3102,Argentina,Netherlands,Argentina|England|France|Netherlands
3103,England,Brazil,Argentina|Brazil|England|Germany
3104,Brazil,Belgium,Belgium|Brazil|Denmark|Germany
3105,Brazil,Argentina,Argentina|Brazil|Denmark|Japan
3106,Netherlands,England,England|Netherlands|Portugal|Uruguay
3107,Argentina,France,Argentina|Brazil|France|Germany
3108,Brazil,Spain,Brazil|Chile|Italy|Spain
3109,France,Denmark,Argentina|Croatia|Denmark|France
3110,Brazil,England,Brazil|England|Ivory Coast|Spain
3111,Brazil,Denmark,Argentina|Brazil|Denmark|Serbia
3112,Argentina,Mexico,Argentina|Brazil|Mexico|Portugal
3113,England,Netherlands,England|France|Morocco|Netherlands
3114,Uruguay,Portugal,Japan|Portugal|Spain|Uruguay
3115,France,Portugal,Argentina|France|Portugal|Spain
3116,Brazil,England,Argentina|Brazil|England|Netherlands
3117,Brazil,Italy,Argentina|Brazil|Croatia|Italy
3118,Belgium,Italy,Belgium|France|Italy|Norway
3119,England,Germany,Brazil|Egypt|England|Germany
3120,Portugal,Italy,Argentina|Italy|Portugal|Spain
3121,Brazil,Spain,Belgium|Brazil|Qatar|Spain
3122,Norway,Chile,Chile|England|Italy|Norway
3123,Spain,Argentina,Argentina|France|Italy|Spain
3124,England,Argentina,Argentina|Belgium|Brazil|England
3125,Argentina,Croatia,Argentina|Croatia|England|Switzerland
3126,England,France,England|France|Germany|Spain
3127,Portugal,Brazil,Argentina|Brazil|Germany|Portugal
3128,Brazil,Spain,Brazil|Iran|Japan|Spain
3129,France,Italy,France|Italy|Japan|Scotland
3130,England,Brazil,Brazil|England|Japan|Turkey
3131,Italy,England,England|Germany|Italy|Netherlands
3132,Netherlands,Spain,Austria|Colombia|Netherlands|Spain
3133,England,Argentina,Argentina|England|France|Scotland
3134,Brazil,Argentina,Argentina|Brazil|France|Germany
3135,Argentina,Uruguay,Argentina|Colombia|Italy|Uruguay
3136,France,Sweden,Argentina|Australia|France|Sweden
3137,France,Chile,Chile|France|Serbia|Spain
3138,France,Mexico,France|Germany|Italy|Mexico
3139,France,Brazil,Brazil|France|Netherlands|Panama
3140,France,Argentina,Argentina|France|Germany|Uruguay
3141,Italy,Spain,Argentina|Italy|Portugal|Spain
3142,Germany,Switzerland,Brazil|Germany|Ivory Coast|Switzerland
3143,Belgium,Spain,Belgium|England|Spain|Switzerland
3144,Germany,Sweden,Germany|Morocco|Portugal|Sweden
3145,Italy,Belgium,Belgium|Germany|Italy|Uruguay
3146,Portugal,Belgium,Belgium|Cameroon|Netherlands|Portugal
3147,Argentina,Ukraine,Argentina|Belgium|Sweden|Ukraine
3148,Germany,Spain,France|Germany|Ivory Coast|Spain
3149,Belgium,Portugal,Belgium|Brazil|Nigeria|Portugal
3150,Switzerland,Brazil,Brazil|Germany|Spain|Switzerland
3151,Brazil,Argentina,Argentina|Brazil|Colombia|Spain
3152,France,Argentina,Argentina|France|Netherlands|Switzerland
3153,Portugal,England,Argentina|England|Portugal|Spain
3154,Brazil,Morocco,Brazil|Japan|Morocco|Spain
3155,Spain,Germany,England|France|Germany|Spain
3156,Germany,Sweden,Germany|South Korea|Spain|Sweden
3157,Brazil,Italy,Brazil|Ecuador|Italy|Netherlands
3158,Germany,Argentina,Argentina|England|Germany|Uruguay
3159,Argentina,Belgium,Argentina|Austria|Belgium|Italy
3160,France,Spain,Argentina|England|France|Spain
3161,Brazil,Wales,Brazil|France|Japan|Wales
3162,Brazil,Spain,Brazil|Croatia|Norway|Spain
3163,France,Belgium,Belgium|England|France|Japan
3164,Portugal,Italy,Germany|Italy|Norway|Portugal
3165,Belgium,Argentina,Argentina|Belgium|Brazil|Italy
3166,Argentina,Brazil,Argentina|Belgium|Brazil|Italy
3167,Croatia,Norway,Croatia|England|France|Norway
3168,France,Morocco,England|France|Morocco|Netherlands
3169,France,Brazil,Austria|Brazil|France|Uruguay
3170,Brazil,Germany,Brazil|England|Germany|Spain
3171,Mexico,Norway,Brazil|Mexico|Norway|Spain
3172,France,Austria,Austria|Belgium|France|Netherlands
3173,Brazil,Denmark,Austria|Brazil|Denmark|Spain
3174,Belgium,Morocco,Belgium|Morocco|Turkey|Uruguay
3175,Croatia,Denmark,Croatia|Denmark|England|Poland
3176,Argentina,France,Argentina|Belgium|England|France
3177,Italy,Spain,Brazil|Italy|Spain|Uruguay
3178,Spain,England,Argentina|England|Spain|Uruguay B
3179,Spain,Japan,Colombia|Japan|South Korea|Spain
3180,Netherlands,Spain,Austria|Netherlands|Spain|Ukraine
3181,Argentina,Japan,Argentina|Japan|Mexico|Portugal
3182,England,Argentina,Argentina|England|France|Mexico
3183,Brazil,Croatia,Brazil|Croatia|Italy|Spain
3184,Argentina,France,Argentina|England|France|Germany
3185,Belgium,Morocco,Belgium|England|Italy|Morocco
3186,Italy,Algeria,Algeria|Argentina|Iran|Italy
3187,Portugal,Croatia,Belgium|Croatia|Portugal|Senegal
3188,Belgium,Spain,Argentina|Belgium|Norway|Spain
3189,Argentina,Netherlands,Argentina|Iran|Italy|Netherlands
3190,Argentina,Denmark,Argentina|Austria|Denmark|Spain
3191,Brazil,Belgium,Belgium|Brazil|Netherlands|Nigeria
3192,Brazil,England,Argentina|Brazil|England|Netherlands
3193,Portugal,England,Argentina|England|Netherlands|Portugal
3194,Portugal,Italy,England|Italy|Mexico|Portugal
3195,Spain,Argentina,Argentina|Italy|Norway|Spain
3196,Uruguay,Denmark,Argentina|Denmark|England|Uruguay
3197,Germany,Netherlands,Brazil|Germany|Netherlands|Uruguay
3198,Spain,Ukraine,Netherlands|Norway|Spain|Ukraine
3199,Belgium,Netherlands,Belgium|Italy|Netherlands|Portugal
3200,Argentina,Germany,Argentina|Germany|Italy|Senegal
3201,Brazil,Argentina,Argentina|Brazil|England|Spain
3202,France,Belgium,Belgium|England|France|Netherlands
3203,Egypt,Sweden,Egypt|England|France|Sweden
3204,Italy,Nigeria,Italy|Morocco|Nigeria|Senegal
3205,England,Spain,Brazil|England|Spain|Uruguay
3206,Argentina,Uruguay,Argentina|England|Spain|Uruguay
3207,England,France,Argentina|England|France|Spain
3208,Argentina,Brazil,Argentina|Brazil|France|Uruguay
3209,Argentina,Senegal,Argentina|Brazil|Senegal|Spain
3210,Brazil,USA,Brazil|Germany|Spain|USA
3211,Italy,Germany,Argentina|Brazil|Germany|Italy
3212,Argentina,Portugal,Argentina|Croatia|Portugal|Spain
3213,Netherlands,France,France|Netherlands|South Korea|Spain
3214,Italy,Germany,Argentina|Brazil|Germany|Italy
3215,Brazil,Sweden,Austria|Brazil|Portugal|Sweden
3216,Argentina,Netherlands,Argentina|Brazil|Netherlands|USA
3217,England,France,England|France|Germany|Senegal
3218,Italy,Uruguay,Italy|Netherlands|Norway|Uruguay
3219,Portugal,Germany,Austria|England|Germany|Portugal
3220,Germany,Japan,Germany|Italy|Japan|Portugal
3221,France,Argentina,Argentina|Belgium|France|South Korea
3222,France,Denmark,Argentina|Croatia|Denmark|France
3223,Italy,Spain,Brazil|Italy|Mexico|Spain
3224,France,Italy,France|Germany|Italy|Scotland
3225,England,Brazil,Brazil|England|Mexico|Serbia
3226,Portugal,Switzerland,Argentina|Netherlands|Portugal|Switzerland
3227,Argentina,Spain,Argentina|England|France|Spain
3228,England,Argentina,Argentina|England|Ghana|Spain
3229,Portugal,Germany,Belgium|Germany|Portugal|Turkey
3230,England,Germany,Austria|England|Germany|Netherlands
3231,England,Uruguay,Argentina|England|Spain|Uruguay
3232,Uruguay,Netherlands,Netherlands|Portugal|Turkey|Uruguay
3233,Germany,Argentina,Argentina|England|Germany|Portugal
3234,Netherlands,France,Canada|France|Italy|Netherlands
3235,Spain,Uruguay,Brazil|Mexico|Spain|Uruguay
3236,Brazil,Croatia,Belgium|Brazil|Croatia|Italy
3237,Spain,Brazil,Brazil|Italy|Netherlands|Spain
3238,England,Argentina,Argentina|Croatia|England|Italy
3239,Portugal,France,France|Germany|Portugal|Spain
3240,Portugal,Spain,Argentina|England|Portugal|Spain
3241,Italy,Brazil,Brazil|Germany|Italy|Spain
3242,Argentina,Portugal,Argentina|Brazil|Portugal|Spain
3243,England,Netherlands,Brazil|Ecuador|England|Netherlands
3244,Italy,Ghana,Argentina|Ghana|Italy|Spain
3245,Brazil,Portugal,Brazil|Ecuador|Portugal|Spain
3246,Argentina,Spain,Argentina|Denmark|Portugal|Spain
3247,England,Netherlands,Colombia|England|Netherlands|Spain
3248,Argentina,Colombia,Argentina|Colombia|England|France
3249,France,Italy,Belgium|Brazil|France|Italy
3250,Argentina,England,Argentina|England|Italy|USA
3251,Morocco,Brazil,Brazil|England|Germany|Morocco
3252,Norway,France,France|Netherlands|Norway|Sweden
3253,Brazil,France,Argentina|Brazil|France|Germany
3254,France,Argentina,Argentina|Croatia|France|Norway
3255,Norway,Argentina,Argentina|Brazil|Netherlands|Norway
3256,France,Germany,Argentina|France|Germany|Portugal
3257,Croatia,Italy,Argentina|Croatia|France|Italy
3258,Italy,France,France|Germany|Italy|South Korea
3259,Spain,Netherlands,France|Italy|Netherlands|Spain
3260,Turkey,Uruguay B,Argentina|Spain|Turkey|Uruguay B
3261,England,Brazil,Brazil|England|Spain|Wales
3262,Norway,Turkey,Denmark|Norway|Serbia|Turkey
3263,Netherlands,Belgium,Belgium|Colombia|Netherlands|Portugal
3264,Colombia,Germany,Argentina|Colombia|France|Germany
3265,Brazil,Argentina,Argentina|Brazil|Netherlands|Uruguay
3266,Italy,Australia,Australia|Italy|Netherlands|Portugal
3267,Spain,Argentina,Argentina|England|Morocco|Spain
3268,Spain,Denmark,Argentina|Denmark|Portugal|Spain
3269,France,Argentina,Argentina|Brazil|France|Netherlands
3270,Argentina,Spain,Argentina|Colombia|England|Spain
3271,France,Denmark,Argentina|Denmark|Egypt|France
3272,Italy,Spain,France|Germany|Italy|Spain
3273,France,Netherlands,Australia|Brazil|France|Netherlands
3274,Netherlands,Algeria,Algeria|Netherlands|Norway|Spain
3275,Argentina,France,Argentina|France|Italy|Spain
3276,Brazil,Switzerland,Brazil|Germany|Spain|Switzerland
3277,Italy,Argentina,Argentina|France|Italy|Spain
3278,Italy,Germany,Germany|Italy|Mexico|Norway
3279,Germany,England,England|Germany|Norway|Spain
3280,Argentina,Brazil,Argentina|Belgium|Brazil|Senegal
3281,Brazil,Spain,Belgium|Brazil|Senegal|Spain
3282,Brazil,Algeria,Algeria|Argentina|Belgium|Brazil
3283,Portugal,France,Egypt|France|Portugal|Serbia
3284,France,Argentina,Argentina|France|Peru|USA
3285,Portugal,Austria,Argentina|Austria|Portugal|South Korea
3286,England,Croatia,Croatia|England|Italy|Spain
3287,Brazil,Argentina,Argentina|Brazil|France|Morocco
3288,England,Mexico,England|Japan|Mexico|Portugal
3289,Italy,Spain,France|Ghana|Italy|Spain
3290,France,Brazil,Argentina|Brazil|France|Netherlands
3291,France,England,England|France|Morocco|Norway
3292,Uruguay,Germany,England|Germany|Sweden|Uruguay
3293,Argentina,Portugal,Argentina|Belgium|Portugal|Uruguay
3294,Argentina,Uruguay,Argentina|Belgium|England|Uruguay
3295,Germany,Belgium,Belgium|France|Germany|Italy
3296,Argentina,Netherlands,Argentina|Italy|Netherlands|Portugal
3297,Spain,Germany,Germany|Italy|Spain|Switzerland
3298,Argentina,Japan,Argentina|France|Japan|Portugal
3299,Germany,Spain,Brazil|Germany|Italy|Spain
3300,Morocco,Colombia,Colombia|England|Morocco|Spain
3301,France,Brazil,Brazil|Chile|France|Senegal
3302,Belgium,Portugal,Belgium|Portugal|South Korea|Uruguay
3303,France,Italy,Croatia|France|Italy|Spain
3304,Portugal,Croatia,Croatia|Portugal|Spain|Switzerland
3305,Netherlands,Japan,Italy|Japan|Netherlands|Portugal
3306,Argentina,Germany,Argentina|France|Germany|Portugal
3307,Croatia,Brazil,Argentina|Brazil|Croatia|England
3308,Argentina,Morocco,Argentina|France|Italy|Morocco
3309,Germany,Denmark,Argentina|Denmark|France|Germany
3310,Portugal,Argentina,Argentina|England|Germany|Portugal
3311,Spain,Brazil,Brazil|Morocco|Scotland|Spain
3312,Germany,Argentina,Argentina|Denmark|Germany|Portugal
3313,Argentina,France,Argentina|Belgium|France|Italy
3314,Argentina,Spain,Argentina|Austria|England|Spain
3315,Argentina,Netherlands,Argentina|England|Netherlands|Portugal
3316,England,Brazil,Argentina|Brazil|England|Germany
3317,Italy,France,Argentina|France|Italy|Switzerland
3318,Argentina,France,Argentina|Belgium|England|France
3319,Argentina,Germany,Argentina|Brazil|Germany|Ivory Coast
3320,Morocco,France,France|Morocco|Spain|Uruguay
3321,Spain,Belgium,Belgium|Italy|Spain|Uruguay
