simulation_id,champion,runner_up,semi_finalists
1170,France,Turkey,France|Italy|Poland|Turkey
1171,Norway,Ecuador,Ecuador|France|Norway|Spain
1172,Switzerland,Colombia,Colombia|Germany|Norway|Switzerland
1173,Nigeria,Argentina,Argentina|England|Nigeria|Norway
1174,Switzerland,Brazil,Argentina|Brazil|Portugal|Switzerland
1175,France,Austria,Austria|Colombia|France|Poland
1176,England,Germany,England|Germany|Italy|Norway
1177,Switzerland,France,France|Mexico|Serbia|Switzerland
1178,France,Argentina,Argentina|Belgium|Colombia|France
1179,Switzerland,Colombia,Argentina|Colombia|Croatia|Switzerland
1180,Mexico,Serbia,Mexico|Serbia|Turkey|Wales
1181,Switzerland,France,France|Morocco|Nigeria|Switzerland
1182,Spain,Argentina,Argentina|Colombia|Spain|Turkey
1183,Spain,France,France|Norway|Poland|Spain
1184,Switzerland,Morocco,Belgium|Morocco|Spain|Switzerland
1185,Turkey,Sweden,Norway|Sweden|Turkey|Wales
1186,Serbia,Japan,Ecuador|Italy|Japan|Serbia
1187,Colombia,Qatar,Colombia|Croatia|Italy|Qatar
1188,Mexico,Italy,Canada|Italy|Mexico|Portugal
1189,Brazil,Mexico,Argentina|Brazil|Mexico|Spain
1190,Spain,England,Argentina|England|Ivory Coast|Spain
1191,France,Turkey,France|Poland|Serbia|Turkey
1192,Brazil,Norway,Brazil|Croatia|Italy|Norway
1193,France,Norway,Argentina|Belgium|France|Norway
1194,Turkey,Portugal,Argentina|Ecuador|Portugal|Turkey
1195,Portugal,Colombia,Colombia|Italy|Poland|Portugal
1196,Portugal,Brazil,Brazil|Germany|Mexico|Portugal
1197,Germany,Italy,Germany|Italy|Ivory Coast|Sweden
1198,Brazil,France,Argentina|Brazil|France|Spain
1199,Switzerland,Belgium,Argentina|Belgium|Poland|Switzerland
1200,Switzerland,Norway,Norway|Poland|Qatar|Switzerland
1201,Brazil,Spain,Brazil|Germany|Scotland|Spain
1202,France,Switzerland,France|Italy|Mexico|Switzerland
1203,France,Austria,Austria|Croatia|France|Norway
1204,Austria,Egypt,Austria|Egypt|Mexico|Switzerland
1205,Chile,Portugal,Chile|Portugal|Switzerland|Uruguay
1206,Portugal,Norway,Argentina|Italy|Norway|Portugal
1207,Norway,Switzerland,Mexico|Norway|Spain|Switzerland
1208,France,Sweden,Ecuador|France|Italy|Sweden
1209,Serbia,Portugal,Ecuador|Portugal|Scotland|Serbia
1210,Portugal,Colombia,Colombia|Poland|Portugal|Scotland
1211,Switzerland,Uruguay,Egypt|Italy|Switzerland|Uruguay
1212,Ukraine,Austria,Argentina|Austria|Morocco|Ukraine
1213,Switzerland,USA,Argentina|Scotland|Switzerland|USA
1214,Italy,England,England|Germany|Italy|USA
1215,France,Spain,Argentina|Colombia|France|Spain
1216,Turkey,France,France|Norway|Spain|Turkey
1217,Brazil,Ukraine,Argentina|Brazil|Italy|Ukraine
1218,France,Belgium,Argentina|Belgium|France|Spain
1219,Brazil,France,Argentina|Brazil|France|Uruguay
1220,Switzerland,France,Argentina|France|Norway|Switzerland
1221,France,Ukraine,Argentina|France|Italy|Ukraine
1222,Brazil,France,Brazil|France|Mexico|Uruguay
1223,Nigeria,Uruguay,Croatia|Nigeria|Norway|Uruguay
1224,France,Ukraine,Argentina|France|Italy|Ukraine
1225,France,Switzerland,Croatia|France|Spain|Switzerland
1226,France,Denmark,Croatia|Denmark|France|Germany
1227,Brazil,France,Brazil|France|Norway|Poland
1228,Switzerland,Qatar,Norway|Poland|Qatar|Switzerland
1229,Italy,France,France|Italy|Mexico|Switzerland
1230,Brazil,Ukraine,Argentina|Brazil|Nigeria|Ukraine
1231,France,Ivory Coast,Argentina|France|Italy|Ivory Coast
1232,Switzerland,Senegal,Argentina|Italy|Senegal|Switzerland
1233,Portugal,Brazil,Brazil|Ecuador|Ivory Coast|Portugal
1234,Iran,Portugal,Argentina|Belgium|Iran|Portugal
1235,Switzerland,Argentina,Algeria|Argentina|Switzerland|Wales
1236,France,Spain,France|Italy|Poland|Spain
1237,Brazil,Sweden,Brazil|Canada|Italy|Sweden
1238,Spain,Mexico,Germany|Mexico|Spain|Turkey
1239,Colombia,France,Belgium|Colombia|France|Spain
1240,Brazil,Colombia,Brazil|Colombia|Italy|Morocco
1241,Brazil,France,Argentina|Brazil|France|Italy
1242,France,Mexico,Argentina|France|Mexico|Serbia
1243,Argentina,Turkey,Argentina|Turkey|Ukraine|Uruguay
1244,Norway,Portugal,Argentina|Chile|Norway|Portugal
1245,Norway,France,Croatia|France|Norway|Serbia
1246,Denmark,France,Argentina|Denmark|France|Norway
1247,France,Colombia,Colombia|Croatia|France|Italy
1248,England,Mexico,Argentina|England|Mexico|Norway
1249,Colombia,Belgium,Argentina|Belgium|Colombia|Italy
1250,Switzerland,Japan,Italy|Japan|Poland|Switzerland
1251,Switzerland,France,Argentina|Ecuador|France|Switzerland
1252,Brazil,South Korea,Brazil|Canada|Colombia|South Korea
1253,Croatia,France,Argentina|Croatia|France|Italy
1254,France,Belgium,Argentina|Belgium|France|Uruguay
1255,Spain,Switzerland,Argentina|Spain|Switzerland|Turkey
1256,Colombia,Argentina,Argentina|Colombia|Netherlands|Uruguay
1257,Switzerland,France,France|Poland|Spain|Switzerland
1258,Italy,Switzerland,Argentina|Italy|Switzerland|Turkey
1259,Brazil,France,Brazil|France|Scotland|Switzerland
1260,Switzerland,Ukraine,Poland|Serbia|Switzerland|Ukraine
1261,France,Switzerland,Argentina|France|Italy|Switzerland
1262,Brazil,France,Brazil|Ecuador|France|Norway
1263,Switzerland,Mexico,Mexico|Norway|Poland|Switzerland
1264,Germany,Switzerland,Belgium|Germany|Ivory Coast|Switzerland
1265,Brazil,Spain,Brazil|Italy|Spain|Switzerland
1266,France,Norway,Argentina|Colombia|France|Norway
1267,Portugal,France,France|Portugal|South Korea|Spain
1268,Switzerland,Austria,Argentina|Austria|Spain|Switzerland
1269,Sweden,Morocco,Germany|Italy|Morocco|Sweden
1270,Belgium,England,Argentina|Belgium|England|Spain
1271,Ivory Coast,Japan,Belgium|Italy|Ivory Coast|Japan
1272,Portugal,France,Algeria|Ecuador|France|Portugal
1273,France,Norway,Croatia|France|Nigeria|Norway
1274,Portugal,France,Ecuador|France|Italy|Portugal
1275,Switzerland,Italy,Italy|Mexico|Switzerland|USA
1276,Norway,Argentina,Argentina|Norway|Sweden|Switzerland
1277,Switzerland,France,Colombia|Croatia|France|Switzerland
1278,Switzerland,Brazil,Brazil|Canada|Iran|Switzerland
1279,Norway,France,France|Norway|South Korea|Turkey
1280,Netherlands,Colombia,Argentina|Colombia|Netherlands|Norway
1281,Norway,Switzerland,Croatia|Italy|Norway|Switzerland
1282,Colombia,Switzerland,Argentina|Colombia|Morocco|Switzerland
1283,Ivory Coast,Switzerland,Ecuador|Ivory Coast|Serbia|Switzerland
1284,Belgium,Switzerland,Argentina|Belgium|Norway|Switzerland
1285,Colombia,Switzerland,Argentina|Chile|Colombia|Switzerland
1286,Portugal,Italy,Argentina|Italy|Portugal|Scotland
1287,France,Switzerland,Ecuador|France|Italy|Switzerland
1288,Switzerland,Colombia,Argentina|Colombia|Netherlands|Switzerland
1289,Scotland,Argentina,Argentina|Iran|Norway|Scotland
1290,Brazil,Norway,Argentina|Brazil|Morocco|Norway
1291,Switzerland,Austria,Argentina|Austria|Morocco|Switzerland
1292,Italy,Switzerland,Ecuador|Italy|Sweden|Switzerland
1293,France,Switzerland,Croatia|France|Portugal|Switzerland
1294,Argentina,Portugal,Argentina|Egypt|Ivory Coast|Portugal
1295,Mexico,Austria,Austria|Belgium|Mexico|Norway
1296,France,Sweden,France|Poland|Spain|Sweden
1297,Italy,France,Argentina|Denmark|France|Italy
1298,Switzerland,France,Argentina|Croatia|France|Switzerland
1299,France,Portugal,France|Italy|Mexico|Portugal
1300,England,Brazil,Argentina|Brazil|England|Norway
1301,Brazil,Norway,Argentina|Brazil|Colombia|Norway
1302,Spain,Mexico,Ecuador|Italy|Mexico|Spain
1303,Switzerland,Ivory Coast,Argentina|Ivory Coast|Nigeria|Switzerland
1304,Colombia,Portugal,Colombia|Ecuador|Italy|Portugal
1305,Scotland,Algeria,Algeria|Croatia|Norway|Scotland
1306,Brazil,Qatar,Brazil|Italy|Poland|Qatar
1307,Brazil,Colombia,Austria|Brazil|Colombia|Croatia
1308,Brazil,Spain,Brazil|Colombia|Croatia|Spain
1309,Argentina,Switzerland,Argentina|France|Spain|Switzerland
1310,Switzerland,France,France|Morocco|Serbia|Switzerland
1311,France,Ukraine,Argentina|France|Italy|Ukraine
1312,Brazil,Morocco,Argentina|Brazil|Morocco|Uruguay
1313,Switzerland,France,Argentina|France|Spain|Switzerland
1314,Brazil,France,Argentina|Brazil|France|Italy
1315,France,Switzerland,Argentina|France|Spain|Switzerland
1316,Colombia,Portugal,Colombia|Croatia|Italy|Portugal
1317,France,Norway,Colombia|Croatia|France|Norway
1318,Brazil,Spain,Brazil|Germany|Qatar|Spain
1319,Austria,Germany,Austria|Croatia|Germany|Italy
1320,Switzerland,Spain,Croatia|Ivory Coast|Spain|Switzerland
1321,France,Norway,Argentina|France|Italy|Norway
1322,Colombia,Brazil,Brazil|Chile|Colombia|France
1323,Brazil,Sweden,Argentina|Brazil|Spain|Sweden
1324,Croatia,Norway,Argentina|Croatia|Nigeria|Norway
1325,France,Norway,France|Italy|Norway|Poland
1326,France,Spain,Argentina|Colombia|France|Spain
1327,Spain,Switzerland,Belgium|Spain|Sweden|Switzerland
1328,France,Norway,Egypt|France|Italy|Norway
1329,France,Switzerland,Argentina|Colombia|France|Switzerland
1330,France,Italy,Canada|France|Italy|Uruguay
1331,France,Switzerland,Argentina|France|Switzerland|Wales
1332,Austria,France,Argentina|Austria|France|Norway
1333,Spain,France,France|Germany|Serbia|Spain
1334,Italy,Serbia,Chile|Ecuador|Italy|Serbia
1335,Brazil,Portugal,Argentina|Brazil|Portugal|Scotland
1336,England,France,Argentina|England|France|Italy
1337,Switzerland,Ukraine,Croatia|Switzerland|Ukraine|Uruguay
1338,Spain,France,Belgium|France|Spain|Turkey
1339,Norway,Uruguay,Ecuador|Norway|Sweden|Uruguay
1340,Colombia,Turkey,Brazil|Colombia|Italy|Turkey
1341,Germany,England,England|Germany|Spain|Uruguay
1342,Austria,Portugal,Austria|Ecuador|Portugal|Scotland
1343,Norway,Brazil,Brazil|Italy|Mexico|Norway
1344,Switzerland,Colombia,Argentina|Colombia|Italy|Switzerland
1345,Italy,Switzerland,Germany|Italy|Norway|Switzerland
1346,Norway,France,France|Mexico|Norway|Spain
1347,Brazil,France,Brazil|France|USA|Uruguay
1348,France,Portugal,England|France|Portugal|Uruguay
1349,England,Scotland,England|Scotland|South Korea|Turkey
1350,Austria,Portugal,Austria|Mexico|Portugal|Spain
1351,Switzerland,Colombia,Argentina|Colombia|Italy|Switzerland
1352,France,Serbia,Croatia|France|Serbia|Uruguay
1353,Switzerland,Colombia,Colombia|Egypt|Nigeria|Switzerland
1354,Switzerland,Brazil,Brazil|Chile|Ecuador|Switzerland
1355,France,England,Argentina|England|France|Norway
1356,Italy,Germany,Canada|Germany|Italy|Mexico
1357,France,Colombia,Argentina|Colombia|France|Italy
1358,Italy,Switzerland,Colombia|Croatia|Italy|Switzerland
1359,Serbia,Switzerland,Austria|Ecuador|Serbia|Switzerland
1360,Switzerland,Serbia,Argentina|Serbia|Spain|Switzerland
1361,France,Spain,Croatia|France|Spain|Turkey
1362,Scotland,Switzerland,Croatia|Scotland|Switzerland|Turkey
1363,France,Switzerland,Croatia|France|Switzerland|Turkey
1364,France,Colombia,Colombia|Ecuador|France|Serbia
1365,Turkey,France,Argentina|France|Senegal|Turkey
1366,Spain,England,England|Germany|Norway|Spain
1367,Italy,France,Argentina|Brazil|France|Italy
1368,Ecuador,France,Brazil|Ecuador|France|Norway
1369,France,Brazil,Brazil|Croatia|France|Turkey
1370,Ivory Coast,Uruguay,Canada|Ivory Coast|Spain|Uruguay
1371,France,Sweden,Argentina|France|Scotland|Sweden
1372,Spain,France,France|Morocco|Spain|Sweden
1373,Belgium,Switzerland,Argentina|Belgium|Italy|Switzerland
1374,Brazil,Portugal,Argentina|Brazil|Netherlands|Portugal
1375,Scotland,England,England|Mexico|Scotland|Spain
1376,Switzerland,Argentina,Argentina|Scotland|Switzerland|Wales
1377,Spain,France,Australia|Belgium|France|Spain
1378,Brazil,Germany,Algeria|Brazil|Colombia|Germany
1379,Brazil,Portugal,Brazil|Nigeria|Portugal|USA
1380,France,Serbia,Argentina|Egypt|France|Serbia
1381,France,Colombia,Argentina|Colombia|France|Italy
1382,Norway,France,Argentina|France|Italy|Norway
1383,Switzerland,Norway,Argentina|Norway|Switzerland|Tunisia
1384,Brazil,Mexico,Brazil|Italy|Mexico|USA
1385,Argentina,Switzerland,Argentina|Colombia|Italy|Switzerland
1386,England,France,England|France|Ivory Coast|Uruguay
1387,Brazil,Spain,Brazil|Croatia|Spain|Ukraine
1388,France,Portugal,France|Italy|Poland|Portugal
1389,France,Argentina,Argentina|Colombia|France|Norway
1390,Brazil,Mexico,Argentina|Brazil|Italy|Mexico
1391,France,Turkey,Croatia|France|Spain|Turkey
1392,France,Portugal,Denmark|France|Portugal|Spain
1393,Portugal,Norway,Argentina|Norway|Portugal|Turkey
1394,Colombia,Argentina,Argentina|Colombia|France|Norway
1395,France,Switzerland,Brazil|Chile|France|Switzerland
1396,Denmark,Switzerland,Croatia|Denmark|Scotland|Switzerland
1397,Spain,Mexico,Argentina|Colombia|Mexico|Spain
1398,Switzerland,Mexico,Brazil|Mexico|Switzerland|Uruguay
1399,Norway,Colombia,Belgium|Colombia|Norway|Poland
1400,France,Turkey,Ecuador|France|Spain|Turkey
1401,Austria,Croatia,Austria|Croatia|Italy|Wales
1402,Brazil,Canada,Brazil|Canada|Poland|Scotland
1403,Austria,Portugal,Argentina|Austria|Ivory Coast|Portugal
1404,Austria,France,Argentina|Austria|France|Italy
1405,Serbia,France,Argentina|France|Norway|Serbia
1406,Switzerland,Colombia,Colombia|Poland|Spain|Switzerland
1407,England,France,Argentina|England|France|Spain
1408,Switzerland,England,Argentina|England|Nigeria|Switzerland
1409,France,Portugal,Croatia|France|Portugal|Scotland
1410,Norway,Mexico,Croatia|Germany|Mexico|Norway
1411,France,Argentina,Argentina|France|Scotland|Switzerland
1412,Switzerland,Norway,Mexico|Netherlands|Norway|Switzerland
1413,France,Spain,France|Norway|Senegal|Spain
1414,Spain,Portugal,Argentina|Italy|Portugal|Spain
1415,France,Switzerland,Brazil|France|Poland|Switzerland
1416,Switzerland,Ukraine,Italy|Poland|Switzerland|Ukraine
1417,Switzerland,Turkey,Norway|Poland|Switzerland|Turkey
1418,Belgium,France,Belgium|France|Germany|Italy
1419,Spain,Switzerland,Ecuador|Spain|Switzerland|Turkey
1420,Denmark,Switzerland,Brazil|Denmark|Italy|Switzerland
1421,France,Norway,Austria|Ecuador|France|Norway
1422,France,Austria,Argentina|Austria|France|Norway
1423,Sweden,Norway,Italy|Norway|Sweden|USA
1424,France,Switzerland,Argentina|France|Switzerland|Uruguay
1425,Sweden,Spain,Argentina|Scotland|Spain|Sweden
1426,Mexico,Sweden,Belgium|Italy|Mexico|Sweden
1427,France,Denmark,Denmark|Ecuador|France|Ivory Coast
1428,Italy,France,Argentina|France|Italy|Scotland
1429,France,Nigeria,Belgium|France|Italy|Nigeria
1430,Colombia,Turkey,Argentina|Colombia|Italy|Turkey
1431,France,Argentina,Argentina|Austria|France|USA
1432,Portugal,Austria,Austria|Portugal|Uruguay|Wales
1433,Austria,Morocco,Austria|Ecuador|Morocco|Spain
1434,Switzerland,Italy,Croatia|Italy|Switzerland|Turkey
1435,Serbia,Switzerland,Croatia|Serbia|Switzerland|Turkey
1436,France,Algeria,Algeria|France|Italy|Poland
1437,Portugal,France,Argentina|Canada|France|Portugal
1438,France,Switzerland,Croatia|France|Spain|Switzerland
1439,Spain,Algeria,Algeria|Ecuador|Spain|Turkey
1440,France,Colombia,Colombia|Croatia|France|Italy
1441,Switzerland,Norway,Egypt|Italy|Norway|Switzerland
1442,Switzerland,Japan,Argentina|Japan|Norway|Switzerland
1443,Spain,Mexico,Mexico|Poland|Spain|Turkey
1444,Norway,Switzerland,England|Nigeria|Norway|Switzerland
1445,Colombia,Portugal,Colombia|Portugal|Scotland|Switzerland
1446,Canada,Uruguay,Canada|Ecuador|Turkey|Uruguay
1447,England,France,England|France|Italy|Poland
1448,Switzerland,Ukraine,Mexico|Norway|Switzerland|Ukraine
1449,Switzerland,Colombia,Colombia|Ecuador|Norway|Switzerland
1450,Colombia,Turkey,Colombia|Poland|Turkey|Ukraine
1451,Switzerland,Nigeria,Argentina|Mexico|Nigeria|Switzerland
1452,Brazil,Switzerland,Argentina|Brazil|Italy|Switzerland
1453,Portugal,France,France|Italy|Portugal|South Korea
1454,Brazil,Norway,Brazil|Germany|Norway|Qatar
1455,Norway,Portugal,Ecuador|Norway|Portugal|Switzerland
1456,France,Norway,Argentina|France|Morocco|Norway
1457,Denmark,Switzerland,Argentina|Denmark|Italy|Switzerland
1458,Austria,Uruguay,Argentina|Austria|Morocco|Uruguay
1459,France,Italy,France|Italy|Turkey|USA
1460,Switzerland,Turkey,Argentina|Spain|Switzerland|Turkey
1461,France,Switzerland,Argentina|France|Spain|Switzerland
1462,Austria,England,Austria|England|Mexico|Norway
1463,Italy,France,Argentina|France|Italy|Ivory Coast
1464,France,USA,Argentina|Belgium|France|USA
1465,Spain,France,Argentina|France|Norway|Spain
1466,Argentina,Ivory Coast,Algeria|Argentina|Croatia|Ivory Coast
1467,Austria,Portugal,Argentina|Austria|Italy|Portugal
1468,Brazil,Portugal,Brazil|Ecuador|Portugal|Uruguay
1469,Switzerland,Morocco,Croatia|Morocco|Scotland|Switzerland
1470,Switzerland,Norway,Argentina|Italy|Norway|Switzerland
1471,Colombia,France,Argentina|Colombia|France|Norway
1472,France,Germany,England|France|Germany|Mexico
1473,Switzerland,Norway,Germany|Norway|Spain|Switzerland
1474,Austria,Netherlands,Argentina|Austria|Netherlands|Scotland
1475,Switzerland,France,Argentina|France|Italy|Switzerland
1476,Spain,England,Egypt|England|Italy|Spain
1477,Switzerland,France,France|Nigeria|Switzerland|Uruguay
1478,Belgium,Mexico,Argentina|Belgium|Italy|Mexico
1479,France,Chile,Argentina|Chile|France|Italy
1480,Norway,Uruguay,Italy|Nigeria|Norway|Uruguay
1481,Portugal,Argentina,Argentina|Belgium|Portugal|Uruguay
1482,Colombia,Qatar,Argentina|Brazil|Colombia|Qatar
1483,Ivory Coast,Switzerland,Argentina|Italy|Ivory Coast|Switzerland
1484,Norway,Spain,Iran|Mexico|Norway|Spain
1485,France,Switzerland,Croatia|France|Switzerland|Uruguay
1486,Norway,Portugal,Germany|Norway|Portugal|Spain
1487,France,Switzerland,Argentina|France|Norway|Switzerland
1488,Switzerland,France,France|Poland|Spain|Switzerland
1489,France,Iran,Argentina|France|Iran|Uruguay
1490,Switzerland,Colombia,Colombia|Norway|Poland|Switzerland
1491,Italy,Argentina,Argentina|Italy|Portugal|Switzerland
1492,Brazil,France,Belgium|Brazil|France|Germany
1493,Brazil,France,Argentina|Brazil|France|Norway
1494,France,Colombia,Argentina|Colombia|France|Italy
1495,France,Portugal,Ecuador|France|Portugal|Spain
1496,Italy,Netherlands,Argentina|Italy|Netherlands|Uruguay B
1497,France,Colombia,Argentina|Colombia|France|Norway
1498,Switzerland,Turkey,Italy|Spain|Switzerland|Turkey
1499,France,Serbia,France|Serbia|Ukraine|Wales
1500,Colombia,Ivory Coast,Colombia|Ecuador|Italy|Ivory Coast
1501,Brazil,USA,Argentina|Brazil|Japan|USA
1502,Italy,Uruguay,Argentina|Italy|Spain|Uruguay
1503,Switzerland,Colombia,Colombia|Nigeria|Switzerland|Uruguay
1504,Serbia,Uruguay,Croatia|Italy|Serbia|Uruguay
1505,France,Wales,France|Italy|Poland|Wales
1506,England,Switzerland,England|Mexico|Spain|Switzerland
1507,Switzerland,France,France|Norway|Switzerland|Uruguay
1508,Switzerland,Germany,Germany|Italy|Japan|Switzerland
1509,Serbia,Canada,Canada|Croatia|Serbia|Switzerland
1510,France,Serbia,Argentina|France|Serbia|Turkey
1511,Denmark,Switzerland,Denmark|Portugal|Serbia|Switzerland
1512,Switzerland,France,Brazil|France|Spain|Switzerland
1513,Portugal,Scotland,Germany|Norway|Portugal|Scotland
1514,Switzerland,Argentina,Argentina|Qatar|Spain|Switzerland
1515,Brazil,Argentina,Argentina|Brazil|Italy|Spain
1516,France,Switzerland,France|Germany|Spain|Switzerland
1517,Switzerland,Colombia,Colombia|Egypt|Italy|Switzerland
1518,Spain,Colombia,Colombia|Ecuador|Spain|Sweden
1519,Argentina,France,Argentina|Croatia|France|Norway
1520,Norway,Japan,Argentina|Italy|Japan|Norway
1521,France,Mexico,England|France|Mexico|Switzerland
1522,Colombia,Switzerland,Argentina|Colombia|Ivory Coast|Switzerland
1523,Brazil,Turkey,Brazil|Colombia|England|Turkey
1524,Colombia,England,Colombia|England|Poland|Turkey
1525,Switzerland,England,Ecuador|England|Portugal|Switzerland
1526,France,Colombia,Colombia|France|Poland|Switzerland
1527,Portugal,Egypt,Ecuador|Egypt|Norway|Portugal
1528,Spain,France,Argentina|France|Serbia|Spain
1529,Norway,France,France|Netherlands|Norway|Poland
1530,Austria,Switzerland,Argentina|Austria|Poland|Switzerland
1531,France,Brazil,Brazil|France|Senegal|Spain
1532,Uruguay,Ivory Coast,Germany|Italy|Ivory Coast|Uruguay
1533,England,Ivory Coast,Argentina|England|Italy|Ivory Coast
1534,Switzerland,England,Argentina|England|Spain|Switzerland
1535,England,Portugal,Argentina|England|Italy|Portugal
1536,France,Brazil,Argentina|Brazil|France|Scotland
1537,Senegal,Uruguay,Italy|Poland|Senegal|Uruguay
1538,Switzerland,Colombia,Colombia|Croatia|Spain|Switzerland
1539,Norway,France,Croatia|France|Italy|Norway
1540,Switzerland,France,Argentina|Canada|France|Switzerland
1541,France,Switzerland,Argentina|France|Ivory Coast|Switzerland
1542,Brazil,France,Brazil|Colombia|Ecuador|France
1543,France,Colombia,Colombia|Egypt|France|USA
1544,Spain,Switzerland,Austria|Mexico|Spain|Switzerland
1545,Brazil,Netherlands,Brazil|Croatia|Netherlands|Norway
1546,Colombia,Switzerland,Colombia|Italy|Mexico|Switzerland
1547,Norway,Canada,Canada|Croatia|Ivory Coast|Norway
1548,Italy,France,Argentina|France|Italy|Switzerland
1549,France,Ukraine,Argentina|France|Italy|Ukraine
1550,Turkey,France,Croatia|Egypt|France|Turkey
1551,Switzerland,Algeria,Algeria|Ecuador|Norway|Switzerland
1552,France,Portugal,Argentina|France|Italy|Portugal
1553,Argentina,Norway,Argentina|France|Italy|Norway
1554,Turkey,Portugal,Argentina|Italy|Portugal|Turkey
1555,Switzerland,Denmark,Denmark|Italy|Senegal|Switzerland
1556,Portugal,Iran,Iran|Italy|Poland|Portugal
1557,Brazil,Norway,Argentina|Brazil|Italy|Norway
1558,Spain,England,England|Italy|Spain|USA
1559,Colombia,Denmark,Colombia|Denmark|Mexico|Norway
1560,Turkey,Morocco,Ecuador|Morocco|Spain|Turkey
1561,Switzerland,Argentina,Argentina|Nigeria|Sweden|Switzerland
1562,Italy,France,Argentina|Austria|France|Italy
1563,Switzerland,Colombia,Colombia|Germany|Italy|Switzerland
1564,France,Switzerland,Croatia|France|Qatar|Switzerland
1565,France,Switzerland,France|Ivory Coast|Switzerland|Uruguay
1566,Switzerland,Ivory Coast,Argentina|Belgium|Ivory Coast|Switzerland
1567,Germany,Norway,Algeria|Croatia|Germany|Norway
1568,Switzerland,Argentina,Argentina|Morocco|Spain|Switzerland
1569,Portugal,Argentina,Argentina|Norway|Portugal|Switzerland
1570,Colombia,France,Argentina|Colombia|France|Norway
1571,France,Spain,Colombia|France|Spain|USA
1572,Switzerland,Portugal,Belgium|Germany|Portugal|Switzerland
1573,Serbia,Morocco,Egypt|Italy|Morocco|Serbia
1574,Brazil,France,Argentina|Brazil|France|Italy
1575,Mexico,Switzerland,Belgium|Egypt|Mexico|Switzerland
1576,France,Belgium,Belgium|France|Italy|Qatar
1577,France,England,Croatia|England|France|Norway
1578,Brazil,France,Argentina|Brazil|Croatia|France
1579,Brazil,France,Brazil|France|Norway|Poland
1580,Italy,England,England|Italy|Morocco|Portugal
1581,Turkey,Portugal,Brazil|Ivory Coast|Portugal|Turkey
1582,Switzerland,Colombia,Argentina|Colombia|Nigeria|Switzerland
1583,Portugal,France,France|Iran|Poland|Portugal
1584,Norway,Switzerland,Norway|Switzerland|Turkey|USA
1585,Switzerland,Germany,Germany|Qatar|Spain|Switzerland
1586,Argentina,Switzerland,Argentina|Germany|Switzerland|Turkey
1587,Italy,England,England|Italy|Norway|Portugal
1588,Switzerland,England,Ecuador|England|Italy|Switzerland
1589,Sweden,Italy,Chile|Egypt|Italy|Sweden
1590,Switzerland,Colombia,Colombia|Poland|Spain|Switzerland
1591,Norway,Portugal,Ecuador|Norway|Portugal|Spain
1592,Norway,Scotland,Germany|Norway|Scotland|Turkey
1593,Austria,USA,Argentina|Austria|Colombia|USA
1594,Norway,Colombia,Colombia|Ecuador|Italy|Norway
1595,Colombia,Portugal,Colombia|Germany|Italy|Portugal
1596,England,Portugal,Argentina|England|Norway|Portugal
1597,France,Norway,Egypt|France|Italy|Norway
1598,Portugal,Italy,Argentina|Croatia|Italy|Portugal
1599,Ivory Coast,France,Argentina|France|Ivory Coast|Norway
1600,Portugal,Algeria,Algeria|Poland|Portugal|Uruguay
1601,Spain,Turkey,Italy|Senegal|Spain|Turkey
1602,Austria,England,Austria|England|Germany|Spain
1603,Brazil,Mexico,Brazil|Mexico|Poland|Spain
1604,Austria,Switzerland,Argentina|Austria|Chile|Switzerland
1605,Switzerland,France,Brazil|France|Norway|Switzerland
1606,Switzerland,Portugal,Belgium|Portugal|Spain|Switzerland
1607,Switzerland,Sweden,Poland|Senegal|Sweden|Switzerland
1608,Italy,Switzerland,Italy|Senegal|Switzerland|Turkey
1609,Colombia,Switzerland,Argentina|Belgium|Colombia|Switzerland
1610,France,Colombia,Colombia|France|Ivory Coast|Wales
1611,France,Sweden,France|Germany|Spain|Sweden
1612,Italy,Colombia,Argentina|Austria|Colombia|Italy
1613,Nigeria,Switzerland,Croatia|Italy|Nigeria|Switzerland
1614,France,Switzerland,Ecuador|France|Portugal|Switzerland
1615,Brazil,Norway,Brazil|Canada|Norway|Scotland
1616,Switzerland,Norway,Argentina|Norway|Serbia|Switzerland
1617,Austria,Portugal,Argentina|Austria|Italy|Portugal
1618,Norway,France,Ecuador|France|Italy|Norway
1619,France,Norway,Argentina|France|Ivory Coast|Norway
1620,Portugal,Spain,Croatia|Portugal|Spain|Switzerland
1621,Portugal,Turkey,Poland|Portugal|Turkey|Ukraine
1622,Portugal,Serbia,Mexico|Portugal|Serbia|Turkey
1623,Croatia,Portugal,Croatia|Norway|Portugal|USA
1624,France,Austria,Austria|Croatia|France|Germany
1625,Norway,Colombia,Colombia|Egypt|Norway|Scotland
1626,Sweden,Serbia,Italy|Mexico|Serbia|Sweden
1627,France,Serbia,Argentina|France|Italy|Serbia
1628,France,England,Argentina|England|France|Italy
1629,Norway,France,Argentina|Belgium|France|Norway
1630,France,Norway,Argentina|France|Italy|Norway
1631,France,Switzerland,France|Germany|Spain|Switzerland
1632,Portugal,Norway,Italy|Nigeria|Norway|Portugal
1633,Switzerland,France,Brazil|France|Spain|Switzerland
1634,Mexico,Spain,Colombia|Italy|Mexico|Spain
1635,Austria,Ukraine,Argentina|Austria|Spain|Ukraine
1636,Switzerland,Colombia,Argentina|Colombia|Spain|Switzerland
1637,Switzerland,Spain,Belgium|Italy|Spain|Switzerland
