simulation_id,champion,runner_up,semi_finalists
897,Portugal,Mexico,Mexico|Portugal|Senegal|Switzerland
898,Brazil,Belgium,Belgium|Brazil|Italy|Spain
899,Brazil,Germany,Brazil|Germany|Spain|Uruguay
900,Brazil,England,Argentina|Brazil|England|Germany
901,England,Portugal,Belgium|England|Portugal|Spain
902,Argentina,Brazil,Argentina|Belgium|Brazil|England
903,Brazil,England,Argentina|Belgium|Brazil|England
904,France,Portugal,Argentina|France|Portugal|USA
905,Netherlands,Colombia,Colombia|France|Germany|Netherlands
906,Spain,Austria,Austria|Denmark|England|Spain
907,England,South Korea,Canada|England|France|South Korea
908,France,Argentina,Argentina|England|France|South Korea
909,Brazil,Austria,Austria|Brazil|Spain|USA
910,Spain,Belgium,Belgium|Netherlands|Spain|Uruguay
911,France,Germany,England|France|Germany|Spain
912,Brazil,Argentina,Argentina|Brazil|Poland|Uruguay
913,Brazil,England,Argentina|Belgium|Brazil|England
914,Spain,Italy,Germany|Italy|Spain|Switzerland
915,Spain,Argentina,Argentina|Portugal|Senegal|Spain
916,Argentina,Netherlands,Argentina|Colombia|England|Netherlands
917,Croatia,Germany,Belgium|Croatia|Denmark|Germany
918,Argentina,Spain,Argentina|Nigeria|Portugal|Spain
919,Argentina,Belgium,Argentina|Belgium|Portugal|Switzerland
920,Norway,Argentina,Argentina|Belgium|Italy|Norway
921,England,Uruguay,Argentina|Chile|England|Uruguay
922,England,Portugal,Argentina|England|Portugal|Serbia
923,Netherlands,Italy,Argentina|Italy|Netherlands|Switzerland
924,Portugal,England,Croatia|England|Portugal|USA
925,Italy,Belgium,Belgium|Brazil|Italy|Netherlands
926,Germany,Croatia,Brazil|Croatia|Germany|Italy
927,England,Brazil,Brazil|Chile|England|Spain
928,France,Germany,Colombia|France|Germany|Morocco
929,Brazil,Portugal,Argentina|Brazil|Portugal|Spain
930,Portugal,Uruguay,Italy|Portugal|USA|Uruguay
931,Senegal,Argentina,Argentina|Brazil|Senegal|Spain
932,Argentina,France,Argentina|Colombia|Croatia|France
933,France,Brazil,Belgium|Brazil|France|Wales
934,Portugal,Qatar,England|Portugal|Qatar|Spain
935,Portugal,Italy,Belgium|Italy|Portugal|Spain
936,Brazil,Uruguay,Argentina|Brazil|Croatia|Uruguay
937,Netherlands,Argentina,Argentina|Colombia|Netherlands|Senegal
938,Italy,Spain,Italy|Morocco|Portugal|Spain
939,Spain,Mexico,Italy|Mexico|Portugal|Spain
940,Brazil,Germany,Brazil|Croatia|Germany|Netherlands
941,Austria,Switzerland,Austria|Brazil|Senegal|Switzerland
942,Portugal,Spain,Argentina|Portugal|Spain|Switzerland
943,Germany,Spain,Brazil|France|Germany|Spain
944,France,Colombia,Colombia|France|Mexico|Netherlands
945,Uruguay,Italy,Italy|Mexico|Netherlands|Uruguay
946,Brazil,Ghana,Argentina|Brazil|Ghana|Uruguay
947,Argentina,Spain,Argentina|England|France|Spain
948,Portugal,Argentina,Argentina|Italy|Portugal|Sweden
949,Portugal,Argentina,Argentina|England|Portugal|Spain
950,Argentina,Senegal,Argentina|France|Senegal|Spain
951,Italy,Argentina,Argentina|England|Germany|Italy
952,France,Argentina,Argentina|Denmark|France|Spain
953,Brazil,Portugal,Brazil|Germany|Netherlands|Portugal
954,Argentina,Uruguay,Argentina|Spain|Switzerland|Uruguay
955,Brazil,Belgium,Belgium|Brazil|Germany|Switzerland
956,Netherlands,Spain,Italy|Netherlands|Portugal|Spain
957,Germany,Argentina,Argentina|Brazil|England|Germany
958,England,USA,Argentina|Egypt|England|USA
959,Spain,Uruguay,Belgium|Portugal|Spain|Uruguay
960,Colombia,Brazil,Brazil|Chile|Colombia|Netherlands
961,Brazil,Argentina,Argentina|Brazil|Italy|Spain
962,England,Spain,England|Mexico|Portugal|Spain
963,Italy,Brazil,Belgium|Brazil|Italy|Spain
964,France,Belgium,Argentina|Belgium|France|Switzerland
965,Brazil,France,Brazil|France|Germany|Netherlands
966,Spain,Argentina,Argentina|Italy|Portugal|Spain
967,Chile,England,Argentina|Chile|England|Portugal
968,England,France,England|France|Germany|Morocco
969,France,Portugal,Croatia|France|Germany|Portugal
970,France,Brazil,Argentina|Brazil|France|Spain
971,England,Portugal,Argentina|England|Portugal|Uruguay
972,Brazil,Uruguay B,Brazil|Germany|Uruguay B|Wales
973,France,England,Argentina|England|France|Spain
974,Spain,Brazil,Brazil|England|Morocco|Spain
975,France,Spain,Argentina|France|Scotland|Spain
976,Brazil,Denmark,Brazil|Denmark|Germany|Spain
977,Portugal,Argentina,Argentina|Belgium|Denmark|Portugal
978,Spain,France,Austria|France|Spain|Uruguay
979,Spain,Morocco,Denmark|France|Morocco|Spain
980,France,Uruguay,Croatia|France|Morocco|Uruguay
981,Argentina,England,Argentina|England|Morocco|Turkey
982,Argentina,Netherlands,Argentina|Italy|Netherlands|USA
983,Brazil,Italy,Argentina|Brazil|Croatia|Italy
984,Germany,Netherlands,Chile|Germany|Netherlands|Ukraine
985,France,Netherlands,France|Italy|Morocco|Netherlands
986,Italy,Argentina,Argentina|France|Italy|Netherlands
987,England,Spain,Algeria|England|Portugal|Spain
988,Brazil,England,Brazil|Croatia|Ecuador|England
989,England,Argentina,Argentina|England|France|Spain
990,Portugal,Netherlands,Belgium|Italy|Netherlands|Portugal
991,Brazil,Argentina,Argentina|Brazil|England|Netherlands
992,Brazil,France,Brazil|France|Mexico|Netherlands
993,Senegal,Germany,Brazil|Germany|Senegal|Switzerland
994,Spain,Italy,Croatia|France|Italy|Spain
995,Brazil,Argentina,Argentina|Brazil|Italy|Spain
996,Portugal,Serbia,Croatia|Germany|Portugal|Serbia
997,Brazil,Portugal,Brazil|Germany|Portugal|USA
998,Mexico,England,England|Mexico|Netherlands|Portugal
999,Germany,Spain,Denmark|France|Germany|Spain
1000,Germany,Denmark,Brazil|Denmark|Germany|Spain
1001,Brazil,Argentina,Argentina|Austria|Brazil|Wales
1002,Brazil,Argentina,Argentina|Brazil|Serbia|Spain
1003,Portugal,Italy,Belgium|Italy|Netherlands|Portugal
1004,France,Croatia,Croatia|France|Mexico|Scotland
1005,England,France,Argentina|Canada|England|France
1006,Croatia,Germany,Croatia|Germany|Italy|Uruguay
1007,Portugal,Italy,Belgium|Italy|Morocco|Portugal
1008,Portugal,Argentina,Argentina|Portugal|Senegal|Spain
1009,Portugal,Spain,Ghana|Netherlands|Portugal|Spain
1010,Portugal,France,Egypt|England|France|Portugal
1011,Spain,Croatia,Croatia|Denmark|Portugal|Spain
1012,Brazil,Portugal,Brazil|Japan|Portugal|Spain
1013,Brazil,France,Belgium|Brazil|France|Germany
1014,Portugal,Germany,Denmark|Germany|Portugal|Spain
1015,Argentina,Germany,Argentina|Germany|USA|Uruguay
1016,Brazil,Argentina,Argentina|Brazil|Germany|Sweden
1017,Brazil,Netherlands,Brazil|Chile|Denmark|Netherlands
1018,Germany,Spain,Germany|Ivory Coast|Spain|Ukraine
1019,Spain,Argentina,Argentina|England|France|Spain
1020,Canada,Belgium,Belgium|Canada|England|France
1021,France,Ecuador,Ecuador|France|Germany|Sweden
1022,Spain,Portugal,Belgium|Portugal|Spain|Ukraine
1023,Italy,Croatia,Croatia|France|Italy|Spain
1024,Argentina,Netherlands,Argentina|Brazil|Italy|Netherlands
1025,Denmark,Austria,Austria|Denmark|France|Serbia
1026,Argentina,Belgium,Argentina|Belgium|Denmark|Switzerland
1027,England,Germany,Colombia|England|Germany|Spain
1028,Argentina,England,Argentina|Belgium|England|Norway
1029,France,Croatia,Canada|Croatia|France|Switzerland
1030,Italy,Germany,Germany|Italy|Portugal|Spain
1031,Argentina,Netherlands,Argentina|Colombia|Netherlands|Uruguay B
1032,Spain,Argentina,Argentina|France|Portugal|Spain
1033,France,England,England|France|Germany|Poland
1034,Germany,Wales,France|Germany|Italy|Wales
1035,England,Colombia,Argentina|Colombia|England|Germany
1036,Argentina,Spain,Argentina|Italy|Portugal|Spain
1037,Argentina,Portugal,Argentina|Germany|Italy|Portugal
1038,England,Spain,Brazil|England|Serbia|Spain
1039,Brazil,Germany,Belgium|Brazil|England|Germany
1040,Portugal,Brazil,Argentina|Belgium|Brazil|Portugal
1041,Argentina,Chile,Argentina|Brazil|Chile|Uruguay
1042,Argentina,Spain,Argentina|Italy|Spain|Switzerland
1043,Germany,Spain,France|Germany|Italy|Spain
1044,Argentina,Spain,Argentina|Brazil|Italy|Spain
1045,Portugal,Germany,Brazil|Germany|Italy|Portugal
1046,Argentina,England,Argentina|England|Italy|Spain
1047,Brazil,Italy,Belgium|Brazil|Germany|Italy
1048,England,Spain,Argentina|England|France|Spain
1049,Portugal,Brazil,Argentina|Brazil|Netherlands|Portugal
1050,France,Argentina,Argentina|Belgium|France|Italy
1051,Morocco,Portugal,Brazil|Morocco|Portugal|Senegal
1052,France,Argentina,Argentina|France|Italy|Spain
1053,England,Germany,England|Germany|Morocco|Portugal
1054,Brazil,Argentina,Argentina|Brazil|Italy|Netherlands
1055,Mexico,Spain,France|Mexico|Norway|Spain
1056,Portugal,Brazil,Brazil|Germany|Portugal|Spain
1057,Chile,Argentina,Argentina|Brazil|Chile|Portugal
1058,Argentina,Italy,Argentina|Belgium|Brazil|Italy
1059,Argentina,Uruguay,Argentina|Germany|Ivory Coast|Uruguay
1060,Belgium,Germany,Belgium|England|France|Germany
1061,England,Italy,Argentina|England|Germany|Italy
1062,Argentina,Portugal,Argentina|Belgium|England|Portugal
1063,Argentina,Portugal,Argentina|Belgium|Italy|Portugal
1064,Netherlands,Argentina,Argentina|Austria|France|Netherlands
1065,Argentina,France,Argentina|France|Portugal|Spain
1066,Brazil,Argentina,Argentina|Brazil|Croatia|Denmark
1067,Brazil,France,Argentina|Australia|Brazil|France
1068,Spain,Netherlands,Netherlands|Spain|Switzerland|Uruguay
1069,Spain,Germany,England|France|Germany|Spain
1070,Spain,Italy,France|Germany|Italy|Spain
1071,Spain,Brazil,Brazil|Colombia|Germany|Spain
1072,Spain,Argentina,Argentina|France|Germany|Spain
1073,Belgium,Croatia,Belgium|Brazil|Croatia|England
1074,Germany,Spain,Germany|Portugal|Scotland|Spain
1075,Italy,France,Argentina|France|Italy|Spain
1076,Spain,Austria,Austria|France|Germany|Spain
1077,England,Brazil,Belgium|Brazil|England|Germany
1078,England,Wales,England|Mexico|Netherlands|Wales
1079,Canada,France,Brazil|Canada|Croatia|France
1080,Germany,Croatia,Croatia|France|Germany|Switzerland
1081,England,Colombia,Argentina|Belgium|Colombia|England
1082,Brazil,Argentina,Argentina|Belgium|Brazil|Colombia
1083,France,Germany,Austria|France|Germany|Netherlands
1084,Spain,Switzerland,Brazil|Italy|Spain|Switzerland
1085,Argentina,Morocco,Argentina|Morocco|Senegal|South Korea
1086,Uruguay,Belgium,Belgium|England|Portugal|Uruguay
1087,Argentina,Portugal,Argentina|Netherlands|Portugal|Uruguay
1088,England,Brazil,Brazil|Canada|England|Spain
1089,Portugal,Italy,Belgium|Italy|Morocco|Portugal
1090,Spain,Brazil,Argentina|Brazil|Norway|Spain
1091,Spain,England,England|Germany|Portugal|Spain
1092,Germany,Nigeria,Germany|Nigeria|Spain|Sweden
1093,Spain,France,England|France|Germany|Spain
1094,Brazil,Netherlands,Argentina|Austria|Brazil|Netherlands
1095,Norway,Portugal,Canada|Germany|Norway|Portugal
1096,Mexico,Switzerland,Ghana|Mexico|Poland|Switzerland
1097,Netherlands,Croatia,Brazil|Croatia|Italy|Netherlands
1098,Belgium,Argentina,Argentina|Belgium|Colombia|Portugal
1099,Switzerland,Spain,Argentina|Brazil|Spain|Switzerland
1100,England,France,Brazil|England|France|Spain
1101,Brazil,Argentina,Argentina|Brazil|France|Spain
1102,England,Portugal,Colombia|England|Germany|Portugal
1103,Portugal,England,Denmark|England|Netherlands|Portugal
1104,Chile,Brazil,Brazil|Chile|Netherlands|USA
1105,Croatia,Argentina,Argentina|Brazil|Croatia|USA
1106,Brazil,Croatia,Brazil|Croatia|Germany|Italy
1107,Italy,Germany,Germany|Italy|Spain|Switzerland
1108,Spain,Germany,Austria|France|Germany|Spain
1109,Argentina,England,Argentina|England|Portugal|Uruguay
1110,France,England,Belgium|England|France|Spain
1111,Brazil,Argentina,Argentina|Brazil|Scotland|Spain
1112,France,Portugal,Chile|France|Ghana|Portugal
1113,France,Argentina,Argentina|Brazil|France|Uruguay
1114,Brazil,Serbia,Brazil|Mexico|Norway|Serbia
1115,Argentina,Spain,Argentina|Italy|Spain|Sweden
1116,Portugal,Brazil,Argentina|Belgium|Brazil|Portugal
1117,Spain,Croatia,Brazil|Croatia|France|Spain
1118,France,Brazil,Brazil|Croatia|France|Spain
1119,Brazil,England,Argentina|Brazil|England|Spain
1120,Belgium,Argentina,Argentina|Belgium|Brazil|England
1121,Argentina,Spain,Argentina|Brazil|England|Spain
1122,Spain,Germany,Colombia|France|Germany|Spain
1123,Spain,Brazil,Brazil|Germany|Spain|Switzerland
1124,Portugal,France,Austria|France|Netherlands|Portugal
1125,Portugal,Mexico,Mexico|Netherlands|Portugal|Switzerland
1126,Brazil,Austria,Austria|Brazil|France|Netherlands
1127,England,Denmark,Denmark|England|Germany|Morocco
1128,France,USA,Belgium|Egypt|France|USA
1129,Morocco,Italy,Australia|Brazil|Italy|Morocco
1130,Brazil,Germany,Brazil|Denmark|Germany|Netherlands
1131,Argentina,Saudi Arabia,Argentina|England|Saudi Arabia|Turkey
1132,England,Italy,England|Germany|Italy|Portugal
1133,Germany,Colombia,Argentina|Colombia|Germany|Portugal
1134,Brazil,England,Brazil|England|Ghana|Morocco
1135,Germany,Egypt,Egypt|England|Germany|Portugal
1136,Argentina,Germany,Argentina|Germany|Norway|Switzerland
1137,Argentina,France,Argentina|Croatia|France|Turkey
1138,Uruguay,Germany,Argentina|Germany|Morocco|Uruguay
1139,France,Germany,Brazil|France|Germany|Senegal
1140,Spain,Argentina,Argentina|Portugal|Spain|USA
1141,France,Argentina,Argentina|France|Italy|Spain
1142,Serbia,Brazil,Argentina|Brazil|Serbia|Switzerland
1143,Spain,Germany,England|Germany|Portugal|Spain
1144,Brazil,Argentina,Argentina|Brazil|Germany|Sweden
1145,France,Argentina,Argentina|Brazil|France|Portugal
1146,Portugal,Argentina,Argentina|England|Morocco|Portugal
1147,Brazil,Argentina,Argentina|Belgium|Brazil|France
1148,Germany,Spain,Brazil|Germany|Senegal|Spain
1149,France,Spain,England|France|Germany|Spain
1150,Argentina,France,Argentina|Croatia|Denmark|France
1151,France,Denmark,Chile|Denmark|France|Spain
1152,Spain,Italy,Argentina|France|Italy|Spain
1153,France,Brazil,Argentina|Brazil|France|Spain
1154,Argentina,Germany,Argentina|England|Germany|Nigeria
1155,England,Italy,Argentina|England|Italy|Spain
1156,England,Belgium,Belgium|England|Germany|Portugal
1157,Spain,Italy,Brazil|Italy|Netherlands|Spain
1158,Brazil,Germany,Brazil|Germany|Spain|Switzerland
1159,France,Iran,France|Iran|Portugal|Uruguay
1160,Spain,Brazil,Brazil|Germany|Spain|Switzerland
1161,England,Morocco,Croatia|England|Italy|Morocco
1162,Argentina,Portugal,Argentina|Belgium|Portugal|Senegal
1163,Portugal,France,Belgium|France|Germany|Portugal
1164,France,Brazil,Argentina|Brazil|Canada|France
1165,Argentina,Canada,Argentina|Canada|France|Uruguay
1166,Austria,Portugal,Austria|Denmark|Germany|Portugal
1167,Portugal,France,Austria|Belgium|France|Portugal
1168,Italy,France,Argentina|France|Italy|Ukraine
1169,England,Italy,Ecuador|England|Italy|Mexico
1170,Brazil,Denmark,Brazil|Denmark|Ivory Coast|Mexico
1171,Brazil,England,Brazil|Croatia|England|Sweden
1172,Brazil,Argentina,Argentina|Brazil|Germany|Uruguay
1173,Brazil,Argentina,Argentina|Brazil|Germany|Switzerland
1174,Germany,Spain,Brazil|Germany|Portugal|Spain
1175,Brazil,England,Belgium|Brazil|England|Spain
1176,Canada,Portugal,Canada|Italy|Portugal|Uruguay
1177,Argentina,Belgium,Argentina|Belgium|England|Italy
1178,Spain,Germany,Germany|Portugal|Spain|Wales
1179,Argentina,France,Argentina|France|Spain|USA
1180,Germany,Brazil,Brazil|France|Germany|Spain
1181,Colombia,France,Argentina|Colombia|France|Germany
1182,Portugal,Belgium,Belgium|Ivory Coast|Portugal|Switzerland
1183,Brazil,France,Brazil|France|Italy|Spain
1184,France,Mexico,Colombia|France|Mexico|Spain
1185,Spain,Germany,England|Germany|Spain|Switzerland
1186,Brazil,Argentina,Argentina|Belgium|Brazil|Denmark
1187,Argentina,Spain,Argentina|France|Spain|Switzerland
1188,Brazil,Argentina,Argentina|Brazil|Colombia|Netherlands
1189,Brazil,Portugal,Argentina|Brazil|Portugal|Saudi Arabia
1190,Germany,Italy,France|Germany|Italy|Morocco
1191,Brazil,Portugal,Brazil|Germany|Portugal|Senegal
1192,Italy,Croatia,Argentina|Croatia|Italy|Ivory Coast
1193,England,Germany,Belgium|England|Germany|Portugal
1194,England,Spain,England|France|Germany|Spain
1195,Belgium,Mexico,Belgium|Colombia|Mexico|Uruguay
1196,England,South Korea,Canada|England|France|South Korea
1197,Argentina,Germany,Argentina|Denmark|Germany|Uruguay
1198,Germany,Argentina,Argentina|Brazil|Germany|USA
1199,Brazil,France,Belgium|Brazil|England|France
1200,Belgium,Scotland,Belgium|Brazil|Poland|Scotland
1201,Italy,Argentina,Argentina|France|Italy|Mexico
1202,Portugal,Argentina,Argentina|Germany|Portugal|Uruguay
1203,Spain,Brazil,Brazil|Netherlands|Norway|Spain
1204,Portugal,Mexico,Denmark|Germany|Mexico|Portugal
1205,Portugal,England,England|Portugal|Spain|Uruguay
1206,Brazil,Mexico,Argentina|Brazil|France|Mexico
1207,Brazil,Argentina,Argentina|Brazil|England|Netherlands
1208,France,Portugal,France|Netherlands|Portugal|Switzerland
1209,Colombia,Brazil,Brazil|Colombia|Croatia|Mexico
1210,England,Brazil,Brazil|England|France|Turkey
1211,Portugal,Germany,Argentina|Germany|Ivory Coast|Portugal
1212,England,Portugal,Argentina|England|Morocco|Portugal
1213,Brazil,Spain,Argentina|Brazil|England|Spain
1214,France,England,Argentina|England|France|Mexico
1215,Brazil,Argentina,Argentina|Brazil|England|Germany
1216,Germany,Austria,Austria|England|Germany|Portugal
1217,Mexico,Spain,England|Italy|Mexico|Spain
1218,Brazil,England,Brazil|England|Germany|Spain
1219,Brazil,Uruguay,Argentina|Brazil|Netherlands|Uruguay
1220,Germany,Spain,England|Germany|Serbia|Spain
1221,Portugal,Argentina,Argentina|Portugal|Senegal|Uruguay
1222,Argentina,Australia,Argentina|Australia|England|France
1223,Argentina,Serbia,Argentina|Brazil|England|Serbia
1224,Switzerland,France,Belgium|France|Netherlands|Switzerland
1225,France,England,England|France|Germany|Uruguay
1226,Spain,England,England|Mexico|Portugal|Spain
1227,Argentina,Spain,Argentina|Denmark|England|Spain
1228,Argentina,Colombia,Argentina|Colombia|Italy|Spain
1229,Brazil,Turkey,Belgium|Brazil|Spain|Turkey
1230,Denmark,Brazil,Brazil|Denmark|Germany|Spain
1231,Argentina,France,Argentina|France|Portugal|Spain
1232,France,Argentina,Argentina|France|Italy|Spain
1233,Spain,Germany,Argentina|Brazil|Germany|Spain
1234,Portugal,Germany,Argentina|Germany|Italy|Portugal
1235,Portugal,Norway,Argentina|Japan|Norway|Portugal
1236,France,Germany,France|Germany|Spain|USA
1237,Croatia,Argentina,Argentina|Brazil|Croatia|Switzerland
1238,Germany,Argentina,Argentina|Brazil|Germany|Uruguay
1239,England,France,Argentina|England|France|Germany
1240,Spain,Portugal,Canada|Denmark|Portugal|Spain
1241,France,Argentina,Argentina|England|France|Spain
1242,France,England,England|France|Germany|Italy
1243,Spain,Uruguay,Portugal|Spain|Turkey|Uruguay
1244,France,Brazil,Brazil|France|Netherlands|Serbia
1245,Portugal,England,England|Netherlands|Portugal|Spain
1246,France,Spain,Croatia|France|Portugal|Spain
1247,Portugal,Morocco,Brazil|Morocco|Netherlands|Portugal
1248,Argentina,Brazil,Argentina|Belgium|Brazil|Switzerland
1249,Germany,Argentina,Argentina|Germany|Portugal|Uruguay
1250,Argentina,Netherlands,Argentina|Canada|England|Netherlands
1251,Switzerland,Portugal,Argentina|Belgium|Portugal|Switzerland
1252,Germany,Argentina,Argentina|England|Germany|Portugal
1253,Brazil,Portugal,Australia|Brazil|England|Portugal
1254,Germany,Netherlands,Colombia|Germany|Ghana|Netherlands
1255,Germany,Netherlands,France|Germany|Netherlands|Switzerland
1256,Germany,Netherlands,England|France|Germany|Netherlands
1257,Germany,Portugal,Brazil|Germany|Netherlands|Portugal
1258,France,Spain,Belgium|England|France|Spain
1259,Italy,Austria,Austria|Italy|Morocco|Spain
1260,Norway,France,Austria|France|Norway|Spain
1261,Brazil,Croatia,Brazil|Croatia|Denmark|Spain
1262,Argentina,Brazil,Argentina|Brazil|Italy|Spain
1263,Brazil,Croatia,Brazil|Croatia|Portugal|USA
1264,France,Colombia,Colombia|France|Germany|Spain
1265,Argentina,France,Argentina|Australia|Denmark|France
1266,Argentina,Spain,Argentina|England|Portugal|Spain
1267,Argentina,France,Argentina|Colombia|France|Mexico
1268,Argentina,Croatia,Argentina|Colombia|Croatia|France
1269,Italy,Morocco,Germany|Italy|Morocco|Portugal
1270,France,Brazil,Austria|Brazil|France|Germany
1271,France,Italy,Ecuador|France|Italy|Mexico
1272,France,Senegal,Belgium|France|Senegal|Spain
1273,Portugal,Spain,Belgium|England|Portugal|Spain
1274,England,Argentina,Argentina|Belgium|England|Portugal
1275,Portugal,Uruguay,Belgium|Germany|Portugal|Uruguay
1276,Argentina,England,Argentina|Colombia|England|Spain
1277,Spain,England,England|Germany|Portugal|Spain
1278,Portugal,Spain,Netherlands|Portugal|Senegal|Spain
1279,France,England,England|France|Germany|Uruguay B
1280,Brazil,England,Brazil|Ecuador|England|Spain
1281,Germany,Ecuador,Brazil|Ecuador|England|Germany
1282,Italy,Spain,Italy|Ivory Coast|Norway|Spain
1283,Austria,Portugal,Austria|Germany|Italy|Portugal
1284,Portugal,Turkey,Algeria|Portugal|Sweden|Turkey
1285,Argentina,Spain,Argentina|Italy|Portugal|Spain
1286,Italy,Spain,England|Italy|Portugal|Spain
1287,Belgium,Serbia,Argentina|Belgium|France|Serbia
1288,Spain,Uruguay,Argentina|Brazil|Spain|Uruguay
1289,Portugal,Sweden,Argentina|Japan|Portugal|Sweden
1290,Brazil,USA,Brazil|Croatia|Netherlands|USA
1291,Germany,Colombia,Argentina|Colombia|Germany|Portugal
1292,Brazil,England,Brazil|Croatia|England|Germany
1293,Spain,France,France|Germany|Portugal|Spain
1294,Brazil,Croatia,Argentina|Brazil|Croatia|England
1295,Germany,Spain,Brazil|Germany|Spain|Switzerland
1296,Argentina,Belgium,Argentina|Belgium|Brazil|Denmark
1297,Brazil,Egypt,Brazil|Egypt|Germany|Italy
1298,Argentina,Nigeria,Argentina|Egypt|Nigeria|USA
1299,Colombia,Croatia,Colombia|Croatia|Italy|Portugal
1300,Brazil,Argentina,Argentina|Brazil|Italy|Portugal
1301,Argentina,Spain,Argentina|France|Portugal|Spain
1302,Spain,Germany,Colombia|France|Germany|Spain
1303,England,Brazil,Brazil|England|Germany|Mexico
1304,Denmark,France,Canada|Denmark|France|Germany
1305,Argentina,Italy,Argentina|Denmark|Italy|Mexico
1306,France,Portugal,Argentina|France|Germany|Portugal
1307,Argentina,France,Argentina|Belgium|England|France
1308,Germany,Argentina,Argentina|Brazil|Germany|Norway
1309,Argentina,Portugal,Argentina|Germany|Portugal|USA
1310,England,Argentina,Argentina|Croatia|England|Switzerland
1311,Spain,Belgium,Belgium|Colombia|England|Spain
1312,Brazil,Spain,Brazil|Germany|Spain|Switzerland
1313,Brazil,Italy,Brazil|Chile|Germany|Italy
1314,Germany,France,Belgium|France|Germany|Switzerland
1315,France,Brazil,Austria|Brazil|France|Germany
1316,Argentina,Portugal,Argentina|Italy|Nigeria|Portugal
1317,England,Spain,Argentina|England|Portugal|Spain
1318,Argentina,Croatia,Argentina|Belgium|Croatia|Portugal
1319,Argentina,France,Argentina|Brazil|France|Netherlands
1320,Portugal,Uruguay,Belgium|Brazil|Portugal|Uruguay
1321,Croatia,Mexico,Chile|Croatia|England|Mexico
1322,Italy,Germany,Austria|Germany|Italy|Ivory Coast
1323,England,France,Croatia|England|France|Spain
1324,Brazil,Spain,Brazil|France|Germany|Spain
1325,Argentina,Brazil,Argentina|Brazil|England|Germany
1326,Portugal,Germany,Croatia|Germany|Italy|Portugal
1327,Portugal,Argentina,Argentina|Denmark|Germany|Portugal
1328,England,Spain,Argentina|Colombia|England|Spain
1329,Brazil,Germany,Brazil|Denmark|Germany|Spain
1330,England,Brazil,Brazil|England|Japan|Spain
1331,Italy,Spain,Croatia|Italy|Portugal|Spain
1332,England,Brazil,Brazil|England|Netherlands|Switzerland
1333,Brazil,England,Brazil|England|Germany|Switzerland
1334,Argentina,England,Argentina|Colombia|England|Germany
1335,Croatia,Spain,Croatia|England|Italy|Spain
1336,France,Netherlands,Argentina|France|Netherlands|Switzerland
1337,Argentina,France,Argentina|Belgium|France|Sweden
1338,Germany,Argentina,Argentina|Denmark|France|Germany
1339,England,Spain,Canada|England|Scotland|Spain
1340,Spain,Brazil,Brazil|Portugal|Saudi Arabia|Spain
1341,Brazil,Argentina,Argentina|Brazil|Colombia|Switzerland
1342,Netherlands,England,Belgium|England|Netherlands|Portugal
1343,Spain,Argentina,Argentina|Colombia|Spain|Turkey
1344,Argentina,Brazil,Argentina|Belgium|Brazil|Peru
1345,Belgium,Uruguay,Austria|Belgium|Portugal|Uruguay
1346,Spain,France,Brazil|France|Scotland|Spain
1347,England,Portugal,England|Netherlands|Portugal|Spain
1348,Italy,Norway,Argentina|Italy|Netherlands|Norway
1349,Germany,Croatia,Brazil|Croatia|Germany|Portugal
1350,England,Serbia,Egypt|England|France|Serbia
1351,Portugal,England,England|Netherlands|Portugal|Serbia
1352,Brazil,Argentina,Argentina|Brazil|Canada|England
1353,France,Brazil,Belgium|Brazil|France|Norway
1354,France,Spain,England|France|Netherlands|Spain
1355,Brazil,Italy,Brazil|Italy|Netherlands|Spain
1356,Spain,Germany,Croatia|Germany|Portugal|Spain
1357,Brazil,Portugal,Argentina|Brazil|Croatia|Portugal
1358,France,England,Argentina|England|France|Portugal
1359,Spain,Belgium,Belgium|France|Senegal|Spain
1360,France,Italy,Argentina|France|Italy|Spain
1361,France,England,Egypt|England|France|Netherlands
1362,Germany,Argentina,Argentina|Brazil|Denmark|Germany
1363,Spain,Morocco,Morocco|Portugal|Spain|Uruguay
1364,Brazil,Germany,Brazil|England|Germany|South Korea
1365,Germany,Belgium,Belgium|England|France|Germany
1366,France,Spain,Argentina|France|Portugal|Spain
1367,France,Spain,Croatia|France|Spain|USA
1368,Germany,France,France|Germany|Netherlands|Uruguay
1369,France,Argentina,Argentina|France|Spain|Uruguay
1370,England,Poland,Chile|England|France|Poland
1371,Germany,France,Argentina|Denmark|France|Germany
1372,Spain,England,England|Poland|Portugal|Spain
1373,Argentina,Spain,Argentina|Brazil|Italy|Spain
1374,Brazil,Netherlands,Brazil|Egypt|England|Netherlands
1375,Belgium,Netherlands,Belgium|France|Netherlands|Spain
1376,Croatia,Colombia,Colombia|Croatia|Mexico|Portugal
1377,Netherlands,Spain,Brazil|France|Netherlands|Spain
1378,Argentina,Spain,Argentina|France|Italy|Spain
1379,France,Netherlands,Brazil|France|Germany|Netherlands
1380,Argentina,Belgium,Argentina|Belgium|Italy|Portugal
1381,Germany,Serbia,England|Germany|Netherlands|Serbia
1382,Belgium,Argentina,Argentina|Belgium|England|Portugal
1383,Argentina,Uruguay,Argentina|Brazil|Portugal|Uruguay
1384,Brazil,Germany,Austria|Brazil|Germany|Spain
1385,Portugal,Argentina,Argentina|Portugal|Spain|Switzerland
