simulation_id,champion,runner_up,semi_finalists
475,Argentina,Croatia,Argentina|Croatia|Morocco|Portugal
476,Argentina,Uruguay,Argentina|Japan|Portugal|Uruguay
477,Argentina,Netherlands,Argentina|Germany|Mexico|Netherlands
478,Belgium,Brazil,Belgium|Brazil|Portugal|Serbia
479,Germany,Belgium,Argentina|Belgium|Germany|Japan
480,France,Belgium,Belgium|Colombia|France|Italy
481,Portugal,Ukraine,Portugal|Senegal|Spain|Ukraine
482,England,Chile,Argentina|Chile|England|Morocco
483,Italy,Colombia,Argentina|Austria|Colombia|Italy
484,Austria,France,Austria|England|France|Morocco
485,Brazil,Belgium,Belgium|Brazil|Germany|Morocco
486,Brazil,Belgium,Belgium|Brazil|England|Mexico
487,Argentina,USA,Argentina|Croatia|Germany|USA
488,France,Netherlands,England|France|Japan|Netherlands
489,England,Uruguay,Argentina|Austria|England|Uruguay
490,Argentina,Colombia,Argentina|Belgium|Colombia|Italy
491,Argentina,Netherlands,Argentina|Austria|Netherlands|Portugal
492,England,Morocco,Argentina|Denmark|England|Morocco
493,Brazil,Mexico,Belgium|Brazil|Cameroon|Mexico
494,Brazil,Belgium,Belgium|Brazil|Colombia|Portugal
495,Norway,Germany,Argentina|Germany|Netherlands|Norway
496,France,Uruguay,England|France|Switzerland|Uruguay
497,Germany,Japan,Germany|Japan|Spain|Uruguay
498,Denmark,England,Brazil|Denmark|England|Netherlands
499,France,Austria,Algeria|Austria|Belgium|France
500,Brazil,Uruguay,Brazil|Denmark|Italy|Uruguay
501,Argentina,Sweden,Argentina|Croatia|England|Sweden
502,Brazil,Switzerland,Brazil|Morocco|Netherlands|Switzerland
503,Netherlands,Argentina,Argentina|Colombia|Germany|Netherlands
504,Spain,Morocco,Germany|Morocco|Spain|Uruguay
505,Austria,France,Austria|France|Italy|Uruguay
506,France,Netherlands,Colombia|France|Netherlands|Portugal
507,Denmark,France,Denmark|France|Netherlands|Portugal
508,Argentina,Uruguay,Argentina|England|Mexico|Uruguay
509,Argentina,Uruguay,Argentina|Denmark|Portugal|Uruguay
510,Argentina,Switzerland,Argentina|Belgium|South Korea|Switzerland
511,Argentina,Netherlands,Argentina|England|Netherlands|Sweden
512,Netherlands,England,Argentina|Denmark|England|Netherlands
513,Argentina,Ukraine,Argentina|Italy|Japan|Ukraine
514,Brazil,Morocco,Brazil|Morocco|Netherlands|Portugal
515,Brazil,Uruguay,Brazil|Denmark|England|Uruguay
516,Brazil,Netherlands,Austria|Brazil|Germany|Netherlands
517,Argentina,Belgium,Argentina|Belgium|England|Japan
518,Brazil,Belgium,Belgium|Brazil|Denmark|Germany
519,Brazil,Morocco,Brazil|Germany|Morocco|Netherlands
520,Germany,Switzerland,Argentina|Germany|Switzerland|Ukraine
521,Argentina,Serbia,Argentina|Austria|England|Serbia
522,England,Netherlands,England|France|Mexico|Netherlands
523,France,Netherlands,France|Germany|Netherlands|Switzerland
524,Italy,Croatia,Croatia|Denmark|France|Italy
525,Argentina,Norway,Argentina|Italy|Netherlands|Norway
526,Portugal,Japan,Argentina|Japan|Portugal|Uruguay
527,Senegal,Argentina,Argentina|Croatia|England|Senegal
528,England,Netherlands,Argentina|England|Japan|Netherlands
529,Switzerland,Argentina,Argentina|Croatia|Portugal|Switzerland
530,England,Colombia,Argentina|Belgium|Colombia|England
531,Croatia,England,Brazil|Croatia|England|Norway
532,Argentina,Switzerland,Argentina|Germany|Japan|Switzerland
533,Japan,Brazil,Brazil|Japan|Portugal|Turkey
534,Spain,Netherlands,Colombia|Netherlands|Portugal|Spain
535,Croatia,Brazil,Brazil|Croatia|Mexico|Portugal
536,Belgium,France,Belgium|England|France|Morocco
537,Germany,Denmark,Denmark|Germany|Poland|Spain
538,Argentina,Netherlands,Argentina|Morocco|Netherlands|Portugal
539,Netherlands,Portugal,Brazil|Netherlands|Portugal|Senegal
540,Argentina,Uruguay,Argentina|Morocco|Portugal|Uruguay
541,Brazil,Belgium,Belgium|Brazil|Germany|USA
542,Argentina,Uruguay,Argentina|Austria|England|Uruguay
543,Argentina,Colombia,Argentina|Colombia|Italy|Senegal
544,Argentina,Netherlands,Argentina|Denmark|Germany|Netherlands
545,Brazil,Belgium,Belgium|Brazil|Germany|Japan
546,Austria,Portugal,Argentina|Austria|Portugal|South Korea
547,USA,France,Croatia|France|Germany|USA
548,Argentina,Denmark,Argentina|Denmark|England|Morocco
549,Denmark,Brazil,Brazil|Denmark|Nigeria|Portugal
550,Argentina,Japan,Argentina|Japan|Portugal|Uruguay
551,France,Turkey,France|Germany|South Korea|Turkey
552,England,Serbia,Argentina|Denmark|England|Serbia
553,England,Belgium,Belgium|Colombia|England|Spain
554,Portugal,Colombia,Argentina|Colombia|Denmark|Portugal
555,Netherlands,Argentina,Argentina|Germany|Netherlands|Switzerland
556,Portugal,Uruguay,Portugal|Spain|USA|Uruguay
557,Brazil,Japan,Brazil|Italy|Japan|South Korea
558,Germany,Ukraine,Belgium|Brazil|Germany|Ukraine
559,France,Netherlands,France|Germany|Netherlands|Turkey
560,France,Croatia,Croatia|England|France|USA
561,Argentina,Belgium,Argentina|Belgium|Mexico|Portugal
562,Belgium,Portugal,Argentina|Belgium|Portugal|Serbia
563,Brazil,Croatia,Brazil|Croatia|England|Morocco
564,France,Netherlands,France|Italy|Netherlands|Senegal
565,Germany,Netherlands,Germany|Netherlands|Norway|Spain
566,Mexico,Brazil,Brazil|Italy|Mexico|Netherlands
567,Netherlands,Argentina,Argentina|Netherlands|Portugal|Ukraine
568,Germany,Uruguay,Germany|Norway|Spain|Uruguay
569,Brazil,Netherlands,Brazil|Colombia|Italy|Netherlands
570,Belgium,France,Austria|Belgium|England|France
571,Belgium,Italy,Argentina|Belgium|Italy|Ukraine
572,Brazil,Belgium,Belgium|Brazil|Colombia|England
573,England,Morocco,England|Mexico|Morocco|Spain
574,England,Netherlands,Brazil|England|Mexico|Netherlands
575,Germany,Ukraine,Chile|France|Germany|Ukraine
576,Uruguay,Brazil,Brazil|England|Morocco|Uruguay
577,Germany,Uruguay,Argentina|Germany|Switzerland|Uruguay
578,Japan,England,England|France|Japan|Ukraine
579,Netherlands,South Korea,Argentina|Netherlands|South Korea|Switzerland
580,Germany,Denmark,Argentina|Belgium|Denmark|Germany
581,Italy,Belgium,Argentina|Belgium|Denmark|Italy
582,Netherlands,Colombia,Colombia|France|Morocco|Netherlands
583,Spain,Sweden,Belgium|Portugal|Spain|Sweden
584,Argentina,Netherlands,Argentina|England|Morocco|Netherlands
585,Austria,Italy,Austria|Brazil|Italy|Poland
586,Argentina,Norway,Argentina|Norway|Portugal|Switzerland
587,France,Croatia,Croatia|France|Mexico|Portugal
588,Ukraine,England,England|Spain|Turkey|Ukraine
589,Argentina,Netherlands,Argentina|England|Mexico|Netherlands
590,Portugal,Uruguay,Argentina|Portugal|Switzerland|Uruguay
591,Brazil,Uruguay,Brazil|England|Switzerland|Uruguay
592,Switzerland,Germany,Germany|Spain|Switzerland|Turkey
593,Brazil,Netherlands,Brazil|England|Netherlands|Switzerland
594,France,Netherlands,France|Germany|Netherlands|Switzerland
595,Netherlands,England,England|Netherlands|Norway|Saudi Arabia
596,France,USA,Belgium|France|Portugal|USA
597,England,Switzerland,Denmark|England|France|Switzerland
598,Spain,Netherlands,Italy|Netherlands|Spain|Switzerland
599,Italy,Morocco,Argentina|Italy|Japan|Morocco
600,Italy,Netherlands,Brazil|Italy|Netherlands|Switzerland
601,Argentina,Uruguay,Argentina|Denmark|England|Uruguay
602,Argentina,Netherlands,Argentina|Italy|Netherlands|Sweden
603,Argentina,Morocco,Argentina|Morocco|South Korea|Uruguay
604,Italy,Turkey,Argentina|Italy|Scotland|Turkey
605,Argentina,Ukraine,Argentina|Germany|Switzerland|Ukraine
606,France,Belgium,Belgium|Colombia|France|Netherlands
607,Colombia,Portugal,Brazil|Colombia|Portugal|Uruguay
608,Italy,Netherlands,Brazil|Italy|Netherlands|Norway
609,Uruguay,Argentina,Argentina|Mexico|Portugal|Uruguay
610,France,Netherlands,France|Mexico|Netherlands|Portugal
611,Argentina,Ukraine,Argentina|Chile|England|Ukraine
612,France,Ukraine,France|Netherlands|Scotland|Ukraine
613,France,Croatia,Croatia|England|France|Norway
614,England,Morocco,Brazil|England|Morocco|USA
615,Portugal,Mexico,Argentina|Mexico|Portugal|Uruguay
616,Brazil,Sweden,Belgium|Brazil|England|Sweden
617,Spain,Belgium,Belgium|England|Morocco|Spain
618,Argentina,Belgium,Argentina|Belgium|Denmark|Portugal
619,Argentina,Austria,Argentina|Austria|Germany|Uruguay
620,France,Uruguay,France|Netherlands|USA|Uruguay
621,France,Uruguay,France|Germany|Switzerland|Uruguay
622,Argentina,Netherlands,Argentina|Italy|Mexico|Netherlands
623,France,Colombia,Colombia|Croatia|England|France
624,Netherlands,Germany,Argentina|Germany|Netherlands|Norway
625,Netherlands,Spain,Italy|Netherlands|Spain|Switzerland
626,Brazil,Chile,Brazil|Chile|Germany|Mexico
627,Argentina,Colombia,Argentina|Colombia|England|Uruguay
628,Argentina,Netherlands,Argentina|Japan|Netherlands|Portugal
629,Mexico,Spain,Mexico|Portugal|Spain|Turkey
630,Belgium,Brazil,Austria|Belgium|Brazil|England
631,Japan,Portugal,Argentina|Japan|Netherlands|Portugal
632,Brazil,Netherlands,Brazil|Germany|Netherlands|Switzerland
633,France,Netherlands,France|Italy|Netherlands|Switzerland
634,France,Belgium,Belgium|France|Morocco|Portugal
635,Netherlands,Italy,Argentina|Italy|Netherlands|Switzerland
636,France,Belgium,Belgium|France|Netherlands|Ukraine
637,Argentina,Belgium,Argentina|Belgium|Germany|Serbia
638,Argentina,Mexico,Argentina|Mexico|Portugal|Uruguay
639,Netherlands,Germany,Argentina|Germany|Japan|Netherlands
640,Portugal,Mexico,Argentina|Mexico|Netherlands|Portugal
641,Netherlands,Argentina,Argentina|Mexico|Netherlands|Portugal
642,Netherlands,Argentina,Argentina|Denmark|Italy|Netherlands
643,Argentina,Japan,Argentina|Belgium|Japan|Netherlands
644,England,Switzerland,Argentina|England|Morocco|Switzerland
645,Italy,Belgium,Belgium|Italy|Spain|Switzerland
646,England,Netherlands,Austria|England|France|Netherlands
647,Croatia,Portugal,Croatia|France|Portugal|Serbia
648,Germany,Denmark,Denmark|France|Germany|Uruguay
649,Argentina,Colombia,Argentina|Belgium|Colombia|England
650,Portugal,Senegal,Brazil|Portugal|Senegal|Ukraine
651,England,Morocco,Argentina|Belgium|England|Morocco
652,Argentina,Turkey,Argentina|Austria|England|Turkey
653,Argentina,Morocco,Argentina|Austria|Morocco|Portugal
654,Argentina,Switzerland,Argentina|Chile|England|Switzerland
655,Argentina,Croatia,Argentina|Croatia|Ecuador|Germany
656,France,Belgium,Belgium|England|France|Sweden
657,Argentina,Uruguay,Argentina|England|Sweden|Uruguay
658,Argentina,Netherlands,Argentina|England|Netherlands|Turkey
659,Argentina,Croatia,Argentina|Croatia|Germany|USA
660,Germany,Belgium,Belgium|Brazil|Germany|Norway
661,Argentina,Morocco,Argentina|Croatia|England|Morocco
662,Argentina,Belgium,Argentina|Belgium|Colombia|England
663,Argentina,Croatia,Argentina|Croatia|Germany|Senegal
664,Netherlands,Germany,Brazil|Germany|Mexico|Netherlands
665,Netherlands,Brazil,Brazil|Germany|Netherlands|Norway
666,Uruguay,Germany,Brazil|Germany|Japan|Uruguay
667,Uruguay,England,Argentina|England|Japan|Uruguay
668,Brazil,Netherlands,Brazil|Netherlands|Norway|Portugal
669,Argentina,Croatia,Argentina|Croatia|Italy|Mexico
670,Netherlands,Croatia,Croatia|France|Netherlands|Turkey
671,Spain,Netherlands,Italy|Netherlands|Spain|USA
672,Argentina,Uruguay,Argentina|England|Norway|Uruguay
673,Netherlands,Brazil,Brazil|England|Netherlands|Norway
674,Argentina,USA,Argentina|Croatia|Italy|USA
675,France,Mexico,France|Germany|Mexico|Nigeria
676,Argentina,Uruguay,Argentina|Italy|Switzerland|Uruguay
677,Argentina,Switzerland,Argentina|Croatia|Germany|Switzerland
678,Turkey,England,Belgium|England|Spain|Turkey
679,Belgium,Spain,Belgium|Colombia|Portugal|Spain
680,Spain,Mexico,Italy|Mexico|Netherlands|Spain
681,Brazil,Japan,Brazil|Germany|Japan|Netherlands
682,England,Norway,England|France|Norway|Uruguay
683,Argentina,Mexico,Argentina|Belgium|Mexico|Portugal
684,Brazil,Netherlands,Austria|Brazil|England|Netherlands
685,Uruguay,Spain,Germany|Spain|Ukraine|Uruguay
686,Germany,Croatia,Argentina|Croatia|Germany|Sweden
687,Germany,Belgium,Belgium|Brazil|Germany|Norway
688,Brazil,Ukraine,Belgium|Brazil|Germany|Ukraine
689,Argentina,Uruguay,Argentina|Germany|Japan|Uruguay
690,Argentina,Netherlands,Argentina|England|Netherlands|Sweden
691,Austria,Argentina,Argentina|Austria|Italy|USA
692,Netherlands,Spain,Denmark|Netherlands|Portugal|Spain
693,Morocco,Netherlands,Brazil|Denmark|Morocco|Netherlands
694,France,Uruguay,France|Morocco|Portugal|Uruguay
695,Spain,Belgium,Belgium|Germany|Japan|Spain
696,Argentina,Denmark,Argentina|Belgium|Denmark|England
697,England,Senegal,Argentina|England|Senegal|Uruguay
698,Argentina,Mexico,Argentina|Italy|Mexico|Uruguay
699,Netherlands,Portugal,Argentina|Morocco|Netherlands|Portugal
700,Netherlands,Italy,France|Italy|Netherlands|Switzerland
701,Portugal,Senegal,Argentina|Ecuador|Portugal|Senegal
702,Ecuador,Portugal,Ecuador|Norway|Portugal|Spain
703,England,Netherlands,Argentina|Denmark|England|Netherlands
704,Brazil,Belgium,Belgium|Brazil|Germany|USA
705,France,Netherlands,Colombia|France|Netherlands|Portugal
706,Brazil,Netherlands,Brazil|England|Netherlands|Norway
707,Argentina,Belgium,Argentina|Belgium|England|Senegal
708,Serbia,France,France|Portugal|Serbia|Sweden
709,Argentina,Belgium,Argentina|Belgium|Italy|Sweden
710,France,Senegal,Belgium|France|Germany|Senegal
711,Brazil,Morocco,Brazil|Denmark|England|Morocco
712,Spain,USA,Croatia|Portugal|Spain|USA
713,Germany,Colombia,Brazil|Colombia|Germany|Uruguay
714,Argentina,Netherlands,Argentina|Germany|Netherlands|Norway
715,Netherlands,England,Argentina|England|Netherlands|Switzerland
716,England,Switzerland,England|France|Serbia|Switzerland
717,Spain,Netherlands,Colombia|Germany|Netherlands|Spain
718,Argentina,Mexico,Argentina|England|Mexico|Netherlands
719,Brazil,Croatia,Brazil|Croatia|Portugal|Sweden
720,Argentina,Austria,Argentina|Austria|Croatia|England
721,France,Mexico,France|Germany|Mexico|Netherlands
722,Argentina,Croatia,Argentina|Croatia|Mexico|Netherlands
723,Brazil,Netherlands,Brazil|Colombia|England|Netherlands
724,Portugal,Belgium,Argentina|Belgium|Portugal|USA
725,Croatia,England,Argentina|Croatia|England|Mexico
726,France,Chile,Chile|France|Portugal|USA
727,France,Belgium,Belgium|England|France|Morocco
728,Brazil,Uruguay,Brazil|England|Senegal|Uruguay
729,Netherlands,Brazil,Brazil|Netherlands|Portugal|Switzerland
730,Germany,Croatia,Croatia|France|Germany|Switzerland
731,England,Denmark,Denmark|England|France|Morocco
732,Croatia,England,Croatia|England|Netherlands|Ukraine
733,Argentina,Uruguay,Argentina|Colombia|Italy|Uruguay
734,Brazil,Morocco,Belgium|Brazil|England|Morocco
735,Argentina,Mexico,Argentina|England|Mexico|Netherlands
736,Spain,Belgium,Belgium|Japan|Netherlands|Spain
737,Portugal,Austria,Austria|Belgium|Portugal|Spain
738,Argentina,Netherlands,Argentina|England|Netherlands|Switzerland
739,Argentina,Belgium,Argentina|Belgium|England|Senegal
740,Argentina,Mexico,Argentina|Italy|Mexico|Serbia
741,England,Croatia,Croatia|England|Spain|Sweden
742,Belgium,Portugal,Argentina|Belgium|Norway|Portugal
743,Argentina,Norway,Argentina|Germany|Norway|Uruguay
744,Argentina,Denmark,Argentina|Denmark|Netherlands|Portugal
745,Italy,Norway,Italy|Netherlands|Norway|Spain
746,Germany,Denmark,Denmark|France|Germany|Serbia
747,England,Senegal,Argentina|England|Senegal|Serbia
748,Portugal,Japan,Argentina|Japan|Portugal|Uruguay
749,Argentina,Netherlands,Argentina|Netherlands|Portugal|Sweden
750,Belgium,France,Belgium|France|Italy|Ukraine
751,Portugal,Japan,Brazil|Croatia|Japan|Portugal
752,Argentina,Netherlands,Argentina|Italy|Mexico|Netherlands
753,France,Croatia,Croatia|France|Portugal|USA
754,Netherlands,Spain,Colombia|Netherlands|Portugal|Spain
755,France,Ukraine,England|France|Senegal|Ukraine
756,Croatia,England,Croatia|England|France|Senegal
757,Brazil,USA,Belgium|Brazil|England|USA
758,Germany,Norway,Argentina|Croatia|Germany|Norway
759,England,Denmark,Argentina|Croatia|Denmark|England
760,Germany,Chile,Austria|Chile|Germany|Spain
761,Serbia,France,Croatia|England|France|Serbia
762,Germany,Ecuador,Ecuador|Germany|Senegal|Spain
763,Poland,Norway,France|Norway|Poland|Uruguay
764,Brazil,Belgium,Belgium|Brazil|Denmark|England
765,France,Netherlands,France|Germany|Netherlands|Switzerland
766,Ukraine,Argentina,Argentina|Portugal|Switzerland|Ukraine
767,Argentina,Switzerland,Argentina|Japan|Portugal|Switzerland
768,Argentina,Sweden,Argentina|Portugal|South Korea|Sweden
769,France,Colombia,Colombia|Croatia|France|Germany
770,Uruguay,Argentina,Argentina|Germany|Morocco|Uruguay
771,Austria,Spain,Austria|Germany|Spain|Uruguay
772,Argentina,Norway,Argentina|Croatia|Germany|Norway
773,Argentina,Morocco,Argentina|Belgium|England|Morocco
774,England,Morocco,Argentina|Croatia|England|Morocco
775,Argentina,Uruguay,Argentina|Denmark|England|Uruguay
776,Spain,Mexico,Croatia|England|Mexico|Spain
777,Argentina,Morocco,Argentina|Morocco|Portugal|Uruguay
778,Argentina,Netherlands,Argentina|Italy|Japan|Netherlands
779,Argentina,Netherlands,Argentina|Italy|Netherlands|Norway
780,Argentina,Morocco,Argentina|England|Morocco|Uruguay
781,Argentina,Turkey,Argentina|Croatia|England|Turkey
782,Germany,Switzerland,Argentina|Croatia|Germany|Switzerland
783,Norway,Italy,Brazil|Italy|Norway|Serbia
784,Uruguay,France,France|Mexico|Portugal|Uruguay
785,France,Uruguay,France|Germany|Mexico|Uruguay
786,Argentina,USA,Argentina|Egypt|England|USA
787,Argentina,Netherlands,Argentina|Italy|Netherlands|Ukraine
788,Argentina,Turkey,Argentina|Colombia|England|Turkey
789,England,Uruguay,Ecuador|England|France|Uruguay
790,Brazil,Netherlands,Brazil|Germany|Japan|Netherlands
791,England,Belgium,Belgium|Denmark|England|Italy
792,France,Netherlands,England|France|Japan|Netherlands
793,Germany,USA,Croatia|Germany|Spain|USA
794,Netherlands,Germany,Argentina|Germany|Netherlands|Norway
795,Italy,Denmark,Argentina|Denmark|Italy|Netherlands
796,Japan,Germany,Cameroon|France|Germany|Japan
797,Brazil,Belgium,Belgium|Brazil|Italy|Switzerland
798,Portugal,Ukraine,Croatia|France|Portugal|Ukraine
799,Argentina,Uruguay,Argentina|Portugal|Switzerland|Uruguay
800,Argentina,Netherlands,Argentina|Austria|Netherlands|Portugal
801,Spain,USA,England|Spain|USA|Uruguay
802,Argentina,Belgium,Argentina|Belgium|Germany|Mexico
803,Brazil,Colombia,Belgium|Brazil|Colombia|Portugal
804,Spain,Mexico,Belgium|Italy|Mexico|Spain
805,Argentina,Egypt,Argentina|Egypt|Mexico|Netherlands
806,Brazil,Senegal,Brazil|Portugal|Senegal|Uruguay
807,England,Croatia,Argentina|Croatia|England|Senegal
808,France,Senegal,Croatia|England|France|Senegal
809,Argentina,Netherlands,Argentina|Germany|Netherlands|USA
810,Brazil,Netherlands,Brazil|Japan|Netherlands|Portugal
811,Argentina,USA,Argentina|Japan|Portugal|USA
812,Netherlands,Brazil,Brazil|Italy|Mexico|Netherlands
813,England,Poland,Brazil|England|Norway|Poland
814,England,Austria,Austria|Ecuador|England|Portugal
815,Argentina,Mexico,Argentina|Austria|Mexico|Portugal
816,Brazil,Mexico,Brazil|Italy|Mexico|Uruguay
817,Brazil,Uruguay,Brazil|Norway|Portugal|Uruguay
818,Brazil,Morocco,Brazil|Morocco|Portugal|Uruguay
819,Italy,Belgium,Argentina|Belgium|Italy|Mexico
820,England,Netherlands,Argentina|England|Mexico|Netherlands
821,Brazil,Croatia,Brazil|Croatia|England|Switzerland
822,France,Turkey,France|Italy|Japan|Turkey
823,Italy,Japan,Brazil|Croatia|Italy|Japan
824,Brazil,Uruguay,Austria|Brazil|Italy|Uruguay
825,Brazil,Colombia,Brazil|Colombia|Croatia|Germany
826,England,Morocco,Denmark|England|France|Morocco
827,Argentina,Uruguay,Argentina|England|Morocco|Uruguay
828,France,Belgium,Belgium|France|Portugal|Switzerland
829,Senegal,England,Croatia|England|Senegal|Spain
830,Brazil,Netherlands,Brazil|Germany|Mexico|Netherlands
831,Netherlands,Mexico,Belgium|France|Mexico|Netherlands
832,Germany,Norway,Croatia|France|Germany|Norway
833,Belgium,Brazil,Belgium|Brazil|England|Switzerland
834,Argentina,Uruguay,Argentina|Germany|Morocco|Uruguay
835,Argentina,Austria,Argentina|Austria|Croatia|Germany
836,Argentina,Croatia,Argentina|Croatia|Portugal|USA
837,Brazil,Japan,Brazil|England|Japan|Nigeria
838,France,Uruguay,Denmark|England|France|Uruguay
839,England,Uruguay,England|France|Senegal|Uruguay
840,Netherlands,Spain,Italy|Netherlands|Senegal|Spain
841,Portugal,Uruguay,Austria|Brazil|Portugal|Uruguay
842,Portugal,Denmark,Belgium|Brazil|Denmark|Portugal
843,Sweden,France,France|Italy|Netherlands|Sweden
844,Italy,Norway,Brazil|Italy|Norway|Uruguay
845,Denmark,Argentina,Argentina|Croatia|Denmark|Italy
846,Argentina,Croatia,Argentina|Croatia|England|Senegal
847,Brazil,Chile,Brazil|Chile|Colombia|Italy
848,France,Uruguay,Denmark|England|France|Uruguay
849,Argentina,Belgium,Argentina|Belgium|Colombia|Italy
850,Argentina,Uruguay,Argentina|Austria|Netherlands|Uruguay
851,Argentina,Norway,Argentina|England|Morocco|Norway
852,Brazil,Denmark,Brazil|Denmark|Ecuador|Italy
853,Spain,Uruguay,Netherlands|Senegal|Spain|Uruguay
854,Brazil,Chile,Brazil|Chile|England|Japan
855,Netherlands,Germany,Brazil|Denmark|Germany|Netherlands
856,Mexico,Brazil,Brazil|Chile|Mexico|Portugal
857,Argentina,Belgium,Argentina|Belgium|Denmark|England
858,Denmark,Brazil,Brazil|Croatia|Denmark|Portugal
859,Germany,Belgium,Argentina|Belgium|Denmark|Germany
860,France,Senegal,Belgium|France|Italy|Senegal
861,Netherlands,France,England|France|Netherlands|Sweden
862,Argentina,Croatia,Argentina|Austria|Croatia|England
863,Argentina,Netherlands,Argentina|Austria|Germany|Netherlands
864,England,Croatia,Brazil|Croatia|England|Morocco
865,France,Chile,Belgium|Chile|France|Netherlands
866,Netherlands,Argentina,Argentina|Japan|Netherlands|Poland
867,Uruguay,Italy,Argentina|Colombia|Italy|Uruguay
868,Sweden,Netherlands,France|Netherlands|Serbia|Sweden
869,England,Croatia,Croatia|England|Spain|Sweden
870,Portugal,Belgium,Argentina|Belgium|Norway|Portugal
871,Argentina,Belgium,Argentina|Belgium|Colombia|Portugal
872,Portugal,Senegal,Brazil|Ecuador|Portugal|Senegal
873,Argentina,Netherlands,Argentina|Colombia|Italy|Netherlands
874,Argentina,Ukraine,Argentina|Belgium|Italy|Ukraine
875,Brazil,USA,Brazil|Ecuador|Germany|USA
876,Norway,France,England|France|Netherlands|Norway
877,Uruguay,England,England|France|Japan|Uruguay
878,Belgium,Argentina,Argentina|Austria|Belgium|Germany
879,Argentina,Belgium,Argentina|Belgium|Germany|USA
880,France,Morocco,England|France|Morocco|Netherlands
881,France,Sweden,Belgium|France|Portugal|Sweden
882,Brazil,Croatia,Brazil|Croatia|Italy|Japan
883,France,Serbia,France|Portugal|Serbia|Sweden
884,Morocco,Argentina,Argentina|Morocco|Portugal|Sweden
885,Brazil,Netherlands,Brazil|Colombia|England|Netherlands
886,Netherlands,Brazil,Austria|Brazil|England|Netherlands
887,England,Norway,Argentina|England|Norway|Ukraine
888,Portugal,Belgium,Belgium|France|Mexico|Portugal
889,Spain,Uruguay,Denmark|Italy|Spain|Uruguay
890,England,Norway,Argentina|England|Netherlands|Norway
891,Germany,Belgium,Belgium|France|Germany|Morocco
892,France,Croatia,Croatia|France|Germany|Senegal
893,Argentina,Croatia,Argentina|Croatia|England|Japan
894,Netherlands,Brazil,Brazil|England|Japan|Netherlands
895,Brazil,Croatia,Brazil|Croatia|England|Mexico
896,Netherlands,Brazil,Brazil|England|Netherlands|Norway
897,Argentina,Belgium,Argentina|Belgium|Portugal|Ukraine
898,England,Belgium,Belgium|Colombia|England|France
899,Croatia,Argentina,Algeria|Argentina|Croatia|Mexico
900,Colombia,Argentina,Argentina|Colombia|Germany|Poland
901,Germany,Switzerland,Argentina|Germany|Netherlands|Switzerland
902,Argentina,Chile,Argentina|Chile|Germany|Switzerland
903,Italy,Morocco,Colombia|Italy|Morocco|Spain
904,Portugal,Denmark,Argentina|Belgium|Denmark|Portugal
905,Uruguay,France,Colombia|France|Portugal|Uruguay
906,Brazil,Netherlands,Brazil|Netherlands|Portugal|USA
907,Argentina,Mexico,Argentina|Croatia|Germany|Mexico
908,Argentina,Scotland,Argentina|Denmark|Portugal|Scotland
909,France,Colombia,Colombia|Croatia|France|Portugal
910,Germany,Senegal,France|Germany|Senegal|Uruguay
911,Germany,Turkey,Brazil|Germany|Norway|Turkey
912,Spain,Uruguay,Austria|Portugal|Spain|Uruguay
913,Belgium,England,Argentina|Austria|Belgium|England
914,Argentina,Belgium,Argentina|Belgium|Denmark|Serbia
915,Netherlands,England,Austria|Brazil|England|Netherlands
916,Netherlands,Ecuador,Argentina|Ecuador|Japan|Netherlands
917,France,Japan,Belgium|France|Germany|Japan
918,England,Netherlands,Argentina|England|Netherlands|Sweden
919,Netherlands,France,Colombia|France|Germany|Netherlands
920,France,Morocco,France|Germany|Morocco|Ukraine
921,Argentina,Colombia,Argentina|Colombia|Croatia|Germany
922,Spain,Austria,Austria|Croatia|Germany|Spain
923,Brazil,USA,Brazil|Denmark|Portugal|USA
924,Brazil,Uruguay,Brazil|England|Japan|Uruguay
925,Argentina,Netherlands,Argentina|Germany|Mexico|Netherlands
926,Belgium,Italy,Argentina|Belgium|Italy|Switzerland
927,Argentina,Japan,Argentina|Croatia|England|Japan
928,Germany,Belgium,Argentina|Belgium|Germany|Mexico
929,Argentina,Netherlands,Argentina|Colombia|England|Netherlands
930,Spain,Mexico,Mexico|Netherlands|Portugal|Spain
931,France,Colombia,Colombia|France|Portugal|Uruguay
932,Uruguay,England,Brazil|England|Mexico|Uruguay
933,Italy,Uruguay,Brazil|Italy|Switzerland|Uruguay
934,Portugal,Morocco,Morocco|Portugal|Spain|Uruguay
935,France,Netherlands,England|France|Netherlands|Ukraine
936,Colombia,Germany,Brazil|Colombia|Germany|Uruguay
937,Brazil,Colombia,Brazil|Colombia|Italy|Uruguay
938,Croatia,Brazil,Brazil|Croatia|Portugal|Switzerland
939,Argentina,Netherlands,Argentina|England|Netherlands|Sweden
940,France,Netherlands,France|Mexico|Netherlands|Portugal
941,Brazil,Japan,Brazil|Croatia|Germany|Japan
942,Mexico,Argentina,Argentina|Germany|Mexico|South Korea
943,Netherlands,Argentina,Argentina|Austria|Netherlands|Portugal
944,Brazil,Belgium,Belgium|Brazil|Scotland|Switzerland
945,Brazil,Netherlands,Brazil|England|Netherlands|Norway
946,Italy,Nigeria,Argentina|Austria|Italy|Nigeria
947,Switzerland,Portugal,Argentina|Portugal|Switzerland|Turkey
948,Netherlands,Germany,Brazil|Germany|Netherlands|Switzerland
