simulation_id,champion,runner_up,semi_finalists
1381,Portugal,France,Argentina|France|Netherlands|Portugal
1382,France,Italy,Argentina|Chile|France|Italy
1383,Argentina,Serbia,Argentina|Brazil|Italy|Serbia
1384,England,Portugal,Belgium|England|Poland|Portugal
1385,France,Argentina,Argentina|Belgium|Denmark|France
1386,Spain,Argentina,Argentina|Brazil|Spain|Sweden
1387,Argentina,Spain,Argentina|Australia|Brazil|Spain
1388,England,Canada,Canada|England|Italy|Mexico
1389,Portugal,Uruguay,Portugal|Serbia|Spain|Uruguay
1390,Portugal,Brazil,Belgium|Brazil|Portugal|Spain
1391,Netherlands,Argentina,Argentina|Brazil|Netherlands|Panama
1392,France,Argentina,Argentina|France|Germany|Uruguay
1393,England,Portugal,Austria|Canada|England|Portugal
1394,France,Colombia,Argentina|Colombia|France|Spain
1395,Colombia,Germany,Colombia|France|Germany|Spain
1396,Brazil,Norway,Brazil|Germany|Norway|Turkey
1397,France,Netherlands,Argentina|Brazil|France|Netherlands
1398,Spain,Germany,Germany|Italy|Portugal|Spain
1399,England,Germany,England|Germany|Netherlands|Uruguay
1400,Spain,Brazil,Brazil|France|Germany|Spain
1401,Brazil,Ivory Coast,Brazil|France|Ivory Coast|Spain
1402,Germany,England,Croatia|England|Germany|Morocco
1403,Portugal,England,Denmark|England|Germany|Portugal
1404,Brazil,Germany,Belgium|Brazil|England|Germany
1405,Brazil,Argentina,Argentina|Brazil|England|Spain
1406,Portugal,Argentina,Argentina|Croatia|Portugal|Sweden
1407,Netherlands,Belgium,Belgium|France|Netherlands|Senegal
1408,Portugal,Argentina,Argentina|Italy|Portugal|Spain
1409,Argentina,England,Argentina|England|France|Germany
1410,Austria,Turkey,Austria|Egypt|Italy|Turkey
1411,Portugal,Morocco,Belgium|Morocco|Portugal|Tunisia
1412,Spain,France,Brazil|France|Germany|Spain
1413,Brazil,Austria,Austria|Brazil|Italy|USA
1414,Denmark,France,Austria|Denmark|France|Germany
1415,Spain,Germany,Germany|Portugal|Spain|USA
1416,Argentina,Portugal,Argentina|Italy|Morocco|Portugal
1417,Argentina,France,Argentina|England|France|Senegal
1418,Spain,Brazil,Brazil|Morocco|Portugal|Spain
1419,Germany,Italy,Germany|Italy|Mexico|Wales
1420,Brazil,Argentina,Argentina|Brazil|France|Norway
1421,France,Argentina,Argentina|France|Germany|Switzerland
1422,Brazil,Switzerland,Brazil|Germany|Spain|Switzerland
1423,Belgium,Mexico,Belgium|Brazil|Colombia|Mexico
1424,Argentina,Brazil,Argentina|Brazil|Italy|Norway
1425,England,Brazil,Brazil|England|Germany|Mexico
1426,Portugal,Spain,Belgium|Italy|Portugal|Spain
1427,Portugal,Colombia,Argentina|Canada|Colombia|Portugal
1428,Brazil,England,Brazil|Croatia|England|Mexico
1429,Italy,Germany,Argentina|France|Germany|Italy
1430,Portugal,Germany,Belgium|Germany|Morocco|Portugal
1431,Germany,France,Belgium|France|Germany|Norway
1432,France,Brazil,Brazil|France|Germany|Mexico
1433,Croatia,Belgium,Belgium|Brazil|Croatia|England
1434,France,Austria,Argentina|Austria|England|France
1435,Argentina,France,Argentina|Denmark|France|Spain
1436,Belgium,Argentina,Algeria|Argentina|Belgium|France
1437,Germany,Austria,Austria|Croatia|Germany|Switzerland
1438,England,Uruguay,Austria|England|Portugal|Uruguay
1439,Brazil,Argentina,Argentina|Brazil|Croatia|Uruguay
1440,England,Netherlands,Argentina|England|France|Netherlands
1441,Portugal,Uruguay B,Germany|Italy|Portugal|Uruguay B
1442,France,Portugal,Chile|France|Portugal|Spain
1443,Argentina,England,Argentina|Denmark|England|Mexico
1444,Belgium,Brazil,Belgium|Brazil|Croatia|Denmark
1445,Argentina,Spain,Argentina|England|Italy|Spain
1446,France,Argentina,Argentina|Denmark|France|Morocco
1447,Brazil,England,Brazil|England|Netherlands|Spain
1448,France,Denmark,Argentina|Denmark|France|USA
1449,Spain,Brazil,Brazil|Chile|Croatia|Spain
1450,Spain,Argentina,Argentina|Brazil|England|Spain
1451,France,Italy,Belgium|France|Italy|Mexico
1452,Spain,Poland,France|Poland|Spain|Uruguay
1453,Argentina,Portugal,Argentina|Denmark|Mexico|Portugal
1454,France,Norway,France|Germany|Norway|Scotland
1455,Brazil,England,Brazil|Croatia|England|Spain
1456,Brazil,Croatia,Brazil|Croatia|Netherlands|Spain
1457,Argentina,Belgium,Argentina|Belgium|Brazil|Croatia
1458,Germany,Spain,Germany|Italy|Portugal|Spain
1459,Brazil,France,Brazil|Croatia|France|Netherlands
1460,Brazil,Argentina,Argentina|Brazil|Denmark|USA
1461,France,Spain,France|Germany|Peru|Spain
1462,Spain,Brazil,Belgium|Brazil|France|Spain
1463,Portugal,Uruguay,Argentina|Portugal|Turkey|Uruguay
1464,Italy,Spain,Belgium|England|Italy|Spain
1465,Brazil,Egypt,Brazil|Egypt|Netherlands|Ukraine
1466,Brazil,Denmark,Brazil|Denmark|Nigeria|Spain
1467,Brazil,Croatia,Brazil|Croatia|Portugal|Spain
1468,Argentina,Spain,Argentina|Brazil|Germany|Spain
1469,Brazil,Austria,Argentina|Austria|Brazil|Croatia
1470,Argentina,Brazil,Argentina|Brazil|Morocco|Uruguay
1471,Brazil,Germany,Belgium|Brazil|England|Germany
1472,France,Belgium,Belgium|Brazil|Croatia|France
1473,Norway,Belgium,Belgium|Ivory Coast|Norway|Portugal
1474,Germany,Mexico,Germany|Italy|Mexico|Uruguay
1475,Germany,Portugal,Austria|Canada|Germany|Portugal
1476,Brazil,Argentina,Argentina|Brazil|Serbia|Spain
1477,France,Netherlands,Belgium|France|Netherlands|Spain
1478,England,Portugal,England|Netherlands|Portugal|Spain
1479,France,Argentina,Argentina|Belgium|England|France
1480,Belgium,Portugal,Argentina|Belgium|France|Portugal
1481,Brazil,France,Brazil|France|Germany|Scotland
1482,England,Brazil,Belgium|Brazil|England|Spain
1483,France,Italy,Denmark|France|Germany|Italy
1484,Brazil,Croatia,Belgium|Brazil|Croatia|Denmark
1485,Spain,Germany,Algeria|Ecuador|Germany|Spain
1486,Germany,Spain,Brazil|Germany|Portugal|Spain
1487,Netherlands,Argentina,Argentina|Denmark|Netherlands|Portugal
1488,France,Germany,Argentina|Brazil|France|Germany
1489,Portugal,Norway,Italy|Morocco|Norway|Portugal
1490,Uruguay,Croatia,Argentina|Croatia|Portugal|Uruguay
1491,France,England,Croatia|England|France|Germany
1492,Germany,England,England|France|Germany|Italy
1493,Germany,France,Argentina|France|Germany|Portugal
1494,Brazil,Spain,Brazil|Germany|Serbia|Spain
1495,Spain,Turkey,Senegal|Spain|Switzerland|Turkey
1496,Portugal,Netherlands,Belgium|Netherlands|Portugal|Uruguay
1497,France,Denmark,Croatia|Denmark|France|Germany
1498,France,Argentina,Argentina|Denmark|France|Serbia
1499,Brazil,Uruguay,Argentina|Belgium|Brazil|Uruguay
1500,France,Senegal,Argentina|Canada|France|Senegal
1501,Brazil,England,Brazil|Croatia|England|Mexico
1502,Spain,England,Canada|England|France|Spain
1503,France,Argentina,Argentina|England|France|Germany
1504,Portugal,Morocco,Morocco|Portugal|Saudi Arabia|Spain
1505,Germany,England,Brazil|Chile|England|Germany
1506,England,Argentina,Argentina|Colombia|England|Mexico
1507,Spain,England,England|Netherlands|Spain|Switzerland
1508,France,Portugal,Croatia|France|Portugal|Spain
1509,France,Portugal,Argentina|France|Germany|Portugal
1510,Argentina,Spain,Argentina|Belgium|Brazil|Spain
1511,Spain,Austria,Austria|Brazil|Mexico|Spain
1512,Argentina,Spain,Argentina|Italy|Spain|Switzerland
1513,Argentina,Germany,Argentina|Brazil|Germany|Switzerland
1514,Brazil,France,Belgium|Brazil|France|Netherlands
1515,Brazil,Mexico,Belgium|Brazil|Denmark|Mexico
1516,France,Portugal,Belgium|France|Portugal|Spain
1517,France,Netherlands,Denmark|France|Netherlands|Norway
1518,Portugal,Italy,Denmark|Germany|Italy|Portugal
1519,France,Spain,Croatia|France|Spain|Switzerland
1520,Argentina,France,Argentina|England|France|Netherlands
1521,France,Switzerland,Belgium|France|Spain|Switzerland
1522,Portugal,Italy,Argentina|Germany|Italy|Portugal
1523,Austria,France,Austria|France|Germany|Switzerland
1524,Germany,Portugal,Brazil|Germany|Portugal|Spain
1525,Spain,Argentina,Argentina|Colombia|France|Spain
1526,Brazil,France,Argentina|Brazil|France|Germany
1527,Argentina,Serbia,Argentina|France|Serbia|Spain
1528,Argentina,Spain,Argentina|Brazil|Spain|Uruguay
1529,Denmark,Spain,Brazil|Denmark|Germany|Spain
1530,Brazil,Argentina,Argentina|Brazil|England|Germany
1531,Belgium,Argentina,Argentina|Belgium|Italy|Switzerland
1532,Brazil,France,Argentina|Brazil|France|Wales
1533,Portugal,Germany,Germany|Italy|Portugal|Spain
1534,England,Mexico,Argentina|Brazil|England|Mexico
1535,Argentina,Croatia,Argentina|Croatia|Iran|Serbia
1536,Portugal,Brazil,Argentina|Brazil|Germany|Portugal
1537,Italy,France,Colombia|France|Italy|Netherlands
1538,Argentina,England,Argentina|Brazil|England|Germany
1539,Portugal,Belgium,Argentina|Belgium|Mexico|Portugal
1540,Brazil,Germany,Brazil|England|Germany|Spain
1541,France,Scotland,France|Germany|Norway|Scotland
1542,France,Italy,Chile|Croatia|France|Italy
1543,Belgium,England,Belgium|England|Mexico|Ukraine
1544,Italy,France,France|Germany|Italy|Japan
1545,South Korea,Morocco,Denmark|France|Morocco|South Korea
1546,Argentina,Belgium,Argentina|Belgium|England|France
1547,Argentina,Netherlands,Argentina|Italy|Netherlands|Portugal
1548,Brazil,Colombia,Brazil|Colombia|Netherlands|Spain
1549,Belgium,Croatia,Belgium|Croatia|France|Germany
1550,Senegal,Italy,Germany|Italy|Senegal|Spain
1551,Portugal,France,Belgium|France|Portugal|Spain
1552,Argentina,Brazil,Argentina|Austria|Brazil|Germany
1553,Argentina,France,Argentina|Belgium|Denmark|France
1554,Argentina,France,Argentina|Belgium|France|Sweden
1555,Portugal,Spain,Denmark|Portugal|Spain|Uruguay
1556,Portugal,Brazil,Argentina|Brazil|France|Portugal
1557,Argentina,Italy,Argentina|France|Italy|Wales
1558,Brazil,Germany,Brazil|Germany|Portugal|Senegal
1559,France,Argentina,Argentina|Denmark|France|Netherlands
1560,France,Argentina,Argentina|France|Germany|Italy
1561,Spain,England,Brazil|England|Germany|Spain
1562,Brazil,Germany,Brazil|Germany|Ghana|Sweden
1563,France,Argentina,Argentina|England|France|Spain
1564,Italy,Spain,Argentina|Austria|Italy|Spain
1565,Brazil,Serbia,Argentina|Brazil|Canada|Serbia
1566,Denmark,Croatia,Chile|Croatia|Denmark|France
1567,France,Argentina,Argentina|England|France|Poland
1568,Canada,Switzerland,Argentina|Canada|Spain|Switzerland
1569,Argentina,Brazil,Argentina|Belgium|Brazil|England
1570,Portugal,Spain,Colombia|Portugal|Spain|Uruguay
1571,Brazil,Portugal,Brazil|Portugal|Serbia|Uruguay
1572,France,Germany,France|Germany|Italy|Spain
1573,Argentina,Portugal,Argentina|Netherlands|Norway|Portugal
1574,Portugal,Argentina,Argentina|Germany|Portugal|Sweden
1575,Brazil,France,Argentina|Brazil|France|Germany
1576,Brazil,Italy,Belgium|Brazil|Italy|Uruguay
1577,Argentina,Spain,Argentina|Brazil|Senegal|Spain
1578,Portugal,Argentina,Argentina|Denmark|Portugal|Senegal
1579,Norway,Brazil,Brazil|Mexico|Netherlands|Norway
1580,Germany,Argentina,Argentina|Brazil|England|Germany
1581,Spain,Germany,England|France|Germany|Spain
1582,Argentina,Portugal,Argentina|Mexico|Portugal|Qatar
1583,England,Portugal,Canada|England|Portugal|Spain
1584,Argentina,Brazil,Argentina|Belgium|Brazil|England
1585,Brazil,Argentina,Argentina|Brazil|Croatia|Spain
1586,Brazil,Argentina,Argentina|Brazil|England|Morocco
1587,Argentina,Portugal,Argentina|Belgium|France|Portugal
1588,Colombia,France,Colombia|Croatia|France|South Korea
1589,Brazil,Argentina,Argentina|Belgium|Brazil|USA
1590,Italy,Brazil,Argentina|Brazil|Italy|Uruguay
1591,Spain,Uruguay,Germany|Portugal|Spain|Uruguay
1592,France,Brazil,Brazil|Chile|France|Norway
1593,Brazil,Colombia,Brazil|Colombia|Mexico|Netherlands
1594,Portugal,Morocco,Belgium|England|Morocco|Portugal
1595,Portugal,Italy,Belgium|Italy|Portugal|Uruguay
1596,France,England,Croatia|England|France|Spain
1597,Portugal,Croatia,Brazil|Croatia|Germany|Portugal
1598,England,Argentina,Argentina|England|Spain|Uruguay
1599,Spain,Nigeria,England|Nigeria|Spain|Uruguay
1600,Brazil,Germany,Belgium|Brazil|Germany|Italy
1601,Portugal,England,Belgium|England|Morocco|Portugal
1602,Portugal,Brazil,Brazil|Portugal|Serbia|Spain
1603,Brazil,Argentina,Argentina|Belgium|Brazil|England
1604,England,Morocco,England|Germany|Morocco|Portugal
1605,Spain,Argentina,Argentina|Denmark|Portugal|Spain
1606,Brazil,Italy,Austria|Brazil|Italy|Netherlands
1607,Germany,Serbia,Denmark|France|Germany|Serbia
1608,Spain,France,Argentina|Brazil|France|Spain
1609,Portugal,Argentina,Argentina|Belgium|Brazil|Portugal
1610,Brazil,England,Belgium|Brazil|England|Spain
1611,Argentina,Portugal,Argentina|Croatia|Italy|Portugal
1612,France,Belgium,Belgium|France|Netherlands|Wales
1613,Argentina,France,Argentina|France|USA|Uruguay
1614,Brazil,Argentina,Argentina|Brazil|Italy|Portugal
1615,Portugal,England,Argentina|England|Portugal|Spain
1616,Belgium,Germany,Belgium|Denmark|Germany|Portugal
1617,France,England,England|France|Netherlands|South Korea
1618,France,Argentina,Argentina|Croatia|France|Iran
1619,Brazil,France,Argentina|Brazil|France|Netherlands
1620,Portugal,Uruguay,England|Portugal|Senegal|Uruguay
1621,Brazil,Spain,Brazil|Germany|Spain|Switzerland
1622,Brazil,France,Brazil|France|Germany|Netherlands
1623,Switzerland,Germany,Argentina|France|Germany|Switzerland
1624,Italy,Argentina,Argentina|Brazil|France|Italy
1625,Germany,Spain,France|Germany|Portugal|Spain
1626,Brazil,Spain,Brazil|England|Netherlands|Spain
1627,France,Morocco,England|France|Morocco|Spain
1628,Germany,Belgium,Belgium|Germany|Portugal|Uruguay
1629,Portugal,Spain,Brazil|Nigeria|Portugal|Spain
1630,Germany,France,Croatia|France|Germany|Uruguay
1631,England,Croatia,Colombia|Croatia|England|Netherlands
1632,France,Italy,Croatia|France|Germany|Italy
1633,Brazil,Italy,Argentina|Brazil|Germany|Italy
1634,Uruguay,Portugal,Argentina|Egypt|Portugal|Uruguay
1635,Argentina,Germany,Argentina|Brazil|England|Germany
1636,Switzerland,France,Belgium|Brazil|France|Switzerland
1637,Argentina,Portugal,Argentina|Italy|Portugal|Spain
1638,Brazil,England,Brazil|England|Germany|Turkey
1639,France,Portugal,France|Germany|Portugal|Saudi Arabia
1640,Brazil,Germany,Brazil|Germany|Italy|Spain
1641,Portugal,Brazil,Argentina|Brazil|Germany|Portugal
1642,Italy,Portugal,Austria|Croatia|Italy|Portugal
1643,Belgium,Portugal,Belgium|Italy|Portugal|Switzerland
1644,Argentina,Portugal,Argentina|Portugal|Senegal|Spain
1645,USA,Norway,Argentina|Brazil|Norway|USA
1646,Portugal,USA,France|Portugal|USA|Ukraine
1647,Spain,Italy,Croatia|Italy|Spain|Switzerland
1648,England,Netherlands,Argentina|England|Netherlands|Spain
1649,Portugal,Brazil,Argentina|Brazil|Germany|Portugal
1650,Argentina,Portugal,Argentina|Brazil|Portugal|Uruguay
1651,England,Portugal,Argentina|England|Portugal|Ukraine
1652,France,Italy,Austria|France|Italy|Netherlands
1653,Portugal,Germany,Germany|Japan|Portugal|Serbia
1654,Spain,Germany,Germany|Portugal|Serbia|Spain
1655,Austria,England,Austria|Canada|England|Spain
1656,France,England,Canada|England|France|Mexico
1657,Spain,Italy,Argentina|Brazil|Italy|Spain
1658,Argentina,Switzerland,Argentina|Brazil|Sweden|Switzerland
1659,Argentina,Canada,Argentina|Canada|Ghana|Italy
1660,Belgium,Argentina,Argentina|Belgium|Brazil|Portugal
1661,England,Brazil,Belgium|Brazil|Croatia|England
1662,Italy,England,Belgium|England|Germany|Italy
1663,Argentina,Canada,Argentina|Canada|France|Sweden
1664,Italy,France,Argentina|Croatia|France|Italy
1665,England,Belgium,Argentina|Belgium|England|Italy
1666,Germany,Argentina,Argentina|Brazil|France|Germany
1667,Brazil,Croatia,Brazil|Croatia|Denmark|USA
1668,Brazil,Portugal,Argentina|Brazil|Portugal|Senegal
1669,Argentina,Portugal,Argentina|Croatia|Italy|Portugal
1670,Argentina,Belgium,Argentina|Belgium|Brazil|England
1671,Argentina,England,Argentina|Belgium|England|France
1672,Argentina,Portugal,Argentina|Belgium|France|Portugal
1673,Argentina,France,Argentina|Belgium|Brazil|France
1674,Germany,Italy,Argentina|Germany|Italy|Switzerland
1675,Germany,Brazil,Brazil|England|Germany|Spain
1676,Argentina,Croatia,Argentina|Brazil|Croatia|Italy
1677,Argentina,Portugal,Argentina|Belgium|Italy|Portugal
1678,France,Argentina,Argentina|England|France|Spain
1679,Portugal,Croatia,Croatia|England|Portugal|Spain
1680,France,England,England|France|Peru|Senegal
1681,Argentina,Germany,Argentina|Austria|Germany|Uruguay
1682,England,Brazil,Brazil|England|Germany|Morocco
1683,Spain,Germany,Brazil|Germany|Serbia|Spain
1684,Argentina,Spain,Argentina|England|Serbia|Spain
1685,Portugal,Uruguay,Germany|Portugal|Serbia|Uruguay
1686,Austria,Spain,Austria|England|Netherlands|Spain
1687,Senegal,Denmark,Denmark|France|Senegal|Uruguay
1688,Portugal,Argentina,Argentina|Germany|Portugal|Serbia
1689,Croatia,Italy,Croatia|Italy|Spain|Switzerland
1690,Germany,Netherlands,Germany|Italy|Netherlands|Portugal
1691,France,Portugal,Argentina|France|Germany|Portugal
1692,England,Netherlands,Argentina|England|France|Netherlands
1693,Germany,Portugal,Croatia|England|Germany|Portugal
1694,Brazil,Italy,Brazil|Germany|Italy|Spain
1695,Argentina,Croatia,Argentina|Brazil|Croatia|Ukraine
1696,Brazil,Serbia,Brazil|Italy|Serbia|Spain
1697,France,England,England|France|Germany|Spain
1698,England,Italy,Argentina|England|Italy|Spain
1699,France,Spain,England|France|Netherlands|Spain
1700,Brazil,Argentina,Argentina|Brazil|Nigeria|Portugal
1701,Portugal,Italy,Argentina|Italy|Nigeria|Portugal
1702,France,Mexico,Argentina|Brazil|France|Mexico
1703,France,England,Belgium|Croatia|England|France
1704,Argentina,Germany,Argentina|Germany|Portugal|USA
1705,England,Portugal,Croatia|England|Portugal|Spain
1706,Brazil,Denmark,Brazil|Canada|Denmark|Senegal
1707,Brazil,Italy,Brazil|Chile|Croatia|Italy
1708,Argentina,Brazil,Argentina|Brazil|Denmark|Spain
1709,Denmark,Uruguay,Denmark|Germany|Spain|Uruguay
1710,Argentina,France,Argentina|Chile|France|Sweden
1711,Argentina,Brazil,Argentina|Brazil|Denmark|Senegal
1712,Brazil,France,Argentina|Belgium|Brazil|France
1713,Germany,Brazil,Brazil|England|Germany|Spain
1714,Brazil,Colombia,Argentina|Brazil|Colombia|Spain
1715,France,Uruguay,Croatia|France|Germany|Uruguay
1716,Canada,Italy,Canada|Italy|Portugal|Serbia
1717,Brazil,Argentina,Argentina|Brazil|Canada|Colombia
1718,Netherlands,Croatia,Croatia|Italy|Netherlands|Portugal
1719,Portugal,Germany,France|Germany|Italy|Portugal
1720,Brazil,Uruguay,Brazil|Portugal|Spain|Uruguay
1721,England,Portugal,England|Morocco|Portugal|Saudi Arabia
1722,Denmark,Germany,Argentina|Brazil|Denmark|Germany
1723,Argentina,Belgium,Argentina|Belgium|Denmark|France
1724,Portugal,England,Austria|England|Portugal|Spain
1725,Germany,Mexico,France|Germany|Mexico|Portugal
1726,Italy,Brazil,Brazil|Croatia|Italy|Portugal
1727,Netherlands,Argentina,Argentina|Colombia|Denmark|Netherlands
1728,France,Germany,Denmark|France|Germany|Uruguay
1729,Belgium,Scotland,Belgium|Denmark|Italy|Scotland
1730,France,Uruguay,Belgium|England|France|Uruguay
1731,Brazil,Croatia,Brazil|Croatia|France|Uruguay
1732,Italy,England,Austria|England|Germany|Italy
1733,France,England,Argentina|England|France|Netherlands
1734,France,Argentina,Argentina|Croatia|France|Italy
1735,Portugal,Belgium,Belgium|Croatia|Denmark|Portugal
1736,Brazil,Netherlands,Brazil|England|Germany|Netherlands
1737,Germany,Portugal,Ecuador|Germany|Mexico|Portugal
1738,Spain,Scotland,Germany|Portugal|Scotland|Spain
1739,Argentina,England,Argentina|Brazil|Croatia|England
1740,France,Chile,Chile|France|Germany|Italy
1741,Argentina,Spain,Argentina|Brazil|France|Spain
1742,France,Colombia,Colombia|France|Norway|USA
1743,Croatia,Argentina,Argentina|Croatia|England|Panama
1744,Portugal,Brazil,Brazil|Croatia|Mexico|Portugal
1745,France,Portugal,Belgium|France|Germany|Portugal
1746,Spain,France,France|Portugal|Spain|Ukraine
1747,Germany,France,Colombia|France|Germany|Portugal
1748,France,Italy,Austria|Chile|France|Italy
1749,Brazil,Italy,Belgium|Brazil|England|Italy
1750,Argentina,Croatia,Argentina|Croatia|France|Peru
1751,France,Portugal,Argentina|France|Netherlands|Portugal
1752,Brazil,Switzerland,Brazil|Germany|Netherlands|Switzerland
1753,Brazil,England,Belgium|Brazil|England|Spain
1754,England,Canada,Canada|England|Portugal|Serbia
1755,Argentina,England,Argentina|Austria|England|USA
1756,France,Denmark,Belgium|Denmark|France|Spain
1757,France,Serbia,France|Panama|Serbia|Spain
1758,Portugal,Spain,Germany|Portugal|Spain|Uruguay
1759,Austria,Germany,Austria|Brazil|Denmark|Germany
1760,Argentina,Portugal,Argentina|Brazil|Portugal|South Korea
1761,Brazil,Portugal,Brazil|Croatia|Portugal|Spain
1762,Spain,Denmark,Brazil|Denmark|Mexico|Spain
1763,Brazil,Argentina,Argentina|Brazil|Italy|Mexico
1764,Brazil,Spain,Brazil|France|Germany|Spain
1765,Italy,Portugal,Germany|Italy|Portugal|Spain
1766,Brazil,England,Brazil|England|Germany|Iran
1767,Brazil,Norway,Brazil|Germany|Norway|Spain
1768,Germany,Spain,France|Germany|Italy|Spain
1769,Portugal,Denmark,Belgium|Denmark|Ghana|Portugal
1770,France,England,Croatia|England|France|Germany
1771,Brazil,Argentina,Argentina|Brazil|Germany|Norway
1772,Belgium,England,Argentina|Belgium|Brazil|England
1773,Portugal,Mexico,Colombia|Mexico|Portugal|Spain
1774,England,Brazil,Brazil|Chile|England|Germany
1775,Spain,Argentina,Argentina|Colombia|England|Spain
1776,France,Argentina,Argentina|France|Italy|Morocco
1777,Croatia,Portugal,Croatia|Denmark|France|Portugal
1778,Brazil,Argentina,Argentina|Brazil|Mexico|Switzerland
1779,Argentina,Spain,Argentina|Colombia|Spain|Uruguay
1780,Brazil,Argentina,Argentina|Brazil|England|France
1781,Portugal,Argentina,Argentina|Portugal|Spain|Uruguay
1782,Colombia,Spain,Argentina|Colombia|France|Spain
1783,Brazil,Colombia,Argentina|Brazil|Chile|Colombia
1784,Portugal,Argentina,Argentina|Brazil|Croatia|Portugal
1785,Spain,Belgium,Belgium|France|Italy|Spain
1786,Brazil,Argentina,Argentina|Brazil|Germany|Portugal
1787,Portugal,Netherlands,Netherlands|Portugal|Spain|Uruguay
1788,France,Portugal,France|Netherlands|Portugal|Spain
1789,Portugal,Switzerland,Austria|Netherlands|Portugal|Switzerland
1790,Spain,Belgium,Belgium|Brazil|Denmark|Spain
1791,Portugal,England,Canada|England|Portugal|Spain
1792,Norway,France,Croatia|France|Norway|Senegal
1793,Argentina,France,Argentina|France|Morocco|Senegal
1794,Portugal,Brazil,Brazil|Morocco|Portugal|Serbia
1795,Brazil,France,Brazil|Croatia|France|Spain
1796,Portugal,Uruguay,Argentina|Brazil|Portugal|Uruguay
1797,England,Spain,England|Spain|Sweden|Uruguay
1798,Portugal,Argentina,Argentina|Canada|Denmark|Portugal
1799,Portugal,Italy,Argentina|Italy|Japan|Portugal
1800,France,Germany,Austria|France|Germany|Turkey
1801,France,Argentina,Argentina|France|Germany|Senegal
1802,England,Croatia,Canada|Croatia|England|Portugal
1803,Portugal,Canada,Canada|Italy|Netherlands|Portugal
1804,Portugal,England,Argentina|England|Portugal|Spain
1805,Brazil,Argentina,Argentina|Brazil|France|USA
1806,Argentina,Italy,Argentina|Croatia|Italy|Portugal
1807,Netherlands,Argentina,Argentina|Netherlands|Scotland|Uruguay
1808,Brazil,Portugal,Argentina|Brazil|Canada|Portugal
1809,Belgium,Germany,Belgium|France|Germany|Turkey
1810,Spain,Netherlands,France|Netherlands|Portugal|Spain
1811,France,Argentina,Argentina|France|Spain|Sweden
1812,France,Argentina,Argentina|France|Germany|Portugal
1813,Portugal,Croatia,Croatia|Germany|Portugal|USA
1814,Brazil,Spain,Brazil|Croatia|France|Spain
1815,Argentina,Spain,Argentina|Denmark|Italy|Spain
1816,Argentina,Spain,Argentina|Denmark|Portugal|Spain
1817,England,Germany,England|France|Germany|Morocco
1818,France,Argentina,Argentina|Chile|England|France
1819,Germany,England,Canada|England|Germany|Spain
1820,Argentina,Italy,Argentina|Croatia|England|Italy
1821,France,England,Argentina|England|France|Portugal
1822,Portugal,France,Argentina|France|Morocco|Portugal
1823,Brazil,England,Algeria|Brazil|England|France
1824,Argentina,France,Argentina|Brazil|Croatia|France
1825,Austria,Brazil,Austria|Brazil|Croatia|France
1826,Brazil,Croatia,Argentina|Brazil|Colombia|Croatia
1827,Portugal,England,Argentina|Belgium|England|Portugal
1828,France,England,Argentina|Croatia|England|France
1829,France,Denmark,Argentina|Denmark|France|Spain
1830,England,Brazil,Austria|Brazil|England|Germany
1831,Portugal,Argentina,Argentina|Italy|Portugal|Senegal
1832,England,Portugal,Croatia|England|Portugal|Turkey
1833,Denmark,Austria,Austria|Brazil|Denmark|Turkey
1834,Brazil,Argentina,Argentina|Brazil|Croatia|Iran
1835,Belgium,Brazil,Belgium|Brazil|England|Spain
1836,Uruguay,Spain,Belgium|Portugal|Spain|Uruguay
1837,Portugal,Spain,Portugal|Senegal|Spain|Ukraine
1838,Italy,Mexico,Denmark|Italy|Mexico|Spain
1839,Brazil,Argentina,Argentina|Brazil|Croatia|England
1840,Belgium,Uruguay,Belgium|Italy|Norway|Uruguay
1841,Germany,Colombia,Colombia|Croatia|England|Germany
1842,Portugal,Argentina,Argentina|Belgium|Portugal|Serbia
1843,Portugal,France,Argentina|France|Morocco|Portugal
1844,Brazil,Ivory Coast,Brazil|Ivory Coast|Morocco|Norway
1845,England,Argentina,Argentina|Canada|England|France
1846,Belgium,England,Belgium|Canada|England|France
1847,England,Norway,Brazil|England|Morocco|Norway
1848,France,Germany,Australia|France|Germany|Italy
1849,Germany,Brazil,Brazil|Germany|Italy|Spain
1850,Portugal,Austria,Austria|Portugal|Spain|Uruguay
1851,France,Brazil,Brazil|France|Germany|Spain
1852,Portugal,Morocco,Italy|Morocco|Portugal|Serbia
1853,England,Uruguay B,Argentina|England|Netherlands|Uruguay B
1854,Brazil,Uruguay,Belgium|Brazil|Croatia|Uruguay
1855,France,Spain,Colombia|France|Germany|Spain
1856,Argentina,England,Argentina|England|France|Portugal
1857,Argentina,Spain,Argentina|Brazil|England|Spain
1858,Portugal,Germany,Germany|Portugal|Spain|Turkey
1859,France,Belgium,Belgium|Croatia|England|France
1860,England,Brazil,Brazil|Chile|England|Germany
1861,Portugal,Argentina,Argentina|Denmark|Netherlands|Portugal
1862,Brazil,England,Argentina|Brazil|England|Germany
1863,Switzerland,Portugal,Argentina|Netherlands|Portugal|Switzerland
1864,Brazil,Argentina,Argentina|Brazil|France|Spain
1865,England,Spain,Argentina|England|France|Spain
1866,Germany,Austria,Austria|Germany|Italy|Serbia
1867,England,Portugal,England|Norway|Portugal|Spain
