simulation_id,champion,runner_up,semi_finalists
1559,France,England,England|France|Morocco|Spain
1560,England,France,Belgium|England|France|Portugal
1561,France,Belgium,Belgium|Denmark|France|Germany
1562,Brazil,Panama,Brazil|England|Netherlands|Panama
1563,Germany,Argentina,Argentina|Brazil|France|Germany
1564,Brazil,France,Argentina|Brazil|France|Spain
1565,Brazil,Mexico,Brazil|Mexico|Serbia|Switzerland
1566,France,Argentina,Argentina|Belgium|England|France
1567,Colombia,England,Colombia|Croatia|England|Germany
1568,Spain,Senegal,Brazil|France|Senegal|Spain
1569,Spain,Mexico,Mexico|Portugal|Spain|Switzerland
1570,France,Germany,Austria|France|Germany|Japan
1571,England,Argentina,Argentina|Croatia|England|Wales
1572,Portugal,Belgium,Belgium|Netherlands|Nigeria|Portugal
1573,England,France,Argentina|Belgium|England|France
1574,France,Italy,Argentina|France|Italy|USA
1575,Germany,Spain,Brazil|Germany|Spain|Switzerland
1576,France,Germany,Austria|Brazil|France|Germany
1577,Brazil,Norway,Brazil|Iran|Netherlands|Norway
1578,Morocco,Portugal,France|Morocco|Netherlands|Portugal
1579,Brazil,Norway,Brazil|Croatia|Norway|Turkey
1580,Argentina,Brazil,Argentina|Brazil|Germany|Italy
1581,Argentina,Ukraine,Argentina|England|Morocco|Ukraine
1582,England,France,England|France|Germany|Netherlands
1583,Argentina,Netherlands,Argentina|Austria|Netherlands|Norway
1584,Brazil,France,Argentina|Brazil|France|Spain
1585,England,Brazil,Brazil|Croatia|England|Spain
1586,Brazil,France,Belgium|Brazil|France|Italy
1587,Germany,Argentina,Argentina|Brazil|Germany|Italy
1588,Argentina,Germany,Argentina|England|Germany|Norway
1589,Argentina,Portugal,Argentina|England|Germany|Portugal
1590,Spain,Norway,Argentina|France|Norway|Spain
1591,Argentina,Morocco,Argentina|Morocco|Portugal|USA
1592,Brazil,Spain,Brazil|England|Netherlands|Spain
1593,Italy,Portugal,Belgium|Italy|Norway|Portugal
1594,Argentina,Germany,Argentina|Colombia|Germany|Norway
1595,England,Spain,Egypt|England|Spain|Uruguay B
1596,France,Brazil,Argentina|Brazil|France|Germany
1597,Morocco,England,Croatia|England|Morocco|Spain
1598,Argentina,Brazil,Argentina|Austria|Brazil|Germany
1599,France,Sweden,Argentina|France|Germany|Sweden
1600,Brazil,Nigeria,Brazil|Italy|Morocco|Nigeria
1601,England,Belgium,Belgium|Brazil|England|Morocco
1602,Spain,Brazil,Brazil|Netherlands|Portugal|Spain
1603,Brazil,France,Belgium|Brazil|France|Norway
1604,Mexico,England,England|Germany|Mexico|Portugal
1605,Argentina,Croatia,Argentina|Croatia|Norway|Portugal
1606,Brazil,Portugal,Brazil|Germany|Netherlands|Portugal
1607,Portugal,Brazil,Brazil|Germany|Portugal|Spain
1608,Netherlands,Spain,Brazil|Netherlands|Spain|USA
1609,England,Netherlands,Belgium|England|Netherlands|Serbia
1610,England,Croatia,Croatia|England|Italy|Ivory Coast
1611,Germany,France,Belgium|France|Germany|Portugal
1612,England,France,England|France|Netherlands|Spain
1613,Brazil,France,Brazil|France|Japan|Serbia
1614,France,Argentina,Argentina|France|Netherlands|Norway
1615,England,Netherlands,Argentina|England|Netherlands|Uruguay
1616,France,Argentina,Argentina|England|France|Spain
1617,England,Argentina,Argentina|England|Netherlands|Norway
1618,Belgium,Austria,Argentina|Austria|Belgium|Brazil
1619,Brazil,Switzerland,Brazil|Canada|Japan|Switzerland
1620,England,Brazil,Brazil|Colombia|England|Germany
1621,England,Portugal,England|Morocco|Portugal|USA
1622,Brazil,Argentina,Argentina|Brazil|Croatia|Denmark
1623,England,Brazil,Belgium|Brazil|Croatia|England
1624,Colombia,England,Belgium|Colombia|England|Netherlands
1625,France,Uruguay,France|Italy|Mexico|Uruguay
1626,England,USA,Argentina|Brazil|England|USA
1627,England,Italy,Belgium|Croatia|England|Italy
1628,France,Germany,France|Germany|Netherlands|Norway
1629,Argentina,Portugal,Argentina|Brazil|Netherlands|Portugal
1630,France,Norway,France|Germany|Norway|Spain
1631,Argentina,England,Argentina|England|Germany|Norway
1632,Argentina,France,Argentina|France|Italy|Spain
1633,Brazil,Norway,Brazil|Netherlands|Norway|Sweden
1634,England,Brazil,Brazil|England|Netherlands|Serbia
1635,England,Norway,Belgium|England|Netherlands|Norway
1636,Portugal,France,Argentina|Belgium|France|Portugal
1637,Netherlands,England,England|France|Morocco|Netherlands
1638,Brazil,Portugal,Brazil|Germany|Portugal|Spain
1639,France,Morocco,England|France|Morocco|Netherlands
1640,Spain,Germany,Brazil|Colombia|Germany|Spain
1641,Argentina,Morocco,Argentina|Italy|Morocco|Sweden
1642,Germany,Argentina,Argentina|Germany|Italy|Norway
1643,Brazil,Portugal,Brazil|Netherlands|Portugal|Serbia
1644,Portugal,Belgium,Argentina|Belgium|France|Portugal
1645,Brazil,Switzerland,Argentina|Belgium|Brazil|Switzerland
1646,England,Portugal,Argentina|England|Morocco|Portugal
1647,Brazil,Argentina,Argentina|Brazil|Portugal|Spain
1648,Netherlands,Germany,Argentina|Brazil|Germany|Netherlands
1649,Argentina,Portugal,Argentina|Germany|Portugal|Switzerland
1650,Belgium,France,Argentina|Belgium|Denmark|France
1651,Portugal,Argentina,Argentina|Brazil|Portugal|Spain
1652,Italy,Netherlands,Brazil|Italy|Netherlands|Uruguay
1653,Brazil,France,Brazil|France|Mexico|Morocco
1654,Argentina,England,Argentina|Brazil|England|Spain
1655,England,France,Argentina|England|France|Netherlands
1656,England,Switzerland,Belgium|England|Morocco|Switzerland
1657,Brazil,England,Belgium|Brazil|England|Spain
1658,Brazil,Portugal,Belgium|Brazil|Morocco|Portugal
1659,Germany,Mexico,Colombia|France|Germany|Mexico
1660,England,Netherlands,Argentina|England|France|Netherlands
1661,Netherlands,Argentina,Argentina|France|Netherlands|Ukraine
1662,Portugal,Mexico,Mexico|Portugal|Spain|Wales
1663,Netherlands,Portugal,France|Germany|Netherlands|Portugal
1664,France,Mexico,Austria|France|Germany|Mexico
1665,France,Japan,Denmark|France|Japan|Netherlands
1666,France,England,Argentina|England|France|Netherlands
1667,Canada,Colombia,Canada|Colombia|Mexico|Norway
1668,England,Brazil,Argentina|Brazil|Canada|England
1669,Germany,France,Argentina|France|Germany|Netherlands
1670,England,Brazil,Belgium|Brazil|England|Netherlands
1671,Germany,Norway,Germany|Norway|Serbia|Switzerland
1672,England,Switzerland,England|Netherlands|Nigeria|Switzerland
1673,France,Spain,England|France|Netherlands|Spain
1674,England,Portugal,England|Netherlands|Portugal|Spain
1675,Brazil,Argentina,Argentina|Brazil|Germany|Spain
1676,France,Argentina,Argentina|France|Mexico|Sweden
1677,Italy,Brazil,Argentina|Brazil|Italy|Netherlands
1678,Argentina,Brazil,Argentina|Brazil|Netherlands|Norway
1679,Spain,England,England|Italy|Mexico|Spain
1680,Brazil,Argentina,Argentina|Brazil|France|Spain
1681,Netherlands,Nigeria,France|Netherlands|Nigeria|Switzerland
1682,Colombia,France,Argentina|Colombia|France|Morocco
1683,France,Croatia,Croatia|France|Italy|Japan
1684,Brazil,Argentina,Argentina|Brazil|England|Spain
1685,England,France,England|France|Mexico|Netherlands
1686,Morocco,Brazil,Brazil|Germany|Morocco|Senegal
1687,Portugal,Germany,Argentina|Colombia|Germany|Portugal
1688,Norway,France,France|Germany|Morocco|Norway
1689,France,Netherlands,Brazil|France|Germany|Netherlands
1690,France,Norway,France|Germany|Norway|Spain
1691,France,Argentina,Argentina|France|Morocco|Portugal
1692,Portugal,England,Argentina|England|Morocco|Portugal
1693,England,Portugal,England|Italy|Netherlands|Portugal
1694,France,Portugal,Argentina|Belgium|France|Portugal
1695,Brazil,Argentina,Argentina|Brazil|England|Mexico
1696,Brazil,Norway,Brazil|Germany|Norway|Spain
1697,France,Portugal,France|Mexico|Portugal|Spain
1698,Brazil,Portugal,Brazil|Mexico|Portugal|Switzerland
1699,England,Portugal,Argentina|England|Germany|Portugal
1700,England,Argentina,Argentina|Belgium|England|Portugal
1701,Brazil,Italy,Argentina|Brazil|Italy|Spain
1702,Brazil,France,Argentina|Belgium|Brazil|France
1703,France,Spain,France|Italy|Netherlands|Spain
1704,France,Argentina,Argentina|France|Germany|Switzerland
1705,Germany,Argentina,Argentina|Brazil|Denmark|Germany
1706,England,France,England|France|Mexico|Spain
1707,Portugal,Croatia,Colombia|Croatia|Netherlands|Portugal
1708,England,Colombia,Belgium|Colombia|Croatia|England
1709,Brazil,England,Argentina|Brazil|England|Morocco
1710,England,Germany,Belgium|England|Germany|Ukraine
1711,Spain,Belgium,Belgium|Brazil|Spain|Switzerland
1712,Portugal,Colombia,Argentina|Colombia|Netherlands|Portugal
1713,France,Norway,Belgium|Croatia|France|Norway
1714,Brazil,Belgium,Argentina|Belgium|Brazil|USA
1715,France,Belgium,Argentina|Belgium|Brazil|France
1716,England,Portugal,England|Norway|Portugal|Serbia
1717,Brazil,Croatia,Belgium|Brazil|Colombia|Croatia
1718,Brazil,England,Brazil|Croatia|England|Germany
1719,Brazil,England,Brazil|England|Senegal|Spain
1720,Brazil,Mexico,Brazil|Mexico|Netherlands|Uruguay
1721,Brazil,England,Brazil|England|Serbia|Spain
1722,England,Sweden,Argentina|England|France|Sweden
1723,France,Mexico,Denmark|France|Mexico|Netherlands
1724,England,Netherlands,England|Germany|Morocco|Netherlands
1725,Brazil,France,Brazil|France|Germany|Netherlands
1726,England,Portugal,Argentina|England|Japan|Portugal
1727,Argentina,England,Argentina|Colombia|England|Netherlands
1728,Portugal,England,Argentina|Belgium|England|Portugal
1729,Spain,Germany,Colombia|Germany|Portugal|Spain
1730,England,Belgium,Belgium|Brazil|England|Germany
1731,Morocco,Portugal,France|Morocco|Portugal|Uruguay
1732,Argentina,Portugal,Argentina|Croatia|France|Portugal
1733,Germany,Brazil,Brazil|Germany|Netherlands|USA
1734,Argentina,Brazil,Argentina|Brazil|England|Portugal
1735,Netherlands,Germany,Brazil|Germany|Netherlands|Switzerland
1736,Mexico,Norway,Brazil|Mexico|Morocco|Norway
1737,Portugal,Brazil,Brazil|Morocco|Netherlands|Portugal
1738,Belgium,Netherlands,Belgium|Brazil|Denmark|Netherlands
1739,Argentina,France,Argentina|France|Spain|Switzerland
1740,Portugal,Uruguay,Croatia|Netherlands|Portugal|Uruguay
1741,Argentina,England,Argentina|England|Italy|Spain
1742,England,Germany,England|Germany|Italy|Senegal
1743,Argentina,Mexico,Argentina|Brazil|Italy|Mexico
1744,Norway,Belgium,Belgium|Mexico|Norway|Ukraine
1745,Morocco,Turkey,Denmark|Morocco|Netherlands|Turkey
1746,Brazil,Portugal,Belgium|Brazil|Netherlands|Portugal
1747,England,Brazil,Argentina|Brazil|England|Spain
1748,Brazil,Japan,Belgium|Brazil|Denmark|Japan
1749,Brazil,Portugal,Brazil|Croatia|Morocco|Portugal
1750,France,Senegal,Brazil|France|Germany|Senegal
1751,Germany,Portugal,Colombia|Germany|Netherlands|Portugal
1752,Brazil,Germany,Belgium|Brazil|England|Germany
1753,Brazil,Norway,Brazil|Germany|Mexico|Norway
1754,England,Senegal,Brazil|England|Germany|Senegal
1755,Belgium,USA,Belgium|Brazil|Qatar|USA
1756,Brazil,Portugal,Argentina|Brazil|Portugal|Spain
1757,France,Portugal,France|Mexico|Netherlands|Portugal
1758,Portugal,Spain,Argentina|England|Portugal|Spain
1759,Spain,Netherlands,Brazil|England|Netherlands|Spain
1760,Brazil,France,Brazil|France|Germany|Spain
1761,France,Brazil,Brazil|France|Germany|Netherlands
1762,Spain,Denmark,Denmark|France|Mexico|Spain
1763,Mexico,Netherlands,Mexico|Netherlands|Portugal|Switzerland
1764,France,Portugal,Argentina|France|Netherlands|Portugal
1765,Brazil,France,Brazil|France|Germany|Spain
1766,Portugal,Brazil,Belgium|Brazil|Croatia|Portugal
1767,England,Spain,England|Netherlands|Spain|USA
1768,Switzerland,France,Argentina|France|Morocco|Switzerland
1769,Argentina,Germany,Argentina|England|Germany|Ukraine
1770,Germany,Argentina,Argentina|Colombia|Germany|Norway
1771,Netherlands,Italy,France|Italy|Netherlands|Norway
1772,Brazil,France,Brazil|France|Mexico|Spain
1773,France,Norway,Croatia|France|Norway|Spain
1774,England,Portugal,Argentina|England|Portugal|Spain
1775,Croatia,Germany,Croatia|England|Germany|South Korea
1776,England,France,Brazil|England|France|Germany
1777,Portugal,Netherlands,Colombia|France|Netherlands|Portugal
1778,France,Portugal,France|Germany|Netherlands|Portugal
1779,Italy,England,England|Italy|Mexico|Portugal
1780,France,Argentina,Argentina|England|France|Germany
1781,France,Argentina,Argentina|France|Spain|USA
1782,France,Serbia,France|Morocco|Norway|Serbia
1783,Argentina,France,Argentina|Belgium|France|Sweden
1784,Croatia,Austria,Austria|Croatia|Norway|Uruguay B
1785,Argentina,Brazil,Argentina|Brazil|England|Netherlands
1786,Portugal,Croatia,Croatia|England|Mexico|Portugal
1787,Portugal,Brazil,Belgium|Brazil|Morocco|Portugal
1788,Argentina,Brazil,Argentina|Brazil|Colombia|Morocco
1789,France,England,England|France|Netherlands|Norway
1790,Portugal,Uruguay,Germany|Portugal|Scotland|Uruguay
1791,Argentina,France,Argentina|France|Netherlands|Switzerland
1792,Colombia,England,Colombia|England|Morocco|Netherlands
1793,Canada,Mexico,Canada|Denmark|Mexico|Switzerland
1794,Argentina,Spain,Argentina|Scotland|Spain|Wales
1795,France,Uruguay,Argentina|Croatia|France|Uruguay
1796,England,Brazil,Brazil|England|Netherlands|Spain
1797,France,Switzerland,Croatia|France|Italy|Switzerland
1798,Spain,Morocco,Croatia|France|Morocco|Spain
1799,Italy,Morocco,Italy|Mexico|Morocco|Portugal
1800,England,Brazil,Brazil|England|Japan|Netherlands
1801,Portugal,Spain,Netherlands|Portugal|Spain|Switzerland
1802,Portugal,England,England|Germany|Netherlands|Portugal
1803,Argentina,Spain,Argentina|France|Spain|Uruguay
1804,Argentina,Brazil,Argentina|Belgium|Brazil|Switzerland
1805,Spain,Colombia,Colombia|Ecuador|Norway|Spain
1806,France,Spain,France|Morocco|Spain|Switzerland
1807,Spain,Argentina,Argentina|Portugal|Senegal|Spain
1808,France,Italy,Argentina|France|Italy|Netherlands
1809,Spain,Mexico,Mexico|Morocco|Spain|Wales
1810,Belgium,Norway,Austria|Belgium|Morocco|Norway
1811,England,Portugal,England|Portugal|Spain|Switzerland
1812,Brazil,England,Argentina|Brazil|England|Spain
1813,Brazil,England,Brazil|England|Nigeria|Senegal
1814,Spain,Turkey,Croatia|Denmark|Spain|Turkey
1815,Portugal,Italy,Colombia|Italy|Netherlands|Portugal
1816,Belgium,Brazil,Argentina|Belgium|Brazil|Morocco
1817,Colombia,Portugal,Argentina|Colombia|Germany|Portugal
1818,Netherlands,Colombia,Argentina|Colombia|France|Netherlands
1819,France,Germany,Colombia|France|Germany|Netherlands
1820,France,Belgium,Belgium|France|Germany|Italy
1821,Portugal,England,Canada|England|Italy|Portugal
1822,Portugal,England,Argentina|England|Portugal|USA
1823,Colombia,Mexico,Austria|Colombia|Mexico|Portugal
1824,England,Argentina,Argentina|England|France|Spain
1825,Brazil,England,Belgium|Brazil|England|Morocco
1826,Portugal,Morocco,Morocco|Netherlands|Nigeria|Portugal
1827,Denmark,Canada,Belgium|Canada|Denmark|Norway
1828,Brazil,Mexico,Brazil|England|Mexico|Morocco
1829,Brazil,England,Brazil|England|Spain|Switzerland
1830,Spain,Argentina,Argentina|France|Norway|Spain
1831,Brazil,Belgium,Belgium|Brazil|Denmark|Netherlands
1832,Portugal,Belgium,Belgium|Germany|Portugal|Ukraine
1833,England,Brazil,Brazil|England|Japan|Morocco
1834,England,Colombia,Argentina|Colombia|England|France
1835,Denmark,Portugal,Argentina|Denmark|Germany|Portugal
1836,Brazil,Austria,Austria|Brazil|France|Germany
1837,Brazil,Argentina,Argentina|Brazil|Croatia|Italy
1838,Portugal,Mexico,Germany|Mexico|Norway|Portugal
1839,Netherlands,Norway,Netherlands|Norway|Portugal|Spain
1840,Brazil,France,Belgium|Brazil|France|Morocco
1841,Germany,England,Brazil|England|Germany|Spain
1842,Portugal,France,Argentina|France|Netherlands|Portugal
1843,Brazil,Serbia,Brazil|England|Netherlands|Serbia
1844,France,Argentina,Argentina|France|Germany|Serbia
1845,Argentina,Colombia,Argentina|Colombia|France|Germany
1846,France,Mexico,Argentina|England|France|Mexico
1847,England,Brazil,Brazil|England|Germany|Netherlands
1848,Brazil,Ukraine,Austria|Belgium|Brazil|Ukraine
1849,Portugal,Denmark,Denmark|Netherlands|Portugal|Spain
1850,Brazil,England,Brazil|England|Germany|Spain
1851,Germany,Austria,Austria|Brazil|England|Germany
1852,Portugal,Argentina,Argentina|England|Netherlands|Portugal
1853,England,Colombia,Argentina|Colombia|England|Germany
1854,Portugal,Germany,Argentina|Germany|Portugal|Serbia
1855,Portugal,Brazil,Brazil|Germany|Netherlands|Portugal
1856,Netherlands,France,Argentina|Denmark|France|Netherlands
1857,England,Portugal,England|Netherlands|Portugal|Spain
1858,Spain,Portugal,England|Portugal|Spain|Ukraine
1859,Chile,France,Chile|France|Netherlands|Uruguay
1860,England,Spain,Canada|Denmark|England|Spain
1861,Brazil,Switzerland,Belgium|Brazil|Croatia|Switzerland
1862,Portugal,Spain,France|Germany|Portugal|Spain
1863,England,Spain,Argentina|England|Netherlands|Spain
1864,France,Switzerland,Belgium|France|Netherlands|Switzerland
1865,England,Brazil,Brazil|Canada|England|Spain
1866,England,Brazil,Belgium|Brazil|England|Spain
1867,France,Brazil,Brazil|France|Morocco|Netherlands
1868,Argentina,England,Argentina|England|Mexico|Senegal
1869,England,Brazil,Brazil|Canada|England|Netherlands
1870,France,Italy,Argentina|France|Italy|Netherlands
1871,Brazil,Croatia,Belgium|Brazil|Croatia|USA
1872,Scotland,Norway,Argentina|Netherlands|Norway|Scotland
1873,England,Portugal,England|Netherlands|Portugal|Serbia
1874,France,Norway,Argentina|Belgium|France|Norway
1875,Brazil,Germany,Argentina|Brazil|Germany|Italy
1876,England,Uruguay,England|Netherlands|Spain|Uruguay
1877,Portugal,France,Argentina|France|Netherlands|Portugal
1878,Portugal,France,France|Netherlands|Portugal|Spain
1879,France,Belgium,Belgium|France|Netherlands|Senegal
1880,Brazil,Switzerland,Argentina|Brazil|Spain|Switzerland
1881,Portugal,Switzerland,Argentina|Germany|Portugal|Switzerland
1882,Spain,Netherlands,Italy|Netherlands|Spain|Switzerland
1883,Spain,Germany,Chile|Germany|Netherlands|Spain
1884,Portugal,Colombia,Colombia|Germany|Portugal|Spain
1885,England,Brazil,Belgium|Brazil|England|Germany
1886,France,England,Argentina|England|France|Netherlands
1887,England,France,England|France|Mexico|Netherlands
1888,Portugal,Uruguay,Argentina|Belgium|Portugal|Uruguay
1889,France,Norway,France|Norway|Serbia|Spain
1890,Brazil,Norway,Belgium|Brazil|Nigeria|Norway
1891,Serbia,Argentina,Argentina|Brazil|Serbia|USA
1892,Portugal,Switzerland,Germany|Portugal|Spain|Switzerland
1893,England,Germany,Colombia|England|Germany|Netherlands
1894,Portugal,England,Belgium|England|Germany|Portugal
1895,Brazil,Italy,Brazil|England|Germany|Italy
1896,France,Brazil,Brazil|France|Germany|Netherlands
1897,Argentina,Portugal,Argentina|Germany|Portugal|Spain
1898,Brazil,Argentina,Argentina|Brazil|France|Spain
1899,Brazil,Germany,Brazil|Croatia|Germany|Norway
1900,France,England,Argentina|England|France|Germany
1901,France,Belgium,Argentina|Belgium|Colombia|France
1902,Portugal,Argentina,Argentina|Denmark|Netherlands|Portugal
1903,England,France,Argentina|England|France|Netherlands
1904,England,USA,Argentina|England|Spain|USA
1905,England,Germany,England|Germany|Morocco|Spain
1906,Brazil,Switzerland,Argentina|Brazil|Sweden|Switzerland
1907,Brazil,Argentina,Argentina|Brazil|Morocco|Switzerland
1908,France,Brazil,Brazil|France|Germany|Spain
1909,France,Germany,France|Germany|Norway|Spain
1910,England,Argentina,Argentina|Colombia|Croatia|England
1911,Denmark,Brazil,Argentina|Brazil|Denmark|Mexico
1912,England,Norway,England|Italy|Netherlands|Norway
1913,France,Belgium,Argentina|Belgium|France|Senegal
1914,Brazil,Italy,Brazil|Italy|Netherlands|Switzerland
1915,France,Argentina,Argentina|France|Netherlands|Norway
1916,France,England,Argentina|Belgium|England|France
1917,Netherlands,Spain,Netherlands|Portugal|Spain|Switzerland
1918,Argentina,Germany,Argentina|Brazil|Germany|Switzerland
1919,Brazil,Argentina,Argentina|Brazil|Croatia|England
1920,Belgium,Colombia,Belgium|Colombia|France|Spain
1921,England,Colombia,Colombia|Croatia|England|Morocco
1922,Argentina,France,Argentina|Croatia|Denmark|France
1923,Spain,England,England|Mexico|Spain|Ukraine
1924,Brazil,Portugal,Belgium|Brazil|Netherlands|Portugal
1925,France,Spain,Belgium|England|France|Spain
1926,Spain,France,Brazil|France|Spain|Turkey
1927,Spain,Belgium,Belgium|Norway|Portugal|Spain
1928,England,Portugal,Argentina|England|Germany|Portugal
1929,France,Denmark,Argentina|Denmark|France|Spain
1930,England,Denmark,Argentina|Denmark|England|Spain
1931,Norway,Germany,Croatia|France|Germany|Norway
1932,Germany,Morocco,France|Germany|Morocco|Norway
1933,Serbia,Spain,France|Germany|Serbia|Spain
1934,Argentina,Portugal,Argentina|England|Portugal|Spain
1935,Germany,Netherlands,France|Germany|Netherlands|Norway
1936,Netherlands,Spain,England|Netherlands|Portugal|Spain
1937,France,England,Argentina|England|France|Netherlands
1938,Netherlands,Uruguay B,Colombia|Netherlands|Uruguay|Uruguay B
1939,England,Brazil,Belgium|Brazil|Croatia|England
1940,Argentina,France,Argentina|Belgium|Brazil|France
1941,England,Netherlands,England|Mexico|Netherlands|Portugal
1942,Brazil,Argentina,Argentina|Brazil|Netherlands|Uruguay
1943,Netherlands,France,England|France|Germany|Netherlands
1944,England,Belgium,Argentina|Belgium|Croatia|England
1945,Argentina,Brazil,Argentina|Belgium|Brazil|Netherlands
1946,Brazil,Italy,Brazil|Italy|Netherlands|Spain
1947,Brazil,Belgium,Argentina|Belgium|Brazil|Italy
1948,Netherlands,England,England|France|Germany|Netherlands
1949,France,Argentina,Argentina|Belgium|France|Senegal
1950,Brazil,Mexico,Brazil|Mexico|Spain|USA
1951,Argentina,Brazil,Argentina|Brazil|Mexico|Switzerland
1952,Norway,Brazil,Argentina|Belgium|Brazil|Norway
1953,France,Argentina,Argentina|Croatia|France|Italy
1954,France,Brazil,Belgium|Brazil|France|Netherlands
1955,Norway,Portugal,Germany|Morocco|Norway|Portugal
1956,Germany,Brazil,Brazil|Croatia|England|Germany
1957,Spain,Croatia,Brazil|Croatia|Spain|Uruguay
1958,Portugal,Mexico,Colombia|Egypt|Mexico|Portugal
1959,England,Brazil,Brazil|England|Netherlands|Serbia
1960,Portugal,Norway,Argentina|Croatia|Norway|Portugal
1961,Brazil,Belgium,Belgium|Brazil|Japan|Spain
1962,Italy,Spain,Argentina|Colombia|Italy|Spain
1963,Belgium,Italy,Belgium|Brazil|Germany|Italy
1964,Norway,Netherlands,Brazil|Croatia|Netherlands|Norway
1965,England,Brazil,Argentina|Brazil|Croatia|England
1966,England,Portugal,England|Morocco|Netherlands|Portugal
1967,England,Portugal,England|Morocco|Netherlands|Portugal
1968,Argentina,Portugal,Argentina|Morocco|Portugal|Switzerland
1969,Mexico,Argentina,Argentina|Brazil|Italy|Mexico
1970,France,Brazil,Brazil|France|Netherlands|Spain
1971,Italy,Brazil,Brazil|France|Italy|Ivory Coast
1972,Argentina,Brazil,Argentina|Belgium|Brazil|Senegal
1973,Germany,Portugal,Germany|Portugal|Spain|Ukraine
1974,Brazil,France,Brazil|Croatia|France|Morocco
1975,Argentina,England,Argentina|Brazil|England|Japan
1976,Argentina,Norway,Argentina|Croatia|Norway|Sweden
1977,Germany,Uruguay,Germany|Italy|USA|Uruguay
1978,Norway,Colombia,Colombia|Germany|Japan|Norway
1979,England,Netherlands,Argentina|Brazil|England|Netherlands
1980,Norway,France,Argentina|France|Germany|Norway
1981,Belgium,France,Belgium|France|Germany|Uruguay
1982,Netherlands,Germany,Germany|Ivory Coast|Netherlands|South Korea
1983,Switzerland,Spain,Belgium|Mexico|Spain|Switzerland
1984,Argentina,Portugal,Argentina|Colombia|Portugal|Spain
1985,England,Netherlands,England|France|Mexico|Netherlands
1986,England,Brazil,Belgium|Brazil|England|Mexico
1987,Portugal,Brazil,Brazil|Morocco|Portugal|Switzerland
1988,Netherlands,Switzerland,Colombia|Croatia|Netherlands|Switzerland
1989,France,Italy,Chile|France|Italy|Mexico
1990,Italy,Norway,Croatia|Italy|Norway|Spain
1991,Brazil,Denmark,Argentina|Brazil|Denmark|Netherlands
1992,Brazil,Argentina,Argentina|Brazil|Denmark|Germany
1993,England,France,England|France|Spain|Sweden
1994,England,Netherlands,Argentina|England|Netherlands|Portugal
1995,England,Croatia,Colombia|Croatia|England|Morocco
1996,Spain,Japan,Brazil|Japan|Norway|Spain
1997,Portugal,France,France|Morocco|Netherlands|Portugal
1998,England,France,Croatia|England|France|Morocco
1999,Brazil,England,Belgium|Brazil|England|Morocco
2000,Argentina,France,Argentina|Croatia|Denmark|France
2001,Germany,Austria,Austria|Germany|Italy|Japan
2002,Germany,Portugal,Germany|Portugal|Spain|USA
2003,Netherlands,Colombia,Colombia|Netherlands|Portugal|Spain
2004,Brazil,France,Brazil|France|Netherlands|Spain
2005,England,Portugal,England|Germany|Portugal|Spain
2006,Colombia,Spain,Colombia|England|Poland|Spain
2007,Portugal,Norway,Argentina|Germany|Norway|Portugal
2008,France,Norway,Belgium|France|Morocco|Norway
2009,Germany,Portugal,England|Germany|Portugal|Spain
2010,Norway,Netherlands,Denmark|Morocco|Netherlands|Norway
2011,Argentina,England,Argentina|England|Netherlands|Senegal
2012,Brazil,England,Argentina|Brazil|Canada|England
2013,France,Argentina,Argentina|Brazil|France|Switzerland
2014,Argentina,Croatia,Argentina|Croatia|England|Portugal
2015,Argentina,Portugal,Argentina|Netherlands|Portugal|Switzerland
2016,Argentina,Netherlands,Argentina|Brazil|France|Netherlands
2017,England,Brazil,Argentina|Brazil|Canada|England
2018,Portugal,Argentina,Argentina|Norway|Portugal|Spain
2019,England,Norway,Argentina|Belgium|England|Norway
2020,England,Morocco,England|France|Germany|Morocco
2021,Brazil,Switzerland,Belgium|Brazil|Netherlands|Switzerland
2022,Portugal,Norway,Mexico|Netherlands|Norway|Portugal
2023,Brazil,France,Brazil|France|Netherlands|Spain
2024,France,Brazil,Argentina|Brazil|France|Netherlands
2025,Italy,Belgium,Belgium|Denmark|Italy|Portugal
2026,Argentina,Portugal,Argentina|Mexico|Norway|Portugal
2027,England,Netherlands,England|Netherlands|Norway|Serbia
2028,Brazil,Mexico,Brazil|Germany|Mexico|Norway
2029,Norway,England,Belgium|England|Germany|Norway
2030,Switzerland,France,France|Netherlands|Spain|Switzerland
2031,Brazil,Uruguay,Brazil|Chile|Italy|Uruguay
2032,Brazil,Portugal,Brazil|Morocco|Poland|Portugal
2033,Argentina,France,Argentina|France|Ivory Coast|Spain
2034,Brazil,Italy,Brazil|Italy|Mexico|Netherlands
2035,England,Argentina,Argentina|England|France|Netherlands
2036,Norway,Portugal,Belgium|England|Norway|Portugal
2037,Netherlands,Spain,Brazil|Netherlands|Norway|Spain
2038,Spain,Belgium,Belgium|Italy|Spain|Turkey
2039,Belgium,England,Belgium|Croatia|England|Spain
2040,France,Portugal,France|Germany|Portugal|Spain
2041,England,Netherlands,Brazil|England|Morocco|Netherlands
2042,England,Germany,Argentina|Brazil|England|Germany
2043,Portugal,Germany,Germany|Portugal|Serbia|Spain
2044,Argentina,Brazil,Argentina|Belgium|Brazil|France
2045,Brazil,Germany,Brazil|Croatia|France|Germany
2046,England,Brazil,Argentina|Brazil|England|Germany
2047,Argentina,Spain,Argentina|Portugal|Spain|Switzerland
