simulation_id,champion,runner_up,semi_finalists
1280,England,Netherlands,Argentina|England|Netherlands|Sweden
1281,Argentina,Colombia,Argentina|Austria|Colombia|England
1282,France,Croatia,Croatia|England|France|Sweden
1283,Argentina,Japan,Argentina|Japan|Netherlands|Portugal
1284,Portugal,Croatia,Argentina|Croatia|Mexico|Portugal
1285,Brazil,Norway,Brazil|Netherlands|Norway|Ukraine
1286,Argentina,Croatia,Argentina|Croatia|England|Morocco
1287,France,Denmark,Denmark|England|France|Nigeria
1288,Belgium,Germany,Argentina|Belgium|Germany|Norway
1289,Netherlands,Morocco,Brazil|Morocco|Netherlands|Senegal
1290,Argentina,Netherlands,Argentina|Netherlands|Portugal|Switzerland
1291,France,Japan,Croatia|France|Japan|Portugal
1292,Argentina,Austria,Argentina|Austria|England|Uruguay
1293,Brazil,Netherlands,Brazil|Denmark|England|Netherlands
1294,Chile,England,Argentina|Chile|England|Mexico
1295,Germany,Colombia,Belgium|Brazil|Colombia|Germany
1296,Brazil,Uruguay,Austria|Brazil|England|Uruguay
1297,Brazil,Denmark,Brazil|Denmark|England|Netherlands
1298,Belgium,France,Belgium|France|Germany|Switzerland
1299,Argentina,Belgium,Argentina|Austria|Belgium|Germany
1300,Colombia,Brazil,Brazil|Colombia|Germany|Netherlands
1301,Brazil,Croatia,Brazil|Croatia|England|Morocco
1302,Netherlands,Argentina,Argentina|Italy|Netherlands|Norway
1303,Brazil,Netherlands,Brazil|Netherlands|Portugal|Switzerland
1304,Netherlands,France,Colombia|England|France|Netherlands
1305,England,Mexico,England|Mexico|Scotland|Spain
1306,Netherlands,France,France|Germany|Netherlands|Norway
1307,Italy,Switzerland,France|Italy|Switzerland|Uruguay
1308,Argentina,Netherlands,Argentina|Italy|Morocco|Netherlands
1309,England,Denmark,Argentina|Belgium|Denmark|England
1310,Mexico,Portugal,Brazil|Croatia|Mexico|Portugal
1311,Austria,Argentina,Argentina|Austria|Italy|Uruguay
1312,Brazil,Nigeria,Brazil|Colombia|Nigeria|Portugal
1313,Switzerland,Argentina,Argentina|Netherlands|Portugal|Switzerland
1314,Argentina,Mexico,Argentina|Colombia|Mexico|Netherlands
1315,England,Uruguay,England|Japan|Spain|Uruguay
1316,Argentina,Croatia,Argentina|Croatia|Portugal|Sweden
1317,France,Morocco,France|Italy|Morocco|Uruguay
1318,Netherlands,Ivory Coast,Ivory Coast|Morocco|Netherlands|Spain
1319,Argentina,Colombia,Argentina|Colombia|Denmark|Germany
1320,Portugal,Mexico,Brazil|Mexico|Portugal|Uruguay
1321,USA,England,England|France|Serbia|USA
1322,Uruguay,Argentina,Argentina|Germany|Switzerland|Uruguay
1323,France,Netherlands,England|France|Netherlands|Switzerland
1324,Morocco,Spain,Denmark|England|Morocco|Spain
1325,Italy,Sweden,Chile|France|Italy|Sweden
1326,Mexico,Brazil,Brazil|Colombia|Mexico|Portugal
1327,Netherlands,Mexico,Brazil|Mexico|Netherlands|Uruguay
1328,France,Colombia,Austria|Colombia|France|Italy
1329,Netherlands,France,France|Germany|Netherlands|USA
1330,England,Mexico,England|Mexico|Morocco|Spain
1331,Netherlands,France,France|Germany|Netherlands|Sweden
1332,Netherlands,Argentina,Argentina|England|Japan|Netherlands
1333,France,Croatia,Austria|Croatia|France|Germany
1334,Spain,Netherlands,Netherlands|Portugal|Spain|USA
1335,France,Croatia,Croatia|France|Italy|Norway
1336,England,Norway,England|France|Morocco|Norway
1337,Portugal,Austria,Argentina|Austria|Morocco|Portugal
1338,Italy,South Korea,Colombia|Italy|South Korea|Spain
1339,Argentina,Croatia,Argentina|Croatia|Italy|Mexico
1340,Brazil,Netherlands,Brazil|Morocco|Netherlands|Portugal
1341,Netherlands,Spain,Italy|Netherlands|Norway|Spain
1342,Brazil,Uruguay,Brazil|England|Switzerland|Uruguay
1343,Brazil,Belgium,Belgium|Brazil|Colombia|Germany
1344,Netherlands,England,Brazil|England|Netherlands|Turkey
1345,Argentina,Netherlands,Argentina|England|Japan|Netherlands
1346,Mexico,Argentina,Argentina|Chile|England|Mexico
1347,Brazil,Netherlands,Brazil|England|Mexico|Netherlands
1348,Argentina,USA,Argentina|Italy|Norway|USA
1349,Argentina,Norway,Argentina|Ecuador|England|Norway
1350,Netherlands,Argentina,Argentina|Germany|Mexico|Netherlands
1351,Brazil,Mexico,Brazil|England|Mexico|Turkey
1352,Brazil,Uruguay,Brazil|England|Japan|Uruguay
1353,Germany,Netherlands,Germany|Netherlands|Spain|Switzerland
1354,Spain,Mexico,Germany|Mexico|Netherlands|Spain
1355,Brazil,Morocco,Brazil|Germany|Morocco|Turkey
1356,England,Colombia,Colombia|England|France|Netherlands
1357,Croatia,Argentina,Argentina|Croatia|Morocco|Portugal
1358,Brazil,Croatia,Brazil|Croatia|England|Mexico
1359,Spain,Switzerland,Italy|Morocco|Spain|Switzerland
1360,Argentina,Belgium,Argentina|Belgium|Portugal|USA
1361,Croatia,Germany,Argentina|Croatia|Germany|Senegal
1362,Netherlands,Argentina,Argentina|Japan|Netherlands|Portugal
1363,Argentina,Austria,Argentina|Austria|Croatia|Netherlands
1364,Netherlands,Brazil,Brazil|England|Netherlands|Senegal
1365,Netherlands,England,Brazil|Denmark|England|Netherlands
1366,France,Chile,Chile|France|Portugal|USA
1367,Mexico,France,France|Mexico|Portugal|Sweden
1368,Netherlands,Argentina,Argentina|Colombia|Netherlands|Portugal
1369,Spain,Netherlands,Italy|Mexico|Netherlands|Spain
1370,France,Denmark,Belgium|Denmark|France|Netherlands
1371,France,Uruguay,Colombia|France|Germany|Uruguay
1372,France,Netherlands,Colombia|France|Italy|Netherlands
1373,France,Netherlands,Austria|France|Germany|Netherlands
1374,Brazil,Mexico,Brazil|Denmark|Mexico|Portugal
1375,Netherlands,Spain,Colombia|Netherlands|Portugal|Spain
1376,Portugal,Austria,Argentina|Austria|Croatia|Portugal
1377,England,Sweden,Belgium|Brazil|England|Sweden
1378,Argentina,Ecuador,Argentina|Ecuador|England|USA
1379,Netherlands,Portugal,Brazil|Netherlands|Portugal|USA
1380,France,Netherlands,France|Germany|Netherlands|USA
1381,Mexico,Germany,Argentina|Belgium|Germany|Mexico
1382,Morocco,Argentina,Argentina|Belgium|Germany|Morocco
1383,Uruguay,Portugal,Denmark|France|Portugal|Uruguay
1384,Brazil,Netherlands,Brazil|Germany|Mexico|Netherlands
1385,Germany,USA,Belgium|France|Germany|USA
1386,England,Colombia,Argentina|Colombia|England|USA
1387,Ukraine,Brazil,Brazil|Mexico|Portugal|Ukraine
1388,Brazil,Morocco,Brazil|Germany|Morocco|Sweden
1389,Netherlands,France,France|Morocco|Netherlands|Portugal
1390,Argentina,USA,Argentina|Croatia|Portugal|USA
1391,Argentina,Belgium,Argentina|Belgium|Germany|Japan
1392,Argentina,Mexico,Argentina|Egypt|Mexico|Portugal
1393,Netherlands,Argentina,Argentina|Austria|Netherlands|Portugal
1394,Brazil,Netherlands,Brazil|Iran|Netherlands|Norway
1395,Brazil,Croatia,Brazil|Croatia|Portugal|Senegal
1396,Brazil,Uruguay,Brazil|Germany|Switzerland|Uruguay
1397,England,Mexico,Belgium|Brazil|England|Mexico
1398,Germany,Belgium,Belgium|France|Germany|Ukraine
1399,France,Austria,Austria|France|Netherlands|Portugal
1400,Brazil,Uruguay,Brazil|Denmark|Portugal|Uruguay
1401,Argentina,Netherlands,Argentina|England|Mexico|Netherlands
1402,England,Mexico,Brazil|England|Mexico|Uruguay
1403,Mexico,Portugal,France|Mexico|Portugal|Uruguay
1404,Netherlands,Germany,Argentina|Germany|Netherlands|Senegal
1405,Italy,Mexico,Argentina|Italy|Mexico|Uruguay
1406,England,Belgium,Argentina|Belgium|England|Morocco
1407,Spain,Croatia,Croatia|Germany|Japan|Spain
1408,Argentina,Morocco,Argentina|England|Morocco|Senegal
1409,Brazil,Mexico,Belgium|Brazil|Mexico|Netherlands
1410,France,Netherlands,Colombia|France|Netherlands|Portugal
1411,Argentina,Mexico,Argentina|Chile|Mexico|Portugal
1412,France,Austria,Austria|France|Italy|Nigeria
1413,England,Belgium,Belgium|England|France|Senegal
1414,Brazil,Netherlands,Brazil|Italy|Netherlands|Switzerland
1415,Netherlands,Spain,England|Netherlands|Norway|Spain
1416,Argentina,Belgium,Argentina|Belgium|Italy|Switzerland
1417,Argentina,Belgium,Argentina|Austria|Belgium|Scotland
1418,Croatia,Portugal,Colombia|Croatia|Portugal|Spain
1419,Brazil,Croatia,Brazil|Croatia|Germany|Senegal
1420,Argentina,Uruguay,Argentina|England|Morocco|Uruguay
1421,France,Mexico,England|France|Mexico|Netherlands
1422,Argentina,Uruguay,Argentina|Mexico|Portugal|Uruguay
1423,Germany,Mexico,Argentina|Ecuador|Germany|Mexico
1424,Portugal,Croatia,Argentina|Croatia|Mexico|Portugal
1425,Argentina,Switzerland,Argentina|Netherlands|Nigeria|Switzerland
1426,Morocco,Argentina,Argentina|Belgium|Italy|Morocco
1427,England,Netherlands,England|France|Morocco|Netherlands
1428,France,Netherlands,Denmark|France|Netherlands|Portugal
1429,Netherlands,Argentina,Argentina|Italy|Netherlands|Switzerland
1430,Italy,Netherlands,Colombia|Italy|Netherlands|Peru
1431,Italy,Switzerland,Italy|Spain|Switzerland|USA
1432,England,Netherlands,Brazil|England|Netherlands|Norway
1433,France,Croatia,Croatia|France|Mexico|Netherlands
1434,Morocco,Brazil,Brazil|England|Mexico|Morocco
1435,Brazil,Netherlands,Brazil|Egypt|Netherlands|Turkey
1436,Brazil,Poland,Brazil|Germany|Poland|Sweden
1437,England,Croatia,Croatia|England|Ivory Coast|Mexico
1438,Croatia,Brazil,Austria|Brazil|Croatia|England
1439,France,Belgium,Belgium|England|France|Norway
1440,Netherlands,Argentina,Argentina|Italy|Netherlands|Senegal
1441,Spain,Netherlands,Italy|Mexico|Netherlands|Spain
1442,Netherlands,France,England|France|Netherlands|Norway
1443,Argentina,Croatia,Argentina|Croatia|Mexico|Portugal
1444,Argentina,Uruguay,Argentina|Germany|Mexico|Uruguay
1445,Argentina,Uruguay,Argentina|Denmark|England|Uruguay
1446,Spain,Sweden,Netherlands|Spain|Sweden|Switzerland
1447,England,Netherlands,Brazil|England|Netherlands|Switzerland
1448,England,Netherlands,Argentina|England|Mexico|Netherlands
1449,Croatia,Argentina,Argentina|Croatia|Italy|Japan
1450,Germany,Uruguay,Austria|Brazil|Germany|Uruguay
1451,France,Belgium,Belgium|Ecuador|France|Italy
1452,Croatia,Argentina,Argentina|Croatia|Germany|Japan
1453,Argentina,Switzerland,Argentina|Croatia|Germany|Switzerland
1454,England,Croatia,Croatia|England|Norway|Spain
1455,Netherlands,Brazil,Brazil|Denmark|Italy|Netherlands
1456,Portugal,Denmark,Croatia|Denmark|Portugal|Spain
1457,Spain,Belgium,Belgium|Colombia|Portugal|Spain
1458,Brazil,Morocco,Brazil|England|Morocco|USA
1459,Spain,Chile,Chile|England|Norway|Spain
1460,Argentina,Netherlands,Argentina|Germany|Mexico|Netherlands
1461,France,Belgium,Belgium|France|Italy|Japan
1462,Portugal,Mexico,Mexico|Nigeria|Portugal|Spain
1463,Netherlands,Brazil,Brazil|Mexico|Netherlands|Portugal
1464,England,Ecuador,Brazil|Ecuador|England|Senegal
1465,Croatia,Germany,Austria|Brazil|Croatia|Germany
1466,Uruguay,Germany,Brazil|Germany|Senegal|Uruguay
1467,France,Netherlands,England|France|Mexico|Netherlands
1468,Argentina,Denmark,Argentina|Denmark|Germany|Netherlands
1469,Brazil,Norway,Brazil|Norway|Portugal|Uruguay
1470,Spain,Japan,Belgium|England|Japan|Spain
1471,Argentina,Netherlands,Argentina|Colombia|Netherlands|Portugal
1472,France,Morocco,England|France|Morocco|Uruguay
1473,Brazil,Croatia,Brazil|Croatia|Norway|Portugal
1474,France,Japan,Ecuador|France|Italy|Japan
1475,Netherlands,Argentina,Argentina|Netherlands|Portugal|USA
1476,Morocco,Argentina,Argentina|Denmark|Morocco|Portugal
1477,France,Belgium,Belgium|France|Nigeria|Portugal
1478,Brazil,Uruguay,Brazil|England|Norway|Uruguay
1479,Spain,Morocco,Croatia|England|Morocco|Spain
1480,Argentina,Uruguay,Argentina|England|Sweden|Uruguay
1481,England,Belgium,Belgium|Colombia|England|France
1482,Croatia,Brazil,Brazil|Croatia|Norway|Portugal
1483,Spain,Denmark,Croatia|Denmark|Portugal|Spain
1484,Brazil,Morocco,Austria|Brazil|Germany|Morocco
1485,Belgium,Brazil,Belgium|Brazil|England|Mexico
1486,Netherlands,Argentina,Argentina|Germany|Netherlands|Sweden
1487,Portugal,Netherlands,Argentina|Austria|Netherlands|Portugal
1488,Spain,Uruguay,England|Norway|Spain|Uruguay
1489,Switzerland,Argentina,Argentina|Germany|Morocco|Switzerland
1490,France,Belgium,Belgium|England|France|USA
1491,Italy,Denmark,Argentina|Denmark|Italy|Morocco
1492,Belgium,Argentina,Argentina|Belgium|England|Morocco
1493,Portugal,Netherlands,Denmark|France|Netherlands|Portugal
1494,Argentina,Denmark,Argentina|Belgium|Denmark|Germany
1495,England,Senegal,Brazil|England|Nigeria|Senegal
1496,Germany,Netherlands,Brazil|Germany|Netherlands|Norway
1497,Brazil,Belgium,Belgium|Brazil|Germany|Norway
1498,Argentina,Netherlands,Argentina|Japan|Netherlands|Portugal
1499,Brazil,Austria,Austria|Brazil|Italy|South Korea
1500,Brazil,Netherlands,Austria|Brazil|Italy|Netherlands
1501,England,Colombia,Argentina|Colombia|England|Netherlands
1502,France,Colombia,Colombia|France|Germany|Netherlands
1503,Brazil,Netherlands,Brazil|Denmark|Netherlands|Portugal
1504,Argentina,Senegal,Argentina|Belgium|Germany|Senegal
1505,Italy,Denmark,Brazil|Croatia|Denmark|Italy
1506,Brazil,Uruguay,Brazil|Germany|Morocco|Uruguay
1507,Brazil,Netherlands,Brazil|Denmark|Italy|Netherlands
1508,Argentina,Denmark,Argentina|Denmark|Italy|Uruguay
1509,Brazil,Morocco,Brazil|Italy|Morocco|Netherlands
1510,Portugal,Croatia,Argentina|Croatia|Mexico|Portugal
1511,France,Austria,Austria|England|France|Uruguay
1512,England,Netherlands,Brazil|Colombia|England|Netherlands
1513,England,Colombia,Argentina|Colombia|England|Turkey
1514,Brazil,Senegal,Brazil|Netherlands|Portugal|Senegal
1515,England,Belgium,Belgium|Brazil|England|Norway
1516,France,Senegal,Colombia|France|Germany|Senegal
1517,Spain,Denmark,Denmark|Portugal|Spain|Uruguay
1518,Italy,Netherlands,France|Italy|Mexico|Netherlands
1519,Argentina,Mexico,Argentina|Iran|Mexico|Morocco
1520,Brazil,Austria,Austria|Brazil|Morocco|Netherlands
1521,England,Mexico,Croatia|England|France|Mexico
1522,Argentina,Mexico,Argentina|England|Mexico|Switzerland
1523,Portugal,Netherlands,Argentina|Austria|Netherlands|Portugal
1524,Portugal,Belgium,Argentina|Belgium|Norway|Portugal
1525,Argentina,Mexico,Argentina|Germany|Mexico|Netherlands
1526,Argentina,Switzerland,Argentina|England|Morocco|Switzerland
1527,Argentina,Denmark,Argentina|Belgium|Denmark|Netherlands
1528,Argentina,Norway,Argentina|Germany|Norway|Poland
1529,Spain,Mexico,Mexico|Morocco|Portugal|Spain
1530,Portugal,Belgium,Argentina|Belgium|Japan|Portugal
1531,Portugal,Belgium,Belgium|Denmark|France|Portugal
1532,Croatia,Italy,Argentina|Croatia|Italy|Mexico
1533,Argentina,Switzerland,Argentina|Norway|Portugal|Switzerland
1534,Portugal,Senegal,Belgium|Portugal|Senegal|Spain
1535,Brazil,Belgium,Belgium|Brazil|Italy|Mexico
1536,England,Netherlands,Argentina|England|Netherlands|Ukraine
1537,Brazil,Netherlands,Brazil|Germany|Mexico|Netherlands
1538,England,Uruguay,Argentina|England|Japan|Uruguay
1539,Germany,Switzerland,France|Germany|Switzerland|Uruguay
1540,Portugal,Croatia,Croatia|Mexico|Portugal|Spain
1541,Italy,Colombia,Argentina|Colombia|Croatia|Italy
1542,England,Netherlands,Argentina|Austria|England|Netherlands
1543,Argentina,Netherlands,Argentina|Italy|Netherlands|Senegal
1544,Argentina,Croatia,Argentina|Croatia|Denmark|Portugal
1545,Netherlands,Brazil,Brazil|England|Mexico|Netherlands
1546,France,Austria,Austria|Belgium|England|France
1547,Croatia,Brazil,Brazil|Croatia|Portugal|Ukraine
1548,Spain,Netherlands,Denmark|Netherlands|Portugal|Spain
1549,Argentina,Belgium,Argentina|Belgium|Colombia|Germany
1550,Spain,Turkey,Portugal|Senegal|Spain|Turkey
1551,Argentina,Belgium,Argentina|Belgium|England|Switzerland
1552,Argentina,Ecuador,Argentina|Ecuador|Germany|Norway
1553,Brazil,Senegal,Brazil|Chile|Germany|Senegal
1554,France,Uruguay,Denmark|France|Italy|Uruguay
1555,Italy,Serbia,Argentina|Colombia|Italy|Serbia
1556,France,Netherlands,Austria|France|Netherlands|Portugal
1557,England,Belgium,Belgium|Brazil|England|Morocco
1558,Brazil,Switzerland,Belgium|Brazil|Portugal|Switzerland
1559,Spain,Poland,Germany|Poland|Spain|Switzerland
1560,Argentina,Austria,Argentina|Austria|Italy|Netherlands
1561,France,Croatia,Croatia|England|France|Switzerland
1562,Portugal,Switzerland,Brazil|Portugal|South Korea|Switzerland
1563,Brazil,Netherlands,Brazil|Denmark|Netherlands|Portugal
1564,Uruguay,France,France|Portugal|USA|Uruguay
1565,Argentina,Morocco,Argentina|England|Morocco|Norway
1566,Brazil,Colombia,Brazil|Colombia|Morocco|Portugal
1567,France,Austria,Austria|Croatia|England|France
1568,France,Croatia,Croatia|France|Germany|Japan
1569,Argentina,Netherlands,Argentina|England|Netherlands|Serbia
1570,Argentina,Sweden,Argentina|Germany|Netherlands|Sweden
1571,Netherlands,England,England|France|Morocco|Netherlands
1572,Croatia,England,Croatia|England|Japan|Spain
1573,Brazil,Colombia,Brazil|Colombia|England|Senegal
1574,Argentina,Croatia,Argentina|Croatia|Morocco|Portugal
1575,Portugal,Netherlands,Brazil|Morocco|Netherlands|Portugal
1576,Spain,Croatia,Colombia|Croatia|Italy|Spain
1577,Portugal,Chile,Chile|Japan|Portugal|Spain
1578,France,Morocco,France|Germany|Morocco|Switzerland
1579,Brazil,USA,Brazil|Portugal|USA|Uruguay
1580,Argentina,Morocco,Argentina|England|Morocco|Switzerland
1581,Brazil,Norway,Brazil|Netherlands|Norway|Scotland
1582,Portugal,Croatia,Argentina|Croatia|Mexico|Portugal
1583,Spain,Netherlands,Austria|Netherlands|Portugal|Spain
1584,Switzerland,Argentina,Argentina|Egypt|Italy|Switzerland
1585,Brazil,Senegal,Brazil|Netherlands|Portugal|Senegal
1586,Argentina,Croatia,Argentina|Croatia|England|USA
1587,Germany,Denmark,Belgium|Denmark|France|Germany
1588,Argentina,Mexico,Argentina|Croatia|England|Mexico
1589,Croatia,Portugal,Croatia|Denmark|France|Portugal
1590,France,Netherlands,France|Italy|Morocco|Netherlands
1591,France,Netherlands,France|Germany|Netherlands|Switzerland
1592,Portugal,Uruguay,Austria|France|Portugal|Uruguay
1593,Brazil,Belgium,Belgium|Brazil|England|Sweden
1594,Argentina,Ukraine,Argentina|Portugal|Switzerland|Ukraine
1595,Portugal,Colombia,Brazil|Colombia|Portugal|Switzerland
1596,Croatia,Argentina,Argentina|Croatia|Germany|Switzerland
1597,Argentina,Senegal,Argentina|Italy|Netherlands|Senegal
1598,Portugal,Denmark,Denmark|France|Netherlands|Portugal
1599,England,Belgium,Argentina|Belgium|England|Switzerland
1600,Argentina,Croatia,Argentina|Croatia|Mexico|Netherlands
1601,France,Belgium,Belgium|Denmark|France|Germany
1602,Croatia,Italy,Croatia|Italy|Saudi Arabia|Switzerland
1603,Argentina,Croatia,Argentina|Croatia|Switzerland|Wales
1604,Argentina,Belgium,Argentina|Australia|Belgium|Senegal
1605,France,Netherlands,England|France|Netherlands|Senegal
1606,Argentina,Denmark,Argentina|Croatia|Denmark|Netherlands
1607,France,Mexico,England|France|Mexico|Uruguay
1608,Argentina,Morocco,Argentina|England|Morocco|Norway
1609,England,Colombia,Belgium|Colombia|England|France
1610,Brazil,Netherlands,Brazil|Colombia|Netherlands|Scotland
1611,Argentina,Belgium,Argentina|Belgium|Italy|Mexico
1612,Portugal,Austria,Austria|Belgium|France|Portugal
1613,England,Senegal,Belgium|Brazil|England|Senegal
1614,Brazil,Mexico,Brazil|England|Mexico|Netherlands
1615,Argentina,Belgium,Argentina|Belgium|Denmark|England
1616,Uruguay,Italy,Brazil|Italy|Mexico|Uruguay
1617,Belgium,Portugal,Belgium|Brazil|Portugal|Senegal
1618,Italy,Denmark,Denmark|Ecuador|Italy|Spain
1619,Brazil,Croatia,Algeria|Brazil|Croatia|Sweden
1620,Argentina,Uruguay,Argentina|Colombia|England|Uruguay
1621,Argentina,Belgium,Argentina|Belgium|Portugal|Senegal
1622,Mexico,Ivory Coast,Chile|England|Ivory Coast|Mexico
1623,France,Uruguay,Austria|France|Germany|Uruguay
1624,England,Netherlands,Argentina|England|Netherlands|USA
1625,France,Netherlands,England|France|Mexico|Netherlands
1626,France,Norway,France|Germany|Norway|Uruguay
1627,Netherlands,France,France|Germany|Morocco|Netherlands
1628,Switzerland,France,England|France|Netherlands|Switzerland
1629,Argentina,Belgium,Argentina|Austria|Belgium|Portugal
1630,Belgium,Argentina,Argentina|Belgium|Germany|USA
1631,Italy,Croatia,Croatia|Italy|Morocco|Spain
1632,England,Ecuador,Argentina|Ecuador|England|Turkey
1633,Argentina,Netherlands,Argentina|Austria|Netherlands|Portugal
1634,Argentina,Morocco,Argentina|England|Japan|Morocco
1635,France,Uruguay,Denmark|France|Germany|Uruguay
1636,Morocco,Brazil,Belgium|Brazil|Morocco|Portugal
1637,Argentina,Ecuador,Argentina|Colombia|Ecuador|England
1638,France,Austria,Austria|Croatia|England|France
1639,Argentina,Croatia,Argentina|Croatia|England|Switzerland
1640,Italy,Austria,Austria|Belgium|Italy|Spain
1641,Portugal,Morocco,Belgium|Brazil|Morocco|Portugal
1642,Argentina,Belgium,Argentina|Belgium|Italy|Mexico
1643,England,Denmark,Denmark|England|France|Netherlands
1644,Netherlands,Ukraine,France|Morocco|Netherlands|Ukraine
1645,Argentina,Netherlands,Argentina|Japan|Netherlands|Portugal
1646,Brazil,Netherlands,Brazil|Italy|Morocco|Netherlands
1647,Netherlands,England,England|Mexico|Netherlands|Spain
1648,England,Austria,Argentina|Austria|Chile|England
1649,Croatia,Portugal,Croatia|Mexico|Portugal|Spain
1650,Spain,Mexico,Croatia|England|Mexico|Spain
1651,Morocco,Argentina,Argentina|Germany|Morocco|Netherlands
1652,Argentina,Japan,Argentina|Croatia|Japan|Portugal
1653,Spain,Denmark,Croatia|Denmark|England|Spain
1654,Spain,Switzerland,Colombia|England|Spain|Switzerland
1655,Mexico,Spain,Italy|Mexico|Spain|Uruguay
1656,France,Belgium,Belgium|France|Italy|Morocco
1657,Brazil,Austria,Austria|Brazil|Netherlands|Portugal
1658,Uruguay,Argentina,Argentina|Germany|Switzerland|Uruguay
1659,France,Belgium,Belgium|France|Portugal|Switzerland
1660,Argentina,Denmark,Argentina|Belgium|Denmark|England
1661,Netherlands,Brazil,Brazil|Japan|Netherlands|Portugal
1662,Brazil,Morocco,Brazil|Germany|Morocco|Uruguay
1663,Argentina,Netherlands,Argentina|Germany|Morocco|Netherlands
1664,Brazil,Turkey,Belgium|Brazil|England|Turkey
1665,Netherlands,Argentina,Argentina|Italy|Morocco|Netherlands
1666,Belgium,France,Belgium|France|Norway|Portugal
1667,Spain,Croatia,Croatia|Portugal|Spain|Sweden
1668,Argentina,Netherlands,Argentina|Mexico|Netherlands|Portugal
1669,Argentina,Colombia,Argentina|Chile|Colombia|England
1670,Brazil,Norway,Brazil|Croatia|Norway|Portugal
1671,Portugal,Belgium,Argentina|Belgium|Morocco|Portugal
1672,France,Croatia,Croatia|France|Norway|Portugal
1673,Brazil,Denmark,Brazil|Denmark|Netherlands|Uruguay
1674,Portugal,Netherlands,France|Mexico|Netherlands|Portugal
1675,Argentina,USA,Argentina|Chile|England|USA
1676,Belgium,England,Belgium|Denmark|England|France
1677,Croatia,Brazil,Brazil|Croatia|Denmark|Egypt
1678,Mexico,France,Chile|France|Mexico|Portugal
1679,Italy,Netherlands,Argentina|Italy|Japan|Netherlands
1680,Uruguay,France,France|Mexico|Portugal|Uruguay
1681,Argentina,Netherlands,Argentina|Germany|Mexico|Netherlands
1682,England,Croatia,Brazil|Croatia|England|Mexico
1683,France,Switzerland,France|Portugal|Switzerland|Turkey
1684,Netherlands,Brazil,Brazil|England|Mexico|Netherlands
1685,Norway,Argentina,Argentina|England|Netherlands|Norway
1686,Portugal,Croatia,Argentina|Croatia|Japan|Portugal
1687,Brazil,Uruguay,Brazil|Norway|Portugal|Uruguay
1688,France,Senegal,France|Germany|Senegal|Switzerland
1689,Argentina,Netherlands,Argentina|Italy|Netherlands|Switzerland
1690,Netherlands,Portugal,Argentina|Netherlands|Portugal|Sweden
1691,Portugal,Morocco,Argentina|Morocco|Portugal|Sweden
1692,Argentina,Serbia,Argentina|Portugal|Senegal|Serbia
1693,Argentina,Mexico,Argentina|Croatia|Germany|Mexico
1694,Brazil,Netherlands,Brazil|Netherlands|Portugal|USA
1695,Argentina,Uruguay,Argentina|England|USA|Uruguay
1696,Poland,Brazil,Brazil|Denmark|Netherlands|Poland
1697,Portugal,Morocco,Argentina|Mexico|Morocco|Portugal
1698,Brazil,Netherlands,Brazil|Colombia|Italy|Netherlands
1699,Spain,Uruguay,Portugal|Senegal|Spain|Uruguay
1700,Brazil,Japan,Brazil|Germany|Japan|Mexico
1701,Belgium,Argentina,Argentina|Belgium|Italy|Japan
1702,France,Croatia,Croatia|France|Portugal|USA
1703,Belgium,Argentina,Argentina|Belgium|Italy|Japan
1704,Brazil,Belgium,Austria|Belgium|Brazil|Germany
1705,Argentina,Croatia,Argentina|Croatia|England|Senegal
1706,Spain,Croatia,Croatia|Portugal|Spain|USA
1707,Belgium,England,Austria|Belgium|Brazil|England
1708,Argentina,Netherlands,Argentina|Denmark|Germany|Netherlands
1709,England,Uruguay,Argentina|Colombia|England|Uruguay
1710,Argentina,Uruguay,Argentina|Denmark|Portugal|Uruguay
1711,France,Netherlands,Austria|France|Netherlands|Portugal
1712,Argentina,Netherlands,Argentina|Colombia|Netherlands|Portugal
1713,France,Croatia,Colombia|Croatia|France|Portugal
1714,Belgium,England,Belgium|England|Mexico|Spain
1715,Argentina,South Korea,Argentina|Germany|Serbia|South Korea
1716,Brazil,Morocco,Brazil|Italy|Morocco|Netherlands
1717,Argentina,Croatia,Argentina|Croatia|Italy|Norway
1718,Brazil,Netherlands,Brazil|Colombia|Netherlands|South Korea
1719,Switzerland,Germany,Croatia|Germany|Spain|Switzerland
1720,Argentina,USA,Argentina|Portugal|South Korea|USA
1721,Italy,Netherlands,Argentina|Austria|Italy|Netherlands
1722,Argentina,Croatia,Argentina|Croatia|England|Japan
1723,Netherlands,France,France|Morocco|Netherlands|Portugal
1724,Argentina,Norway,Argentina|England|Norway|Ukraine
1725,Croatia,Spain,Croatia|Denmark|Portugal|Spain
1726,England,USA,Argentina|Croatia|England|USA
1727,France,Netherlands,France|Japan|Netherlands|Portugal
1728,Brazil,Netherlands,Brazil|Germany|Japan|Netherlands
1729,France,Ecuador,Austria|Ecuador|England|France
1730,Brazil,Morocco,Brazil|Denmark|Germany|Morocco
1731,Brazil,Netherlands,Brazil|Italy|Japan|Netherlands
1732,Argentina,Morocco,Argentina|Germany|Morocco|Norway
1733,France,Mexico,Belgium|France|Germany|Mexico
1734,Colombia,Argentina,Argentina|Colombia|Ecuador|England
1735,France,Senegal,Croatia|England|France|Senegal
1736,Argentina,Uruguay,Argentina|England|Japan|Uruguay
1737,Brazil,Uruguay,Brazil|Germany|Japan|Uruguay
